Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.473608,[74 12] ; [15 38],[55.0647482 30.9352518] ; [33.9352518 19.0647482],1
p11,1,0.000242,13.470686,[77 10] ; [33 20],[68.35714286 18.64285714] ; [41.64285714 11.35714286],1
n6,1,0.001047,10.741905,[75 11] ; [33 19],[67.30434783 18.69565217] ; [40.69565217 11.30434783],0
r4,1,0.006944,7.28742,[81  6] ; [41 12],[75.81428571 11.18571429] ; [46.18571429  6.81428571],0
p10,1,0.019423,5.463045,[75 11] ; [37 15],[69.79710145 16.20289855] ; [42.20289855  9.79710145],0
v1,1,0.022046,5.242174,[50 34] ; [20 31],[43.55555556 40.44444444] ; [26.44444444 24.55555556],0
a4,1,0.023482,5.132528,[36 51] ; [12 41],[29.82857143 57.17142857] ; [18.17142857 34.82857143],0
a2,1,0.042247,4.125296,[20 67] ; [ 5 48],[15.53571429 71.46428571] ; [ 9.46428571 43.53571429],0
d2,1,0.0452,4.011159,[39 47] ; [15 38],[33.41007194 52.58992806] ; [20.58992806 32.41007194],0
p4,1,0.059709,3.545444,[53 33] ; [24 29],[47.64028777 38.35971223] ; [29.35971223 23.64028777],0
a7,1,0.069084,3.304641,[71 15] ; [36 16],[66.68115942 19.31884058] ; [40.31884058 11.68115942],0
p2,1,0.079097,3.083368,[72 14] ; [37 15],[67.92753623 18.07246377] ; [41.07246377 10.92753623],0
s4,1,0.083738,2.990821,[12 71] ; [14 39],[15.86764706 67.13235294] ; [10.13235294 42.86764706],0
d5,1,0.093441,2.814067,[71 16] ; [36 16],[66.97122302 20.02877698] ; [40.02877698 11.97122302],0
a3,1,0.112152,2.523627,[53 34] ; [25 28],[48.47142857 38.52857143] ; [29.52857143 23.47142857],0
r1,1,0.118135,2.441871,[66 21] ; [33 19],[61.96402878 25.03597122] ; [37.03597122 14.96402878],0
a1,1,0.136976,2.211605,[ 2 85] ; [ 4 49],[ 3.72857143 83.27142857] ; [ 2.27142857 50.72857143],0
a6,1,0.205286,1.604364,[55 32] ; [39 14],[58.41428571 28.58571429] ; [35.58571429 17.41428571],0
b3,1,0.20557,1.602356,[16 29] ; [ 5 19],[13.69565217 31.30434783] ; [ 7.30434783 16.69565217],0
b2,1,0.20557,1.602356,[16 29] ; [ 5 19],[13.69565217 31.30434783] ; [ 7.30434783 16.69565217],0
p3,1,0.216705,1.526058,[40 46] ; [19 34],[36.50359712 49.49640288] ; [22.49640288 30.50359712],0
n1,1,0.217044,1.52381,[5 9] ; [ 3 15],[ 3.5 10.5] ; [ 4.5 13.5],0
v3,1,0.219791,1.505734,[31 51] ; [14 37],[27.7443609 54.2556391] ; [17.2556391 33.7443609],0
d4,1,0.226542,1.462445,[77 10] ; [43 10],[74.57142857 12.42857143] ; [45.42857143  7.57142857],0
a8,1,0.227204,1.458283,[11 74] ; [ 3 45],[ 8.94736842 76.05263158] ; [ 5.05263158 42.94736842],0
v4,1,0.244722,1.353188,[83  4] ; [47  5],[81.36690647  5.63309353] ; [48.63309353  3.36690647],0
p9,1,0.259909,1.269244,[70 14] ; [40 13],[67.44525547 16.55474453] ; [42.55474453 10.44525547],0
b1,1,0.286882,1.134196,[34 53] ; [16 37],[31.07142857 55.92857143] ; [18.92857143 34.07142857],0
a5,1,0.299103,1.078187,[60 27] ; [32 21],[57.17142857 29.82857143] ; [34.82857143 18.17142857],0
d1,1,0.332347,0.939729,[50 37] ; [26 27],[47.22857143 39.77142857] ; [28.77142857 24.22857143],0
r2,1,0.375772,0.784487,[80  6] ; [47  6],[78.57553957  7.42446043] ; [48.42446043  4.57553957],0
n2,1,0.41902,0.653061,[10  4] ; [15  3],[10.9375  3.0625] ; [14.0625  3.9375],0
b4,1,0.420927,0.647726,[52 35] ; [28 25],[49.71428571 37.28571429] ; [30.28571429 22.71428571],0
s5,1,0.451452,0.567005,[27 57] ; [20 32],[29.02941176 54.97058824] ; [17.97058824 34.02941176],0
n3,1,0.458318,0.55,[11  4] ; [11  7],[10.  5.] ; [12.  6.],0
u3,1,0.505448,0.44348,[18 16] ; [16 10],[19.26666667 14.73333333] ; [14.73333333 11.26666667],0
p6,1,0.536534,0.382002,[28 56] ; [15 38],[26.3649635 57.6350365] ; [16.6350365 36.3649635],0
u1,1,0.543921,0.368321,[13 74] ; [ 6 47],[11.80714286 75.19285714] ; [ 7.19285714 45.80714286],0
u2,1,0.547975,0.360957,[19 15] ; [13 14],[17.83606557 16.16393443] ; [14.16393443 12.83606557],0
s6,1,0.561856,0.3365,[62 23] ; [41 12],[63.44202899 21.55797101] ; [39.55797101 13.44202899],0
p12,1,0.566055,0.329329,[ 9 77] ; [ 4 49],[ 8.04316547 77.95683453] ; [ 4.95683453 48.04316547],0
r3,1,0.603289,0.270064,[82  5] ; [51  2],[82.65  4.35] ; [50.35  2.65],0
p7,1,0.64873,0.207505,[51 34] ; [28 22],[49.74074074 35.25925926] ; [29.25925926 20.74074074],0
p8,1,0.720067,0.128429,[40 46] ; [23 30],[38.97841727 47.02158273] ; [24.02158273 28.97841727],0
p5,1,0.780707,0.077506,[ 6 80] ; [ 3 49],[ 5.60869565 80.39130435] ; [ 3.39130435 48.60869565],0
b5,1,0.804689,0.061149,[54 33] ; [34 19],[54.68571429 32.31428571] ; [33.31428571 19.68571429],0
s3,1,0.811726,0.056739,[68 18] ; [41 12],[67.43884892 18.56115108] ; [41.56115108 11.43884892],0
p1,1,0.822202,0.050496,[ 4 82] ; [ 2 50],[ 3.73913043 82.26086957] ; [ 2.26086957 49.73913043],0
d3,1,0.829052,0.04662,[57 30] ; [35 17],[57.58273381 29.41726619] ; [34.41726619 17.58273381],0
s8,1,0.841751,0.039862,[26 61] ; [15 38],[25.47857143 61.52142857] ; [15.52142857 37.47857143],0
v2,1,1.0,0.0,[40 40] ; [25 25],[40. 40.] ; [25. 25.],0
