Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.747714,[158  15] ; [47 48],[132.33208955  40.66791045] ; [72.66791045 22.33208955],1
r2,1,0.0,27.325024,[161  10] ; [65 27],[146.94296578  24.05703422] ; [79.05703422 12.94296578],1
v4,1,4e-06,21.509873,[160  13] ; [67 27],[147.082397  25.917603] ; [79.917603 14.082397],1
a7,1,1.1e-05,19.279147,[133  39] ; [48 46],[117.03759398  54.96240602] ; [63.96240602 30.03759398],1
a5,1,5.7e-05,16.213485,[115  58] ; [39 56],[99.41044776 73.58955224] ; [54.58955224 40.41044776],1
r3,1,6.1e-05,16.070394,[159  13] ; [71 24],[148.16479401  23.83520599] ; [81.83520599 13.16479401],1
d4,1,0.000116,14.857924,[139  33] ; [56 39],[125.61797753  46.38202247] ; [69.38202247 25.61797753],1
v2,1,0.000819,11.197138,[70 91] ; [21 72],[ 57.68110236 103.31889764] ; [33.31889764 59.68110236],1
s6,1,0.001064,10.71222,[83 86] ; [27 68],[70.41666667 98.58333333] ; [39.58333333 55.41666667],0
d1,1,0.001741,9.803885,[89 84] ; [30 65],[76.81716418 96.18283582] ; [42.18283582 52.81716418],0
u3,1,0.002,9.549141,[37 32] ; [13 38],[28.75 40.25] ; [21.25 29.75],0
d5,1,0.002981,8.819198,[133  40] ; [56 38],[122.46067416  50.53932584] ; [66.53932584 27.46067416],0
d3,1,0.006258,7.474359,[117  56] ; [47 46],[106.66165414  66.33834586] ; [57.33834586 35.66165414],0
a6,1,0.006766,7.334093,[128  45] ; [55 40],[118.13059701  54.86940299] ; [64.86940299 30.13059701],0
a3,1,0.027472,4.860917,[102  70] ; [43 52],[93.4082397 78.5917603] ; [51.5917603 43.4082397],0
p11,1,0.028573,4.793161,[123  50] ; [55 40],[114.90298507  58.09701493] ; [63.09701493 31.90298507],0
v3,1,0.030702,4.669544,[ 44 122] ; [14 80],[ 37.03076923 128.96923077] ; [20.96923077 73.03076923],0
s8,1,0.03492,4.449086,[ 31 142] ; [ 8 87],[ 25.17537313 147.82462687] ; [13.82462687 81.17537313],0
p2,1,0.037687,4.319088,[124  49] ; [55 38],[116.41729323  56.58270677] ; [62.58270677 30.41729323],0
a1,1,0.043793,4.064521,[  5 168] ; [ 8 87],[  8.39179104 164.60820896] ; [ 4.60820896 90.39179104],0
p10,1,0.045167,4.012402,[113  57] ; [49 42],[105.51724138  64.48275862] ; [56.48275862 34.51724138],0
s5,1,0.04571,3.992236,[ 32 134] ; [ 9 83],[ 26.37984496 139.62015504] ; [14.62015504 77.37984496],0
s3,1,0.051503,3.791856,[ 67 104] ; [25 67],[ 59.81749049 111.18250951] ; [32.18250951 59.81749049],0
a2,1,0.058264,3.586132,[ 29 144] ; [ 8 87],[ 23.88432836 149.11567164] ; [13.11567164 81.88432836],0
