Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,94.817314,[137  41] ; [13 77],[99.62686567 78.37313433] ; [50.37313433 39.62686567],1
d5,1,0.0,86.107534,[174   3] ; [48 42],[147.16853933  29.83146067] ; [74.83146067 15.16853933],1
d3,1,0.0,70.080494,[161  17] ; [39 51],[132.8358209  45.1641791] ; [67.1641791 22.8358209],1
d4,1,0.0,67.616567,[174   3] ; [55 35],[151.80898876  25.19101124] ; [77.19101124 12.80898876],1
a5,1,0.0,37.591004,[161  18] ; [52 38],[141.73605948  37.26394052] ; [71.26394052 18.73605948],1
a2,1,0.0,32.057276,[ 74 105] ; [ 7 83],[ 53.89962825 125.10037175] ; [27.10037175 62.89962825],1
u1,1,0.0,31.89256,[ 65 114] ; [ 4 86],[ 45.91449814 133.08550186] ; [23.08550186 66.91449814],1
a4,1,2e-06,23.106439,[114  65] ; [29 60],[95.51119403 83.48880597] ; [47.48880597 41.51119403],1
a3,1,4.7e-05,16.580507,[148  29] ; [55 35],[134.57303371  42.42696629] ; [68.42696629 21.57303371],1
p9,1,0.007128,7.240313,[168  10] ; [76 14],[162.05970149  15.94029851] ; [81.94029851  8.05970149],0
p4,1,0.011582,6.373741,[153  25] ; [66 24],[145.45522388  32.54477612] ; [73.54477612 16.45522388],0
s4,1,0.028253,4.812569,[ 42 133] ; [11 77],[ 35.2661597 139.7338403] ; [17.7338403 70.2661597],0
r2,1,0.0324,4.577226,[175   2] ; [85  5],[172.35955056   4.64044944] ; [87.64044944  2.35955056],0
s8,1,0.039098,4.256597,[109  68] ; [43 46],[101.14285714  75.85714286] ; [50.85714286 38.14285714],0
p10,1,0.040213,4.208867,[160  18] ; [72 17],[154.66666667  23.33333333] ; [77.33333333 11.66666667],0
a1,1,0.050176,3.835576,[ 15 164] ; [ 2 88],[ 11.31226766 167.68773234] ; [ 5.68773234 84.31226766],0
p2,1,0.059982,3.537886,[166  13] ; [77 13],[161.69888476  17.30111524] ; [81.30111524  8.69888476],0
s2,1,0.061438,3.498128,[117  61] ; [48 41],[110.  68.] ; [55. 34.],0
r4,1,0.077156,3.123822,[176   3] ; [85  5],[173.67657993   5.32342007] ; [87.32342007  2.67657993],0
a6,1,0.080926,3.046215,[125  52] ; [54 36],[118.66292135  58.33707865] ; [60.33707865 29.66292135],0
p3,1,0.093244,2.817455,[125  53] ; [54 36],[118.8880597  59.1119403] ; [60.1119403 29.8880597],0
n4,1,0.099403,2.715091,[160  19] ; [74 16],[155.71003717  23.28996283] ; [78.28996283 11.71003717],0
s3,1,0.137113,2.210066,[116  61] ; [50 39],[110.45864662  66.54135338] ; [55.54135338 33.45864662],0
a7,1,0.154799,2.024313,[139  40] ; [62 27],[134.25  44.75] ; [66.75 22.25],0
v4,1,0.181064,1.788868,[175   3] ; [86  4],[173.35074627   4.64925373] ; [87.64925373  2.35074627],0
v1,1,0.183264,1.770955,[120  57] ; [53 36],[115.11654135  61.88345865] ; [57.88345865 31.11654135],0
s7,1,0.212252,1.555997,[113  58] ; [50 36],[108.45525292  62.54474708] ; [54.54474708 31.45525292],0
n6,1,0.240578,1.377201,[163  14] ; [78 11],[160.36466165  16.63533835] ; [80.63533835  8.36466165],0
p5,1,0.248925,1.329324,[ 33 146] ; [22 68],[ 36.59851301 142.40148699] ; [18.40148699 71.59851301],0
p7,1,0.32317,0.976072,[150  25] ; [81  9],[152.54716981  22.45283019] ; [78.45283019 11.54716981],0
p8,1,0.33189,0.941508,[130  47] ; [61 29],[126.61797753  50.38202247] ; [64.38202247 25.61797753],0
u3,1,0.350682,0.870987,[22  9] ; [21 14],[20.1969697 10.8030303] ; [22.8030303 12.1969697],0
s1,1,0.361946,0.831128,[  8 170] ; [ 2 87],[  6.66666667 171.33333333] ; [ 3.33333333 85.66666667],0
p11,1,0.374719,0.787956,[141  38] ; [75 15],[143.73234201  35.26765799] ; [72.26765799 17.73234201],0
r3,1,0.393176,0.729096,[174   3] ; [87  3],[173.02247191   3.97752809] ; [87.97752809  2.02247191],0
s6,1,0.449435,0.572077,[138  37] ; [65 22],[135.59160305  39.40839695] ; [67.40839695 19.59160305],0
a8,1,0.465805,0.531909,[ 22 134] ; [15 70],[ 23.95020747 132.04979253] ; [13.04979253 71.95020747],0
