Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.019573,[85  9] ; [26 26],[71.46575342 22.53424658] ; [39.53424658 12.46575342],1
b3,1,0.410454,0.677485,[15 30] ; [16 22],[16.80722892 28.19277108] ; [14.19277108 23.80722892],0
p12,1,0.464443,0.535167,[ 4 91] ; [ 1 51],[ 3.23129252 91.76870748] ; [ 1.76870748 50.23129252],0
n1,1,0.483433,0.491108,[15 15] ; [16 11],[16.31578947 13.68421053] ; [14.68421053 12.31578947],0
d2,1,0.485418,0.486667,[46 50] ; [27 23],[48. 48.] ; [25. 25.],0
a2,1,0.490222,0.476038,[21 75] ; [14 38],[22.7027027 73.2972973] ; [12.2972973 39.7027027],0
a4,1,0.541526,0.372718,[41 55] ; [24 26],[42.73972603 53.26027397] ; [22.26027397 27.73972603],0
a5,1,0.560312,0.339164,[60 36] ; [35 17],[61.62162162 34.37837838] ; [33.37837838 18.62162162],0
n2,1,0.591519,0.287978,[23  8] ; [19  9],[22.06779661  8.93220339] ; [19.93220339  8.06779661],0
u4,1,0.66686,0.185296,[ 3 93] ; [ 1 51],[ 2.59459459 93.40540541] ; [ 1.40540541 50.59459459],0
a6,1,0.773503,0.082826,[56 40] ; [31 20],[56.81632653 39.18367347] ; [30.18367347 20.81632653],0
a3,1,0.938439,0.005965,[64 31] ; [34 16],[64.20689655 30.79310345] ; [33.79310345 16.20689655],0
n3,1,0.977384,0.000804,[18 13] ; [15 11],[17.94736842 13.05263158] ; [15.05263158 10.94736842],0
