Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,79.985706,[ 49 104] ; [125  26],[87.57236842 65.42763158] ; [86.42763158 64.57236842],1
a5,1,0.116628,2.462028,[111  43] ; [122  31],[116.87947883  37.12052117] ; [116.12052117  36.87947883],0
n2,1,0.134708,2.237392,[28 20] ; [19  6],[30.90410959 17.09589041] ; [16.09589041  8.90410959],0
b4,1,0.187315,1.738607,[94 60] ; [82 71],[88.28664495 65.71335505] ; [87.71335505 65.28664495],0
d3,1,0.206321,1.597054,[93 61] ; [103  50],[98.31921824 55.68078176] ; [97.68078176 55.31921824],0
s2,1,0.23066,1.436784,[ 18 135] ; [ 25 126],[ 21.64144737 131.35855263] ; [ 21.35855263 129.64144737],0
u3,1,0.253294,1.305046,[19 28] ; [26 24],[21.80412371 25.19587629] ; [23.19587629 26.80412371],0
u2,1,0.306488,1.045752,[20 25] ; [28 23],[22.5 22.5] ; [25.5 25.5],0
s8,1,0.314567,1.011402,[ 38 116] ; [ 45 106],[ 41.90819672 112.09180328] ; [ 41.09180328 109.90819672],0
s6,1,0.315625,1.006992,[64 90] ; [70 78],[68.33112583 85.66887417] ; [65.66887417 82.33112583],0
d5,1,0.317213,1.000402,[122  32] ; [128  25],[125.40716612  28.59283388] ; [124.59283388  28.40716612],0
p1,1,0.329129,0.952322,[ 12 141] ; [ 17 136],[ 14.5 138.5] ; [ 14.5 138.5],0
a4,1,0.329564,0.950612,[79 74] ; [70 82],[74.7442623 78.2557377] ; [74.2557377 77.7442623],0
v3,1,0.342902,0.89955,[54 96] ; [62 88],[58. 92.] ; [58. 92.],0
a8,1,0.350148,0.87292,[ 16 119] ; [ 21 112],[ 18.6380597 116.3619403] ; [ 18.3619403 114.6380597],0
d4,1,0.393472,0.728186,[119  34] ; [125  28],[122.  31.] ; [122.  31.],0
d2,1,0.490803,0.474765,[79 72] ; [74 79],[75.99671053 75.00328947] ; [77.00328947 75.99671053],0
n3,1,0.509651,0.434783,[31 15] ; [18  6],[32.2 13.8] ; [16.8  7.2],0
u4,1,0.565612,0.33008,[  2 152] ; [  1 152],[  1.50488599 152.49511401] ; [  1.49511401 151.50488599],0
p12,1,0.58887,0.292113,[  7 147] ; [  9 143],[  8.05228758 145.94771242] ; [  7.94771242 144.05228758],0
a3,1,0.594736,0.283008,[107  46] ; [102  50],[104.84262295  48.15737705] ; [104.15737705  47.84262295],0
s7,1,0.599291,0.276066,[ 41 106] ; [43 97],[ 43.02439024 103.97560976] ; [40.97560976 99.02439024],0
s1,1,0.695682,0.153003,[  3 150] ; [  4 148],[  3.51147541 149.48852459] ; [  3.48852459 148.51147541],0
a2,1,0.70783,0.140454,[ 37 117] ; [ 34 119],[ 35.61563518 118.38436482] ; [ 35.38436482 117.61563518],0
b5,1,0.779733,0.078213,[92 62] ; [89 64],[90.79478827 63.20521173] ; [90.20521173 62.79478827],0
u1,1,0.780593,0.077588,[ 27 127] ; [ 25 128],[ 26.08469055 127.91530945] ; [ 25.91530945 127.08469055],0
s4,1,0.797949,0.065537,[ 13 139] ; [ 14 135],[ 13.6345515 138.3654485] ; [ 13.3654485 135.6345515],0
a6,1,0.830547,0.045796,[108  46] ; [109  44],[108.8534202  45.1465798] ; [108.1465798  44.8534202],0
n1,1,0.947768,0.004292,[18 29] ; [ 9 15],[17.87323944 29.12676056] ; [ 9.12676056 14.87323944],0
