Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,47.505542,[ 20 313] ; [25 49],[ 36.81818182 296.18181818] ; [ 8.18181818 65.81818182],1
s5,1,0.0,33.731387,[105 221] ; [47 20],[126.08651399 199.91348601] ; [25.91348601 41.08651399],1
p1,1,0.0,30.268035,[ 26 307] ; [23 52],[ 39.99264706 293.00735294] ; [ 9.00735294 65.99264706],1
p6,1,3e-06,21.541654,[146 186] ; [54 19],[163.95061728 168.04938272] ; [36.04938272 36.95061728],1
a1,1,1.5e-05,18.714607,[ 11 324] ; [12 63],[ 18.79268293 316.20731707] ; [ 4.20731707 70.79268293],1
s7,1,5.3e-05,16.330508,[153 168] ; [52 18],[168.29923274 152.70076726] ; [36.70076726 33.29923274],1
v3,1,8.4e-05,15.469882,[126 201] ; [46 26],[140.96240602 186.03759398] ; [31.03759398 40.96240602],1
p3,1,0.000599,11.779029,[200 134] ; [60 14],[212.84313725 121.15686275] ; [47.15686275 26.84313725],1
p4,1,0.001583,9.979743,[239  95] ; [66  8],[249.68137255  84.31862745] ; [55.31862745 18.68137255],0
u4,1,0.003156,8.715109,[  4 331] ; [ 5 69],[  7.37163814 327.62836186] ; [ 1.62836186 72.37163814],0
s6,1,0.004909,7.912621,[219 108] ; [58 11],[228.73484848  98.26515152] ; [48.26515152 20.73484848],0
b3,1,0.007571,7.132172,[ 68 133] ; [29 25],[ 76.45882353 124.54117647] ; [20.54117647 33.45882353],0
b2,1,0.007571,7.132172,[ 68 133] ; [29 25],[ 76.45882353 124.54117647] ; [20.54117647 33.45882353],0
s1,1,0.008776,6.86777,[  7 325] ; [ 6 69],[ 10.6044226 321.3955774] ; [ 2.3955774 72.6044226],0
b5,1,0.014385,5.990222,[195 140] ; [32 43],[185.47560976 149.52439024] ; [41.52439024 33.47560976],0
n5,1,0.016617,5.736362,[261  71] ; [68  7],[268.37346437  63.62653563] ; [60.62653563 14.37346437],0
s8,1,0.020542,5.365215,[160 173] ; [46 27],[168.96059113 164.03940887] ; [37.03940887 35.96059113],0
