Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,122.40653,[351  33] ; [57 67],[308.40944882  75.59055118] ; [99.59055118 24.40944882],1
n6,1,0.0,44.766569,[346  37] ; [80 43],[322.44664032  60.55335968] ; [103.55335968  19.44664032],1
p4,1,0.000262,13.327347,[264 117] ; [63 60],[247.19642857 133.80357143] ; [79.80357143 43.19642857],1
v1,1,0.000289,13.138688,[230 145] ; [51 69],[212.87878788 162.12121212] ; [68.12121212 51.87878788],1
n1,1,0.000659,11.601576,[36 39] ; [ 5 30],[27.95454545 47.04545455] ; [13.04545455 21.95454545],1
s7,1,0.00176,9.784701,[195 167] ; [44 74],[180.24583333 181.75416667] ; [58.75416667 59.24583333],0
p10,1,0.002505,9.137095,[326  54] ; [91 32],[315.02982107  64.97017893] ; [101.97017893  21.02982107],0
p8,1,0.004287,8.158092,[220 155] ; [54 69],[206.3253012 168.6746988] ; [67.6746988 55.3253012],0
p11,1,0.005421,7.733318,[310  75] ; [85 39],[298.77210216  86.22789784] ; [96.22789784 27.77210216],0
p9,1,0.007434,7.165089,[334  44] ; [96 26],[325.08  52.92] ; [104.92  17.08],0
s8,1,0.011844,6.334115,[180 198] ; [43 81],[167.91633466 210.08366534] ; [55.08366534 68.91633466],0
a2,1,0.012668,6.214946,[160 225] ; [36 88],[148.25147348 236.74852652] ; [47.74852652 76.25147348],0
v3,1,0.013132,6.151235,[159 208] ; [37 84],[147.40163934 219.59836066] ; [48.59836066 72.40163934],0
a8,1,0.015852,5.819266,[ 59 279] ; [  9 103],[ 51.07555556 286.92444444] ; [16.92444444 95.07555556],0
n2,1,0.019427,5.462666,[63 15] ; [21 14],[57.98230088 20.01769912] ; [26.01769912  8.98230088],0
r2,1,0.02615,4.94609,[368  13] ; [111  10],[363.5438247  17.4561753] ; [115.4561753   5.5438247],0
p3,1,0.033669,4.511457,[205 177] ; [52 70],[194.78968254 187.21031746] ; [62.21031746 59.78968254],0
a4,1,0.035817,4.405793,[218 166] ; [57 67],[207.87401575 176.12598425] ; [67.12598425 56.87401575],0
p6,1,0.037233,4.339702,[152 228] ; [36 86],[142.31075697 237.68924303] ; [45.68924303 76.31075697],0
r4,1,0.040248,4.207379,[358  27] ; [108  16],[352.47544204  32.52455796] ; [113.52455796  10.47544204],0
s3,1,0.052326,3.76533,[216 159] ; [58 64],[206.74044266 168.25955734] ; [67.25955734 54.74044266],0
u1,1,0.05404,3.711473,[115 270] ; [26 98],[106.6502947 278.3497053] ; [34.3497053 89.6502947],0
p5,1,0.060085,3.535029,[ 52 328] ; [  9 114],[ 46.08349901 333.91650099] ; [ 14.91650099 108.08349901],0
s5,1,0.07436,3.184052,[136 232] ; [33 85],[127.96707819 240.03292181] ; [41.03292181 76.96707819],0
d2,1,0.09184,2.841828,[230 152] ; [64 60],[221.95256917 160.04743083] ; [72.04743083 51.95256917],0
s2,1,0.108919,2.56984,[203 174] ; [56 67],[195.286 181.714] ; [63.714 59.286],0
b2,1,0.116939,2.457849,[ 94 145] ; [20 49],[ 88.46103896 150.53896104] ; [25.53896104 43.46103896],0
b3,1,0.116939,2.457849,[ 94 145] ; [20 49],[ 88.46103896 150.53896104] ; [25.53896104 43.46103896],0
p7,1,0.128034,2.316176,[245 129] ; [70 51],[238. 136.] ; [77. 44.],0
s6,1,0.13838,2.195881,[261 113] ; [77 46],[254.3501006 119.6498994] ; [83.6498994 39.3501006],0
v4,1,0.162169,1.95388,[367  16] ; [114   9],[364.0770751  18.9229249] ; [116.9229249   6.0770751],0
p12,1,0.199804,1.643807,[ 40 342] ; [  8 114],[ 36.38095238 345.61904762] ; [ 11.61904762 110.38095238],0
r1,1,0.213477,1.547687,[331  51] ; [101  22],[326.78019802  55.21980198] ; [105.21980198  17.78019802],0
a6,1,0.226556,1.462353,[320  62] ; [98 26],[315.56521739  66.43478261] ; [102.43478261  21.56521739],0
d1,1,0.23974,1.382122,[273 112] ; [81 43],[267.76031434 117.23968566] ; [86.23968566 37.76031434],0
p1,1,0.241878,1.369615,[ 39 345] ; [  8 113],[ 35.73861386 348.26138614] ; [ 11.26138614 109.73861386],0
