Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,62.01266,[ 18 118] ; [34 12],[38.85714286 97.14285714] ; [13.14285714 32.85714286],1
s6,1,0.0,28.518666,[50 87] ; [39  9],[65.90810811 71.09189189] ; [23.09189189 24.90810811],1
s2,1,5e-06,20.830751,[42 97] ; [33 16],[55.45212766 83.54787234] ; [19.54787234 29.45212766],1
s3,1,0.000106,15.026246,[56 80] ; [36 13],[67.63243243 68.36756757] ; [24.36756757 24.63243243],1
p4,1,0.002231,9.348731,[ 28 109] ; [21 28],[ 36.09139785 100.90860215] ; [12.90860215 36.09139785],0
p10,1,0.002782,8.945182,[77 58] ; [39  9],[85.57377049 49.42622951] ; [30.42622951 17.57377049],0
p8,1,0.014005,6.037571,[38 99] ; [23 26],[44.93010753 92.06989247] ; [16.06989247 32.93010753],0
u2,1,0.017778,5.617857,[38 42] ; [18  6],[43.07692308 36.92307692] ; [12.92307692 11.07692308],0
u3,1,0.019945,5.416667,[35 45] ; [17  7],[40. 40.] ; [12. 12.],0
r4,1,0.022179,5.231662,[93 47] ; [41  8],[99.25925926 40.74074074] ; [34.74074074 14.25925926],0
v3,1,0.024743,5.041809,[ 30 105] ; [19 30],[35.95108696 99.04891304] ; [13.04891304 35.95108696],0
r1,1,0.028785,4.780421,[78 62] ; [36 13],[84.44444444 55.55555556] ; [29.55555556 19.44444444],0
b4,1,0.033054,4.542967,[90 50] ; [23 26],[83.7037037 56.2962963] ; [29.2962963 19.7037037],0
p5,1,0.051999,3.775804,[  3 136] ; [ 4 44],[  5.20320856 133.79679144] ; [ 1.79679144 46.20320856],0
r3,1,0.053861,3.717001,[114  24] ; [46  3],[118.07486631  19.92513369] ; [41.92513369  7.07486631],0
s5,1,0.055046,3.680707,[ 23 114] ; [14 33],[ 27.54891304 109.45108696] ; [ 9.45108696 37.54891304],0
d3,1,0.06478,3.410573,[69 69] ; [32 17],[74.53475936 63.46524064] ; [26.46524064 22.53475936],0
p6,1,0.084204,2.981831,[ 28 109] ; [16 33],[ 32.40860215 104.59139785] ; [11.59139785 37.40860215],0
p2,1,0.098303,2.732868,[90 49] ; [38 11],[94.63829787 44.36170213] ; [33.36170213 15.63829787],0
n4,1,0.100271,2.701222,[69 70] ; [31 18],[73.93617021 65.06382979] ; [26.06382979 22.93617021],0
n6,1,0.117044,2.456433,[91 48] ; [38 11],[95.37765957 43.62234043] ; [33.62234043 15.37765957],0
v1,1,0.121243,2.401185,[43 94] ; [21 27],[47.39459459 89.60540541] ; [16.60540541 31.39459459],0
v4,1,0.130633,2.284967,[114  24] ; [44  4],[117.22580645  20.77419355] ; [40.77419355  7.22580645],0
v2,1,0.133318,2.253433,[50 80] ; [24 23],[54.35028249 75.64971751] ; [19.64971751 27.35028249],0
a8,1,0.160846,1.966255,[ 13 118] ; [ 8 37],[ 15.63068182 115.36931818] ; [ 5.36931818 39.63068182],0
p7,1,0.174362,1.845032,[56 75] ; [26 22],[60.01117318 70.98882682] ; [21.98882682 26.01117318],0
d4,1,0.186373,1.746062,[87 51] ; [36 13],[90.77005348 47.22994652] ; [32.22994652 16.77005348],0
d1,1,0.190954,1.71024,[ 35 105] ; [17 32],[ 38.51851852 101.48148148] ; [13.48148148 35.51851852],0
p9,1,0.200702,1.637262,[87 47] ; [36 12],[90.56043956 43.43956044] ; [32.43956044 15.56043956],0
s4,1,0.227779,1.454676,[ 23 115] ; [12 37],[ 25.82887701 112.17112299] ; [ 9.17112299 39.82887701],0
d5,1,0.258559,1.276456,[75 64] ; [31 18],[78.37234043 60.62765957] ; [27.62765957 21.37234043],0
u1,1,0.266777,1.233243,[  2 138] ; [ 2 47],[  2.96296296 137.03703704] ; [ 1.03703704 47.96296296],0
a3,1,0.317604,0.998789,[59 79] ; [25 24],[61.98930481 76.01069519] ; [22.01069519 26.98930481],0
n5,1,0.462083,0.540844,[79 59] ; [31 18],[81.17647059 56.82352941] ; [28.82352941 20.17647059],0
a4,1,0.46316,0.538247,[ 22 117] ; [10 39],[ 23.65957447 115.34042553] ; [ 8.34042553 40.65957447],0
r2,1,0.504278,0.445921,[116  23] ; [42  6],[117.44385027  21.55614973] ; [40.55614973  7.44385027],0
n3,1,0.520047,0.413801,[35 19] ; [6 5],[34.06153846 19.93846154] ; [6.93846154 4.06153846],0
b1,1,0.524435,0.405162,[50 90] ; [20 29],[51.85185185 88.14814815] ; [18.14814815 30.85185185],0
a7,1,0.566975,0.32777,[78 60] ; [30 19],[79.70053476 58.29946524] ; [28.29946524 20.70053476],0
a1,1,0.598912,0.276639,[  5 135] ; [ 1 48],[  4.44444444 135.55555556] ; [ 1.55555556 47.44444444],0
s1,1,0.632687,0.228434,[  8 128] ; [ 2 47],[  7.35135135 128.64864865] ; [ 2.64864865 46.35135135],0
p12,1,0.662188,0.190877,[  4 135] ; [ 2 46],[  4.45989305 134.54010695] ; [ 1.54010695 46.45989305],0
b2,1,0.807479,0.05938,[20 53] ; [ 7 21],[19.51485149 53.48514851] ; [ 7.48514851 20.51485149],0
b3,1,0.807479,0.05938,[20 53] ; [ 7 21],[19.51485149 53.48514851] ; [ 7.48514851 20.51485149],0
p11,1,0.835349,0.0432,[92 48] ; [33 16],[92.59259259 47.40740741] ; [32.40740741 16.59259259],0
n1,1,0.846494,0.037478,[18 36] ; [4 7],[18.27692308 35.72307692] ; [3.72307692 7.27692308],0
d2,1,0.899524,0.015942,[ 30 109] ; [11 38],[ 30.31382979 108.68617021] ; [10.68617021 38.31382979],0
b5,1,0.909291,0.012981,[87 53] ; [30 19],[86.66666667 53.33333333] ; [30.33333333 18.66666667],0
p1,1,0.936952,0.006257,[  6 132] ; [ 2 47],[  5.90374332 132.09625668] ; [ 2.09625668 46.90374332],0
n2,1,0.974178,0.001048,[34 19] ; [7 4],[33.953125 19.046875] ; [7.046875 3.953125],0
a6,1,0.980348,0.000607,[66 74] ; [23 26],[65.92592593 74.07407407] ; [23.07407407 25.92592593],0
