Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,6e-06,20.443302,[36 42] ; [15 84],[22.47457627 55.52542373] ; [28.52542373 70.47457627],1
p2,1,0.000192,13.911266,[62 17] ; [52 49],[50.03333333 28.96666667] ; [63.96666667 37.03333333],1
p3,1,0.000527,12.017026,[44 35] ; [30 70],[32.65921788 46.34078212] ; [41.34078212 58.65921788],1
p8,1,0.001009,10.811047,[35 43] ; [22 79],[24.83798883 53.16201117] ; [32.16201117 68.83798883],0
p9,1,0.00203,9.522582,[58 20] ; [50 47],[48.13714286 29.86285714] ; [59.86285714 37.13714286],0
p10,1,0.002061,9.494236,[53 26] ; [43 55],[42.84745763 36.15254237] ; [53.15254237 44.84745763],0
n2,1,0.005101,7.843404,[22  3] ; [26 21],[16.66666667  8.33333333] ; [31.33333333 15.66666667],0
n3,1,0.007844,7.068656,[21  4] ; [24 22],[15.84507042  9.15492958] ; [29.15492958 16.84507042],0
s6,1,0.013449,6.109091,[56 21] ; [54 45],[48.125 28.875] ; [61.875 37.125],0
r3,1,0.015172,5.896429,[72  6] ; [80 21],[66.23463687 11.76536313] ; [85.76536313 15.23463687],0
r4,1,0.015492,5.859687,[67 12] ; [70 31],[60.12777778 18.87222222] ; [76.87222222 24.12777778],0
a8,1,0.021183,5.311687,[10 59] ; [ 4 90],[ 5.92638037 63.07361963] ; [ 8.07361963 85.92638037],0
n6,1,0.044122,4.051899,[58 19] ; [61 39],[51.76836158 25.23163842] ; [67.23163842 32.76836158],0
n5,1,0.05114,3.803695,[50 28] ; [50 51],[43.57541899 34.42458101] ; [56.42458101 44.57541899],0
a5,1,0.079534,3.074392,[59 20] ; [63 38],[53.54444444 25.45555556] ; [68.45555556 32.54444444],0
a3,1,0.103083,2.657181,[59 18] ; [66 35],[54.07303371 22.92696629] ; [70.92696629 30.07303371],0
n4,1,0.116579,2.462691,[53 25] ; [57 44],[47.93296089 30.06703911] ; [62.06703911 38.93296089],0
b5,1,0.129945,2.293156,[57 22] ; [62 39],[52.22777778 26.77222222] ; [66.77222222 34.22777778],0
r2,1,0.141895,2.15729,[73  5] ; [86 13],[70.06779661  7.93220339] ; [88.93220339 10.06779661],0
v1,1,0.151466,2.057426,[38 40] ; [38 62],[33.30337079 44.69662921] ; [42.69662921 57.30337079],0
