Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.27106,[45 25] ; [13 82],[24.60606061 45.39393939] ; [33.39393939 61.60606061],1
s6,1,0.0,27.060267,[53 14] ; [35 58],[36.85 30.15] ; [51.15 41.85],1
r3,1,0.012459,6.24434,[69  1] ; [83 11],[64.87804878  5.12195122] ; [87.12195122  6.87804878],0
r4,1,0.01346,6.107577,[66  4] ; [77 18],[60.66666667  9.33333333] ; [82.33333333 12.66666667],0
s4,1,0.016994,5.696978,[13 57] ; [ 6 87],[ 8.1595092 61.8404908] ; [10.8404908 82.1595092],0
s7,1,0.021716,5.268418,[26 41] ; [19 68],[19.57792208 47.42207792] ; [25.42207792 61.57792208],0
a5,1,0.074023,3.191474,[54 16] ; [61 34],[48.78787879 21.21212121] ; [66.21212121 28.78787879],0
b4,1,0.074085,3.190118,[50 20] ; [55 40],[44.54545455 25.45454545] ; [60.45454545 34.54545455],0
a6,1,0.093985,2.80476,[43 27] ; [70 25],[47.93939394 22.06060606] ; [65.06060606 29.93939394],0
a2,1,0.098619,2.727733,[21 49] ; [18 77],[16.54545455 53.45454545] ; [22.45454545 72.54545455],0
r1,1,0.103192,2.655512,[59 11] ; [70 25],[54.72727273 15.27272727] ; [74.27272727 20.72727273],0
r2,1,0.117393,2.451769,[69  1] ; [87  6],[66.99386503  3.00613497] ; [89.00613497  3.99386503],0
p2,1,0.131919,2.269773,[58 12] ; [67 25],[54.01234568 15.98765432] ; [70.98765432 21.01234568],0
s5,1,0.142239,2.153567,[20 49] ; [18 76],[16.08588957 52.91411043] ; [21.91411043 72.08588957],0
p12,1,0.16226,1.953036,[10 60] ; [ 7 86],[ 7.3006135 62.6993865] ; [ 9.6993865 83.3006135],0
n3,1,0.171857,1.866667,[13  2] ; [14  7],[11.25  3.75] ; [15.75  5.25],0
p1,1,0.251703,1.313825,[ 5 65] ; [12 83],[ 7.21212121 62.78787879] ; [ 9.78787879 85.21212121],0
n1,1,0.251932,1.312556,[ 2 12] ; [ 6 13],[ 3.39393939 10.60606061] ; [ 4.60606061 14.39393939],0
u1,1,0.278443,1.174676,[14 56] ; [13 82],[11.45454545 58.54545455] ; [15.54545455 79.45454545],0
p5,1,0.286944,1.133903,[ 6 64] ; [13 80],[ 8.1595092 61.8404908] ; [10.8404908 82.1595092],0
