Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002679,9.014079,[62 12] ; [108  59],[52.19917012 21.80082988] ; [117.80082988  49.19917012],0
r1,1,0.003121,8.735542,[57 17] ; [96 72],[46.78512397 27.21487603] ; [106.21487603  61.78512397],0
v3,1,0.004127,8.227061,[19 56] ; [ 18 147],[11.5625 63.4375] ; [ 25.4375 139.5625],0
p7,1,0.00446,8.086323,[46 27] ; [71 94],[35.88655462 37.11344538] ; [81.11344538 83.88655462],0
r2,1,0.00469,7.995247,[71  4] ; [133  32],[63.75 11.25] ; [140.25  24.75],0
p10,1,0.011609,6.369596,[54 20] ; [92 73],[45.20502092 28.79497908] ; [100.79497908  64.20502092],0
u1,1,0.011688,6.357527,[12 63] ; [ 10 158],[ 6.79012346 68.20987654] ; [ 15.20987654 152.79012346],0
p8,1,0.016113,5.790539,[39 35] ; [ 60 106],[30.525 43.475] ; [68.475 97.525],0
s6,1,0.020654,5.355736,[37 36] ; [ 57 107],[28.9535865 44.0464135] ; [65.0464135 98.9535865],0
p9,1,0.030492,4.681321,[57 17] ; [103  61],[49.74789916 24.25210084] ; [110.25210084  53.74789916],0
n5,1,0.0416,4.151393,[57 18] ; [104  62],[50.10373444 24.89626556] ; [110.89626556  55.10373444],0
s8,1,0.05179,3.782524,[21 53] ; [ 29 138],[15.3526971 58.6473029] ; [ 34.6473029 132.3526971],0
p4,1,0.052056,3.773963,[38 37] ; [ 62 104],[31.12033195 43.87966805] ; [68.87966805 97.12033195],0
n4,1,0.058449,3.580869,[57 18] ; [107  61],[50.61728395 24.38271605] ; [113.38271605  54.61728395],0
u3,1,0.060405,3.526229,[17 11] ; [30 45],[12.77669903 15.22330097] ; [34.22330097 40.77669903],0
r4,1,0.069696,3.29016,[61 14] ; [118  50],[55.24691358 19.75308642] ; [123.75308642  44.24691358],0
b5,1,0.09795,2.738605,[50 25] ; [93 75],[44.13580247 30.86419753] ; [98.86419753 69.13580247],0
p3,1,0.09859,2.728205,[31 43] ; [ 52 116],[25.38016529 48.61983471] ; [ 57.61983471 110.38016529],0
a7,1,0.129939,2.293229,[51 24] ; [97 71],[45.67901235 29.32098765] ; [102.32098765  65.67901235],0
n2,1,0.136376,2.218383,[13  4] ; [38 29],[10.32142857  6.67857143] ; [40.67857143 26.32142857],0
a5,1,0.144437,2.13004,[52 23] ; [100  68],[46.91358025 28.08641975] ; [105.08641975  62.91358025],0
p11,1,0.159893,1.975238,[53 22] ; [103  65],[48.14814815 26.85185185] ; [107.85185185  60.14814815],0
v4,1,0.165093,1.926943,[66  8] ; [138  30],[62.38016529 11.61983471] ; [141.61983471  26.38016529],0
d5,1,0.169901,1.883816,[57 18] ; [113  55],[52.4691358 22.5308642] ; [117.5308642  50.4691358],0
