Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.012167,6.286328,[1 6] ; [40 23],[4.1 2.9] ; [36.9 26.1],0
p6,1,0.055623,3.663315,[1 6] ; [32 29],[3.39705882 3.60294118] ; [29.60294118 31.39705882],0
b1,1,0.059766,3.54388,[5 2] ; [22 41],[2.7 4.3] ; [24.3 38.7],0
d1,1,0.078496,3.09576,[1 6] ; [31 32],[3.2 3.8] ; [28.8 34.2],0
v2,1,0.079143,3.082408,[1 6] ; [30 31],[3.19117647 3.80882353] ; [27.80882353 33.19117647],0
a6,1,0.092113,2.837055,[6 1] ; [33 30],[3.9 3.1] ; [35.1 27.9],0
b4,1,0.107364,2.592593,[2 5] ; [38 25],[4. 3.] ; [36. 27.],0
v4,1,0.13292,2.258065,[5 2] ; [57  6],[6.2 0.8] ; [55.8  7.2],0
r3,1,0.13292,2.258065,[5 2] ; [57  6],[6.2 0.8] ; [55.8  7.2],0
d2,1,0.143235,2.142857,[1 6] ; [27 36],[2.8 4.2] ; [25.2 37.8],0
n6,1,0.145272,2.121212,[4 3] ; [51 12],[5.5 1.5] ; [49.5 13.5],0
a4,1,0.212317,1.555556,[1 6] ; [24 39],[2.5 4.5] ; [22.5 40.5],0
s2,1,0.212317,1.555556,[3 4] ; [42 21],[4.5 2.5] ; [40.5 22.5],0
n3,1,0.305507,1.05,[2 2] ; [18  6],[2.85714286 1.14285714] ; [17.14285714  6.85714286],0
p9,1,0.335578,0.927253,[5 2] ; [53  9],[5.88405797 1.11594203] ; [52.11594203  9.88405797],0
v3,1,0.364807,0.821278,[4 3] ; [24 37],[2.88235294 4.11764706] ; [25.11764706 35.88235294],0
n5,1,0.377822,0.777778,[4 3] ; [46 17],[5. 2.] ; [45. 18.],0
s6,1,0.427504,0.629595,[6 1] ; [43 17],[5.11940299 1.88059701] ; [43.88059701 16.11940299],0
a7,1,0.470376,0.521092,[3 4] ; [36 27],[3.9 3.1] ; [35.1 27.9],0
n1,1,0.487561,0.481905,[3 1] ; [13 10],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
a3,1,0.492353,0.47138,[4 3] ; [44 19],[4.8 2.2] ; [43.2 19.8],0
n4,1,0.492353,0.47138,[4 3] ; [44 19],[4.8 2.2] ; [43.2 19.8],0
s5,1,0.5135,0.426929,[2 5] ; [24 34],[2.8 4.2] ; [23.2 34.8],0
p2,1,0.550097,0.357143,[5 2] ; [51 12],[5.6 1.4] ; [50.4 12.6],0
s4,1,0.552671,0.352554,[3 4] ; [20 43],[2.3 4.7] ; [20.7 42.3],0
p4,1,0.566685,0.328261,[5 2] ; [38 25],[4.3 2.7] ; [38.7 24.3],0
d4,1,0.56917,0.324074,[6 1] ; [48 15],[5.4 1.6] ; [48.6 14.4],0
d3,1,0.576376,0.31213,[3 4] ; [34 29],[3.7 3.3] ; [33.3 29.7],0
p10,1,0.627336,0.23569,[5 2] ; [50 13],[5.5 1.5] ; [49.5 13.5],0
a5,1,0.6776,0.17284,[5 2] ; [40 23],[4.5 2.5] ; [40.5 22.5],0
s3,1,0.6776,0.17284,[4 3] ; [41 22],[4.5 2.5] ; [40.5 22.5],0
p11,1,0.690328,0.15873,[6 1] ; [50 13],[5.6 1.4] ; [50.4 12.6],0
b2,1,0.738024,0.111871,[2 4] ; [19 28],[2.37735849 3.62264151] ; [18.62264151 28.37735849],0
b3,1,0.738024,0.111871,[2 4] ; [19 28],[2.37735849 3.62264151] ; [18.62264151 28.37735849],0
v1,1,0.783706,0.075347,[3 4] ; [29 31],[3.34328358 3.65671642] ; [28.65671642 31.34328358],0
s8,1,0.806034,0.060293,[4 3] ; [39 24],[4.3 2.7] ; [38.7 24.3],0
p8,1,0.814093,0.055295,[3 4] ; [29 32],[3.29411765 3.70588235] ; [28.70588235 32.29411765],0
n2,1,0.850857,0.035354,[3 1] ; [19  5],[3.14285714 0.85714286] ; [18.85714286  5.14285714],0
d5,1,0.855336,0.033238,[5 2] ; [47 16],[5.2 1.8] ; [46.8 16.2],0
p7,1,0.857222,0.032368,[4 3] ; [37 24],[4.22058824 2.77941176] ; [36.77941176 24.22058824],0
p1,1,0.905255,0.014167,[1 6] ; [ 8 55],[0.9 6.1] ; [ 8.1 54.9],0
a2,1,0.905255,0.014167,[1 6] ; [ 8 55],[0.9 6.1] ; [ 8.1 54.9],0
p3,1,0.935538,0.006541,[4 3] ; [37 26],[4.1 2.9] ; [36.9 26.1],0
