Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,86.173926,[ 98 121] ; [226  41],[146.  73.] ; [178.  89.],1
p6,1,0.0,39.009988,[ 57 166] ; [144 126],[ 90.9188641 132.0811359] ; [110.0811359 159.9188641],1
p2,1,0.0,38.464978,[164  61] ; [253  18],[189.16330645  35.83669355] ; [227.83669355  43.16330645],1
p3,1,0.0,36.223107,[ 86 139] ; [177  94],[119.30443548 105.69556452] ; [143.69556452 127.30443548],1
p4,1,0.0,31.166002,[119 106] ; [208  63],[148.33669355  76.66330645] ; [178.66330645  92.33669355],1
p11,1,0.0,25.98123,[151  75] ; [234  38],[174.7188755  51.2811245] ; [210.2811245  61.7188755],1
p5,1,4e-06,21.415274,[ 13 210] ; [ 55 217],[ 30.63434343 192.36565657] ; [ 37.36565657 234.63434343],1
b5,1,0.000799,11.243586,[157  69] ; [149 123],[138.86746988  87.13253012] ; [167.13253012 104.86746988],1
r4,1,0.003398,8.580437,[213  13] ; [269   3],[218.73895582   7.26104418] ; [263.26104418   8.73895582],0
p10,1,0.004813,7.948503,[177  46] ; [241  31],[188.31111111  34.68888889] ; [229.68888889  42.31111111],0
p9,1,0.006675,7.358538,[186  38] ; [247  24],[195.94343434  28.05656566] ; [237.05656566  33.94343434],0
s5,1,0.010304,6.581525,[ 84 136] ; [132 133],[ 97.97938144 122.02061856] ; [118.02061856 146.97938144],0
p1,1,0.021684,5.270988,[ 14 212] ; [ 33 236],[ 21.45858586 204.54141414] ; [ 25.54141414 243.45858586],0
n5,1,0.024045,5.091368,[165  58] ; [224  48],[175.24646465  47.75353535] ; [213.75353535  58.24646465],0
s8,1,0.033306,4.52999,[118 108] ; [166 103],[129.66464646  96.33535354] ; [154.33535354 114.66464646],0
v1,1,0.039728,4.229447,[115 103] ; [165 101],[126.11570248  91.88429752] ; [153.88429752 112.11570248],0
s7,1,0.060126,3.533912,[126  91] ; [174  88],[135.90814196  81.09185804] ; [164.09185804  97.90814196],0
u1,1,0.073675,3.199174,[ 62 164] ; [ 56 216],[ 53.5502008 172.4497992] ; [ 64.4497992 207.5502008],0
