Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.004547,8.051144,[37 17] ; [43  4],[42.77227723 11.22772277] ; [37.22772277  9.77227723],0
s8,1,0.088636,2.898973,[23 31] ; [28 19],[27.26732673 26.73267327] ; [23.73267327 23.26732673],0
b5,1,0.114541,2.49042,[37 17] ; [25 22],[33.14851485 20.85148515] ; [28.85148515 18.14851485],0
d2,1,0.117352,2.452307,[16 38] ; [21 26],[19.78217822 34.21782178] ; [17.21782178 29.78217822],0
p12,1,0.117573,2.44936,[ 1 53] ; [ 4 42],[ 2.7 51.3] ; [ 2.3 43.7],0
d3,1,0.134749,2.236927,[32 21] ; [35 12],[35.51 17.49] ; [31.49 15.51],0
v4,1,0.137027,2.21103,[49  5] ; [45  1],[50.76  3.24] ; [43.24  2.76],0
a2,1,0.162831,1.947737,[ 6 48] ; [10 37],[ 8.55445545 45.44554455] ; [ 7.44554455 39.55445545],0
p1,1,0.180116,1.796667,[ 3 51] ; [ 6 39],[ 4.90909091 49.09090909] ; [ 4.09090909 40.90909091],0
p8,1,0.183627,1.768023,[20 33] ; [23 22],[23.25510204 29.74489796] ; [19.74489796 25.25510204],0
s7,1,0.214701,1.539442,[21 32] ; [22 20],[23.98947368 29.01052632] ; [19.01052632 22.98947368],0
p5,1,0.233365,1.420233,[ 1 52] ; [ 3 42],[ 2.16326531 50.83673469] ; [ 1.83673469 43.16326531],0
v3,1,0.23451,1.413299,[10 39] ; [14 31],[12.5106383 36.4893617] ; [11.4893617 33.5106383],0
u1,1,0.245277,1.350008,[ 5 49] ; [ 8 39],[ 6.95049505 47.04950495] ; [ 6.04950495 40.95049505],0
p11,1,0.269204,1.220799,[31 23] ; [32 15],[33.68316832 20.31683168] ; [29.31683168 17.68316832],0
a3,1,0.303054,1.060705,[29 25] ; [30 17],[31.54455446 22.45544554] ; [27.45544554 19.54455446],0
r4,1,0.308277,1.038045,[43 11] ; [41  6],[44.91089109  9.08910891] ; [39.08910891  7.91089109],0
r2,1,0.323321,0.975464,[49  5] ; [45  2],[50.25742574  3.74257426] ; [43.74257426  3.25742574],0
n1,1,0.327929,0.957058,[ 4 13] ; [ 7 11],[ 5.34285714 11.65714286] ; [ 5.65714286 12.34285714],0
n5,1,0.402331,0.701348,[20 33] ; [14 33],[18.02 34.98] ; [15.98 31.02],0
r1,1,0.437391,0.603118,[38 16] ; [29 17],[36.18 17.82] ; [30.82 15.18],0
b1,1,0.465434,0.532795,[21 33] ; [15 32],[19.24752475 34.75247525] ; [16.75247525 30.24752475],0
v2,1,0.469717,0.522641,[22 26] ; [24 21],[23.74193548 24.25806452] ; [22.25806452 22.74193548],0
s1,1,0.488324,0.480217,[ 1 52] ; [ 2 45],[ 1.59 51.41] ; [ 1.41 45.59],0
a6,1,0.495936,0.463622,[39 15] ; [31 16],[37.42574257 16.57425743] ; [32.57425743 14.42574257],0
u2,1,0.616065,0.251437,[14  9] ; [9 8],[13.225  9.775] ; [9.775 7.225],0
p6,1,0.625958,0.237582,[16 37] ; [16 30],[17.13131313 35.86868687] ; [14.86868687 31.13131313],0
u3,1,0.62873,0.233787,[16  7] ; [13  4],[16.675  6.325] ; [12.325  4.675],0
s3,1,0.667497,0.184544,[43 11] ; [39  8],[43.84158416 10.15841584] ; [38.15841584  8.84158416],0
p7,1,0.722207,0.126388,[31 20] ; [24 18],[30.16129032 20.83870968] ; [24.83870968 17.16129032],0
p4,1,0.828413,0.046975,[27 27] ; [24 22],[27.54 26.46] ; [23.46 22.54],0
a7,1,0.919953,0.010099,[39 14] ; [35 12],[39.22 13.78] ; [34.78 12.22],0
p2,1,0.933538,0.006955,[40 14] ; [33 12],[39.81818182 14.18181818] ; [33.18181818 11.81818182],0
n2,1,1.0,0.0,[14  4] ; [14  4],[14.  4.] ; [14.  4.],0
