Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.330434,[30 58] ; [35 11],[42.68656716 45.31343284] ; [22.31343284 23.68656716],1
p4,1,4.5e-05,16.640365,[37 51] ; [37 10],[48.23703704 39.76296296] ; [25.76296296 21.23703704],1
p7,1,0.000177,14.063407,[48 39] ; [41  6],[57.78358209 29.21641791] ; [31.21641791 15.78358209],1
a6,1,0.001104,10.64483,[42 46] ; [ 9 38],[33.24444444 54.75555556] ; [17.75555556 29.24444444],0
s6,1,0.007979,7.038116,[51 35] ; [37  8],[57.77099237 28.22900763] ; [30.22900763 14.77099237],0
n4,1,0.009547,6.717582,[63 24] ; [43  4],[68.82089552 18.17910448] ; [37.17910448  9.82089552],0
s5,1,0.010209,6.59809,[30 57] ; [25 18],[36.80769231 50.19230769] ; [18.19230769 24.80769231],0
a8,1,0.013271,6.132664,[ 6 78] ; [10 35],[10.41860465 73.58139535] ; [ 5.58139535 39.41860465],0
d5,1,0.024439,5.063204,[61 27] ; [40  6],[66.32835821 21.67164179] ; [34.67164179 11.32835821],0
s8,1,0.029984,4.710183,[42 46] ; [31 15],[47.94029851 40.05970149] ; [25.05970149 20.94029851],0
s7,1,0.041553,4.153313,[41 43] ; [31 15],[46.52307692 37.47692308] ; [25.47692308 20.52307692],0
b2,1,0.043263,4.085106,[28 36] ; [21 11],[32.66666667 31.33333333] ; [16.33333333 15.66666667],0
b3,1,0.043263,4.085106,[28 36] ; [21 11],[32.66666667 31.33333333] ; [16.33333333 15.66666667],0
n5,1,0.043651,4.069994,[65 22] ; [42  5],[69.47014925 17.52985075] ; [37.52985075  9.47014925],0
p11,1,0.071549,3.24713,[65 23] ; [41  6],[69.0962963 18.9037037] ; [36.9037037 10.0962963],0
n1,1,0.101981,2.674286,[13 13] ; [8 2],[15.16666667 10.83333333] ; [5.83333333 4.16666667],0
n3,1,0.119814,2.419753,[22  5] ; [5 4],[20.25  6.75] ; [6.75 2.25],0
b4,1,0.124018,2.365831,[44 44] ; [30 17],[48.23703704 39.76296296] ; [25.76296296 21.23703704],0
b5,1,0.146025,2.113294,[49 39] ; [20 27],[44.97777778 43.02222222] ; [24.02222222 22.97777778],0
p2,1,0.163244,1.943919,[65 22] ; [40  7],[68.17164179 18.82835821] ; [36.82835821 10.17164179],0
n6,1,0.197747,1.658935,[65 21] ; [40  7],[67.89473684 18.10526316] ; [37.10526316  9.89473684],0
p9,1,0.20051,1.638656,[70 17] ; [41  5],[72.60902256 14.39097744] ; [38.39097744  7.60902256],0
r3,1,0.226941,1.459932,[79  9] ; [45  2],[80.82962963  7.17037037] ; [43.17037037  3.82962963],0
u4,1,0.241532,1.371632,[ 1 87] ; [ 2 45],[ 1.95555556 86.04444444] ; [ 1.04444444 45.95555556],0
p3,1,0.246199,1.344745,[39 48] ; [26 21],[42.20149254 44.79850746] ; [22.79850746 24.20149254],0
p5,1,0.247162,1.339273,[10 75] ; [ 9 38],[12.23484848 72.76515152] ; [ 6.76515152 40.23484848],0
r4,1,0.265663,1.239006,[70 18] ; [41  6],[72.35555556 15.64444444] ; [38.64444444  8.35555556],0
a3,1,0.291129,1.114393,[69 19] ; [33 14],[66.48888889 21.51111111] ; [35.51111111 11.48888889],0
d4,1,0.303461,1.058922,[68 20] ; [39  7],[70.26865672 17.73134328] ; [36.73134328  9.26865672],0
a4,1,0.328058,0.956548,[40 48] ; [25 21],[42.68656716 45.31343284] ; [22.31343284 23.68656716],0
v3,1,0.32898,0.952908,[39 45] ; [26 21],[41.67938931 42.32061069] ; [23.32061069 23.67938931],0
d2,1,0.333916,0.93365,[41 47] ; [26 21],[43.67407407 44.32592593] ; [23.32592593 23.67407407],0
a2,1,0.350032,0.873342,[10 78] ; [ 3 44],[ 8.47407407 79.52592593] ; [ 4.52592593 42.47407407],0
n2,1,0.37456,0.78848,[20  6] ; [9 1],[20.94444444  5.05555556] ; [8.05555556 1.94444444],0
d3,1,0.381323,0.766432,[38 50] ; [24 23],[40.41481481 47.58518519] ; [21.58518519 25.41481481],0
d1,1,0.391401,0.734585,[40 48] ; [25 22],[42.37037037 45.62962963] ; [22.62962963 24.37037037],0
r2,1,0.452692,0.563903,[77  9] ; [43  3],[78.18181818  7.81818182] ; [41.81818182  4.18181818],0
v2,1,0.467207,0.528575,[50 34] ; [31 16],[51.9389313 32.0610687] ; [29.0610687 17.9389313],0
p10,1,0.475474,0.509226,[69 18] ; [38  7],[70.52272727 16.47727273] ; [36.47727273  8.52272727],0
v4,1,0.559021,0.341403,[78  8] ; [44  3],[78.88721805  7.11278195] ; [43.11278195  3.88721805],0
s4,1,0.628309,0.234361,[16 72] ; [ 7 40],[14.99259259 73.00740741] ; [ 8.00740741 38.99259259],0
p12,1,0.63646,0.223402,[ 4 83] ; [ 3 43],[ 4.57894737 82.42105263] ; [ 2.42105263 43.57894737],0
b1,1,0.71179,0.136496,[42 46] ; [24 23],[43.02222222 44.97777778] ; [22.97777778 24.02222222],0
a1,1,0.720567,0.12795,[ 6 82] ; [ 4 43],[ 6.51851852 81.48148148] ; [ 3.48148148 43.51851852],0
u1,1,0.721764,0.126809,[ 5 83] ; [ 2 45],[ 4.56296296 83.43703704] ; [ 2.43703704 44.56296296],0
s2,1,0.757409,0.09541,[50 38] ; [28 19],[50.84444444 37.15555556] ; [27.15555556 19.84444444],0
u3,1,0.797004,0.066165,[10  9] ; [8 6],[10.36363636  8.63636364] ; [7.63636364 6.36363636],0
u2,1,0.797004,0.066165,[ 9 10] ; [6 8],[ 8.63636364 10.36363636] ; [6.36363636 7.63636364],0
a5,1,0.808143,0.058963,[60 28] ; [33 14],[60.62222222 27.37777778] ; [32.37777778 14.62222222],0
r1,1,0.846849,0.037303,[68 20] ; [37 10],[68.44444444 19.55555556] ; [36.55555556 10.44444444],0
p1,1,0.923068,0.009326,[ 6 82] ; [ 3 44],[ 5.86666667 82.13333333] ; [ 3.13333333 43.86666667],0
s3,1,0.941204,0.00544,[53 35] ; [28 19],[52.8 35.2] ; [28.2 18.8],0
