Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3.7e-05,17.037023,[13 64] ; [32 33],[24.40140845 52.59859155] ; [20.59859155 44.40140845],1
v1,1,0.000798,11.244793,[29 48] ; [44 23],[39.03472222 37.96527778] ; [33.96527778 33.03472222],1
a2,1,0.001118,10.621984,[10 68] ; [24 43],[18.28965517 59.71034483] ; [15.71034483 51.28965517],0
a5,1,0.00705,7.26027,[40 38] ; [49 18],[47.87586207 30.12413793] ; [41.12413793 25.87586207],0
d5,1,0.007303,7.196948,[52 25] ; [58  9],[58.81944444 18.18055556] ; [51.18055556 15.81944444],0
s6,1,0.008504,6.924107,[44 33] ; [50 14],[51.33333333 25.66666667] ; [42.66666667 21.33333333],0
a4,1,0.013314,6.126934,[26 52] ; [36 31],[33.35172414 44.64827586] ; [28.64827586 38.35172414],0
r1,1,0.015335,5.877552,[50 26] ; [56 11],[56.33566434 19.66433566] ; [49.66433566 17.33566434],0
s2,1,0.02449,5.059559,[35 43] ; [42 24],[41.70833333 36.29166667] ; [35.29166667 30.70833333],0
r2,1,0.030307,4.691818,[67 10] ; [65  2],[70.58333333  6.41666667] ; [61.41666667  5.58333333],0
d1,1,0.034431,4.473165,[34 44] ; [41 26],[40.34482759 37.65517241] ; [34.65517241 32.34482759],0
s8,1,0.042729,4.106082,[26 52] ; [33 33],[31.95833333 46.04166667] ; [27.04166667 38.95833333],0
n3,1,0.04337,4.080912,[17 14] ; [15  3],[20.24489796 10.75510204] ; [11.75510204  6.24489796],0
a6,1,0.044405,4.041101,[42 36] ; [47 20],[47.87586207 30.12413793] ; [41.12413793 25.87586207],0
r4,1,0.044732,4.028703,[60 18] ; [60  7],[64.55172414 13.44827586] ; [55.44827586 11.55172414],0
p6,1,0.051457,3.793343,[23 55] ; [29 35],[28.56338028 49.43661972] ; [23.43661972 40.56338028],0
d2,1,0.083557,2.994322,[33 45] ; [38 29],[38.19310345 39.80689655] ; [32.80689655 34.19310345],0
a3,1,0.086796,2.932822,[44 32] ; [48 19],[48.8951049 27.1048951] ; [43.1048951 23.8951049],0
u1,1,0.128366,2.312157,[10 68] ; [15 52],[13.44827586 64.55172414] ; [11.55172414 55.44827586],0
d4,1,0.144634,2.127949,[56 22] ; [55 12],[59.71034483 18.28965517] ; [51.28965517 15.71034483],0
n2,1,0.159833,1.975806,[20 11] ; [15  3],[22.14285714  8.85714286] ; [12.85714286  5.14285714],0
r3,1,0.164704,1.930496,[67 10] ; [62  4],[69.46153846  7.53846154] ; [59.53846154  6.46153846],0
n4,1,0.173353,1.853704,[49 28] ; [49 17],[52.76923077 24.23076923] ; [45.23076923 20.76923077],0
p1,1,0.198602,1.652625,[ 8 70] ; [ 3 63],[ 5.95833333 72.04166667] ; [ 5.04166667 60.95833333],0
s5,1,0.214968,1.537647,[23 51] ; [26 37],[26.46715328 47.53284672] ; [22.53284672 40.46715328],0
s7,1,0.218946,1.511266,[35 41] ; [34 26],[38.55882353 37.44117647] ; [30.44117647 29.55882353],0
p5,1,0.241949,1.369201,[ 9 69] ; [ 4 63],[ 6.99310345 71.00689655] ; [ 6.00689655 60.99310345],0
p10,1,0.243208,1.361905,[44 33] ; [44 22],[47.38461538 29.61538462] ; [40.61538462 25.38461538],0
d3,1,0.265766,1.238472,[49 27] ; [49 18],[52.08391608 23.91608392] ; [45.91608392 21.08391608],0
b1,1,0.298481,1.080968,[44 34] ; [32 35],[40.88275862 37.11724138] ; [35.11724138 31.88275862],0
p7,1,0.372475,0.79539,[41 37] ; [39 26],[43.63636364 34.36363636] ; [36.36363636 28.63636364],0
b4,1,0.372579,0.795044,[42 36] ; [41 26],[44.64827586 33.35172414] ; [38.35172414 28.64827586],0
s4,1,0.502549,0.44955,[19 59] ; [13 53],[17.33333333 60.66666667] ; [14.66666667 51.33333333],0
s1,1,0.509454,0.435188,[ 4 72] ; [ 2 64],[ 3.21126761 72.78873239] ; [ 2.78873239 63.21126761],0
n6,1,0.56691,0.32788,[56 21] ; [50 15],[57.47887324 19.52112676] ; [48.52112676 16.47887324],0
u2,1,0.603349,0.269975,[14 19] ; [9 9],[14.88235294 18.11764706] ; [8.11764706 9.88235294],0
p3,1,0.615044,0.252895,[34 44] ; [32 35],[35.50344828 42.49655172] ; [30.49655172 36.50344828],0
b5,1,0.632334,0.228909,[53 25] ; [43 24],[51.64137931 26.35862069] ; [44.35862069 22.64137931],0
u4,1,0.651311,0.204251,[ 2 76] ; [ 1 66],[ 1.6137931 76.3862069] ; [ 1.3862069 65.6137931],0
a8,1,0.729087,0.119952,[ 8 65] ; [ 5 50],[ 7.4140625 65.5859375] ; [ 5.5859375 49.4140625],0
p8,1,0.72994,0.119167,[31 47] ; [24 41],[30. 48.] ; [25. 40.],0
p9,1,0.732051,0.117237,[54 23] ; [48 18],[54.92307692 22.07692308] ; [47.07692308 18.92307692],0
p4,1,0.74566,0.105214,[44 34] ; [39 27],[44.95833333 33.04166667] ; [38.04166667 27.95833333],0
n1,1,0.762369,0.091429,[12 18] ; [ 8 10],[12.5 17.5] ; [ 7.5 10.5],0
u3,1,0.773359,0.082935,[17 16] ; [ 9 10],[16.5 16.5] ; [9.5 9.5],0
p12,1,0.776939,0.080265,[ 3 75] ; [ 2 65],[ 2.68965517 75.31034483] ; [ 2.31034483 64.68965517],0
s3,1,0.790185,0.070793,[42 36] ; [37 29],[42.79166667 35.20833333] ; [36.20833333 29.79166667],0
n5,1,0.797846,0.065606,[50 28] ; [43 22],[50.72727273 27.27272727] ; [42.27272727 22.72727273],0
a7,1,0.842186,0.03964,[54 23] ; [48 19],[54.54166667 22.45833333] ; [47.45833333 19.54166667],0
b2,1,0.86535,0.028753,[10 28] ; [ 9 23],[10.31428571 27.68571429] ; [ 8.68571429 23.31428571],0
b3,1,0.86535,0.028753,[10 28] ; [ 9 23],[10.31428571 27.68571429] ; [ 8.68571429 23.31428571],0
a1,1,0.877369,0.02381,[ 2 76] ; [ 2 65],[ 2.15172414 75.84827586] ; [ 1.84827586 65.15172414],0
v4,1,0.958478,0.002711,[72  6] ; [62  5],[72.08275862  5.91724138] ; [61.91724138  5.08275862],0
