Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000728,11.415387,[2 3] ; [55  5],[4.38461538 0.61538462] ; [52.61538462  7.38461538],1
r2,1,0.009406,6.744086,[3 1] ; [59  1],[3.875 0.125] ; [58.125  1.875],0
s4,1,0.055906,3.654868,[3 2] ; [13 47],[1.23076923 3.76923077] ; [14.76923077 45.23076923],0
s6,1,0.137564,2.204995,[2 3] ; [41 16],[3.46774194 1.53225806] ; [39.53225806 17.46774194],0
a6,1,0.19831,1.654774,[2 3] ; [41 19],[3.30769231 1.69230769] ; [39.69230769 20.30769231],0
b1,1,0.222081,1.490873,[4 1] ; [31 29],[2.69230769 2.30769231] ; [32.30769231 27.69230769],0
r1,1,0.244551,1.354167,[3 2] ; [49 11],[4. 1.] ; [48. 12.],0
s2,1,0.265747,1.238567,[2 3] ; [39 21],[3.15384615 1.84615385] ; [37.84615385 22.15384615],0
d4,1,0.295932,1.092437,[3 2] ; [48 12],[3.92307692 1.07692308] ; [47.07692308 12.92307692],0
p3,1,0.342038,0.902778,[2 3] ; [37 23],[3. 2.] ; [36. 24.],0
p9,1,0.349881,0.873889,[3 2] ; [47 13],[3.84615385 1.15384615] ; [46.15384615 13.84615385],0
s3,1,0.426388,0.632642,[2 3] ; [35 25],[2.84615385 2.15384615] ; [34.15384615 25.84615385],0
d3,1,0.434306,0.61128,[3 2] ; [44 14],[3.73015873 1.26984127] ; [43.26984127 14.73015873],0
b2,1,0.443179,0.588038,[1 3] ; [14 17],[1.71428571 2.28571429] ; [13.28571429 17.71428571],0
b3,1,0.443179,0.588038,[1 3] ; [14 17],[1.71428571 2.28571429] ; [13.28571429 17.71428571],0
v3,1,0.465757,0.532025,[1 4] ; [21 37],[1.74603175 3.25396825] ; [20.25396825 37.74603175],0
a7,1,0.4786,0.502051,[3 2] ; [44 15],[3.671875 1.328125] ; [43.328125 15.671875],0
p7,1,0.4786,0.502051,[3 2] ; [44 15],[3.671875 1.328125] ; [43.328125 15.671875],0
a4,1,0.518008,0.417857,[2 3] ; [33 27],[2.69230769 2.30769231] ; [32.30769231 27.69230769],0
a5,1,0.522086,0.409771,[3 2] ; [44 16],[3.61538462 1.38461538] ; [43.38461538 16.61538462],0
a2,1,0.540194,0.37518,[1 4] ; [20 40],[1.61538462 3.38461538] ; [19.38461538 40.61538462],0
b4,1,0.566304,0.328906,[2 3] ; [32 28],[2.61538462 2.38461538] ; [31.38461538 28.61538462],0
b5,1,0.581584,0.30368,[3 2] ; [43 17],[3.53846154 1.46153846] ; [42.46153846 17.53846154],0
s8,1,0.590012,0.290326,[2 3] ; [31 28],[2.578125 2.421875] ; [30.421875 28.578125],0
p1,1,0.5974,0.278935,[1 4] ; [ 7 52],[0.625 4.375] ; [ 7.375 51.625],0
a3,1,0.621442,0.243846,[4 1] ; [41 18],[3.515625 1.484375] ; [41.484375 17.515625],0
u1,1,0.636679,0.223112,[1 4] ; [18 42],[1.46153846 3.53846154] ; [17.53846154 42.46153846],0
p10,1,0.641592,0.216667,[3 2] ; [42 18],[3.46153846 1.53846154] ; [41.53846154 18.46153846],0
n1,1,0.671373,0.18,[2 1] ; [8 7],[1.66666667 1.33333333] ; [8.33333333 6.66666667],0
d2,1,0.762135,0.091614,[3 2] ; [40 20],[3.30769231 1.69230769] ; [39.69230769 20.30769231],0
s5,1,0.772845,0.083322,[2 2] ; [23 31],[1.72413793 2.27586207] ; [23.27586207 30.72413793],0
p8,1,0.773885,0.08254,[2 3] ; [28 32],[2.30769231 2.69230769] ; [27.69230769 32.30769231],0
n4,1,0.803081,0.062181,[4 1] ; [45 15],[3.76923077 1.23076923] ; [45.23076923 14.76923077],0
s7,1,0.804277,0.061413,[3 1] ; [38 17],[2.77966102 1.22033898] ; [38.22033898 16.77966102],0
d1,1,0.822255,0.050466,[3 2] ; [39 21],[3.23076923 1.76923077] ; [38.76923077 21.23076923],0
p4,1,0.882037,0.022019,[3 2] ; [38 22],[3.15384615 1.84615385] ; [37.84615385 22.15384615],0
n6,1,0.915877,0.011157,[4 1] ; [46 13],[3.90625 1.09375] ; [46.09375 12.90625],0
d5,1,0.985568,0.000327,[4 1] ; [47 12],[3.984375 1.015625] ; [47.015625 11.984375],0
v2,1,1.0,0.0,[3 2] ; [36 24],[3. 2.] ; [36. 24.],0
n2,1,1.0,0.0,[2 1] ; [10  5],[2. 1.] ; [10.  5.],0
