Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.433885,[16 65] ; [99 26],[45.2184466 35.7815534] ; [69.7815534 55.2184466],1
d4,1,0.0,66.803508,[42 39] ; [123   2],[64.87864078 16.12135922] ; [100.12135922  24.87864078],1
d5,1,0.0,56.610685,[45 36] ; [122   3],[65.66504854 15.33495146] ; [101.33495146  23.66504854],1
d3,1,0.0,52.493539,[28 53] ; [105  20],[52.2961165 28.7038835] ; [80.7038835 44.2961165],1
a5,1,0.0,29.605549,[46 35] ; [112  13],[62.12621359 18.87378641] ; [95.87378641 29.12621359],1
a4,1,2.2e-05,18.02634,[21 60] ; [70 55],[35.7815534 45.2184466] ; [55.2184466 69.7815534],1
u1,1,3.5e-05,17.1393,[ 6 75] ; [40 85],[18.08737864 62.91262136] ; [27.91262136 97.08737864],1
a2,1,0.000171,14.126537,[ 9 72] ; [43 82],[20.44660194 60.55339806] ; [31.55339806 93.44660194],1
p3,1,0.006859,7.309566,[33 48] ; [75 50],[42.46601942 38.53398058] ; [65.53398058 59.46601942],0
p6,1,0.013713,6.074679,[29 50] ; [68 57],[37.56372549 41.43627451] ; [59.43627451 65.56372549],0
a3,1,0.014607,5.963225,[54 27] ; [102  23],[61.33980583 19.66019417] ; [94.66019417 30.33980583],0
r1,1,0.020341,5.382418,[58 21] ; [108  17],[64.28431373 14.71568627] ; [101.71568627  23.28431373],0
v4,1,0.02393,5.099675,[75  5] ; [124   1],[77.65853659  2.34146341] ; [121.34146341   3.65853659],0
p4,1,0.026981,4.892021,[46 35] ; [89 35],[53.34146341 27.65853659] ; [81.65853659 42.34146341],0
n4,1,0.052176,3.770116,[55 25] ; [100  24],[60.78431373 19.21568627] ; [94.21568627 29.78431373],0
n5,1,0.057414,3.610559,[55 26] ; [98 25],[60.75 20.25] ; [92.25 30.75],0
u3,1,0.072546,3.224446,[16 11] ; [19  4],[18.9  8.1] ; [16.1  6.9],0
s2,1,0.080446,3.055872,[51 30] ; [93 32],[56.62135922 24.37864078] ; [87.37864078 37.62135922],0
s5,1,0.08637,2.940754,[26 51] ; [54 63],[31.75257732 45.24742268] ; [48.24742268 68.75257732],0
b4,1,0.106576,2.604278,[40 41] ; [76 49],[45.61165049 35.38834951] ; [70.38834951 54.61165049],0
n3,1,0.13062,2.285123,[16  3] ; [22 12],[13.62264151  5.37735849] ; [24.37735849  9.62264151],0
p8,1,0.140435,2.173188,[40 40] ; [75 49],[45.09803922 34.90196078] ; [69.90196078 54.09803922],0
b3,1,0.141036,2.166615,[17 34] ; [41 48],[21.12857143 29.87142857] ; [36.87142857 52.12857143],0
b2,1,0.141036,2.166615,[17 34] ; [41 48],[21.12857143 29.87142857] ; [36.87142857 52.12857143],0
s1,1,0.168771,1.893824,[ 5 75] ; [  3 121],[ 3.1372549 76.8627451] ; [  4.8627451 119.1372549],0
n1,1,0.177227,1.820728,[ 6 12] ; [18 16],[8.30769231 9.69230769] ; [15.69230769 18.30769231],0
a7,1,0.230427,1.438223,[54 27] ; [93 32],[57.80097087 23.19902913] ; [89.19902913 35.80097087],0
n2,1,0.278786,1.172998,[15  4] ; [22 12],[13.26415094  5.73584906] ; [23.73584906 10.26415094],0
r4,1,0.303478,1.05885,[71 10] ; [115  10],[73.13592233  7.86407767] ; [112.86407767  12.13592233],0
u2,1,0.309064,1.034669,[15 12] ; [16  7],[16.74 10.26] ; [14.26  8.74],0
a6,1,0.325646,0.966134,[49 32] ; [84 41],[52.2961165 28.7038835] ; [80.7038835 44.2961165],0
s3,1,0.330151,0.948304,[58 23] ; [97 28],[60.94660194 20.05339806] ; [94.05339806 30.94660194],0
s4,1,0.38477,0.755406,[18 63] ; [34 89],[20.64705882 60.35294118] ; [31.35294118 91.64705882],0
b5,1,0.422035,0.64464,[48 33] ; [81 44],[50.72330097 30.27669903] ; [78.27669903 46.72330097],0
a8,1,0.423555,0.640431,[15 60] ; [18 98],[12.95811518 62.04188482] ; [20.04188482 95.95811518],0
p11,1,0.558651,0.342046,[65 16] ; [96 29],[63.30582524 17.69417476] ; [97.69417476 27.30582524],0
p12,1,0.580563,0.305325,[ 6 74] ; [ 12 111],[ 7.09359606 72.90640394] ; [ 10.90640394 112.09359606],0
v1,1,0.580926,0.304739,[42 37] ; [58 60],[40.10152284 38.89847716] ; [59.89847716 58.10152284],0
n6,1,0.593487,0.284932,[67 14] ; [106  18],[68.35609756 12.64390244] ; [104.64390244  19.35609756],0
p7,1,0.641213,0.21716,[56 23] ; [82 39],[54.51 24.49] ; [83.49 37.51],0
p5,1,0.64387,0.213717,[ 8 72] ; [ 15 109],[ 9.01960784 70.98039216] ; [ 13.98039216 110.01960784],0
s6,1,0.654948,0.199718,[70 11] ; [108  14],[71.02463054  9.97536946] ; [106.97536946  15.02463054],0
p2,1,0.662037,0.191059,[66 14] ; [106  19],[67.12195122 12.87804878] ; [104.87804878  20.12195122],0
r3,1,0.706906,0.141387,[78  3] ; [119   6],[77.46116505  3.53883495] ; [119.53883495   5.46116505],0
p9,1,0.740679,0.10953,[72  9] ; [112  12],[72.70243902  8.29756098] ; [111.29756098  12.70243902],0
s7,1,0.812262,0.05641,[56 22] ; [88 32],[56.72727273 21.27272727] ; [87.27272727 32.72727273],0
p10,1,0.829696,0.046264,[69 10] ; [107  17],[68.49261084 10.50738916] ; [107.50738916  16.49261084],0
u4,1,0.830656,0.045736,[ 1 80] ; [  2 123],[ 1.17961165 79.82038835] ; [  1.82038835 123.17961165],0
v2,1,0.845924,0.037761,[33 44] ; [51 72],[32.34 44.66] ; [51.66 71.34],0
p1,1,0.84935,0.03608,[ 7 73] ; [ 10 115],[ 6.63414634 73.36585366] ; [ 10.36585366 114.63414634],0
b1,1,0.902611,0.014973,[33 48] ; [52 73],[33.4223301 47.5776699] ; [51.5776699 73.4223301],0
