Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002587,9.078174,[38  1] ; [37 13],[32.86516854  6.13483146] ; [42.13483146  7.86516854],0
p4,1,0.006729,7.344034,[33  6] ; [29 21],[27.16853933 11.83146067] ; [34.83146067 15.16853933],0
p5,1,0.014386,5.990182,[ 8 31] ; [ 2 48],[ 4.38202247 34.61797753] ; [ 5.61797753 44.38202247],0
r1,1,0.029674,4.728059,[33  6] ; [32 18],[28.48314607 10.51685393] ; [36.51685393 13.48314607],0
d1,1,0.031241,4.639667,[29 10] ; [26 24],[24.1011236 14.8988764] ; [30.8988764 19.1011236],0
d3,1,0.039023,4.259857,[32  7] ; [31 19],[27.60674157 11.39325843] ; [35.39325843 14.60674157],0
p6,1,0.041034,4.174596,[22 16] ; [18 32],[17.27272727 20.72727273] ; [22.72727273 27.27272727],0
p7,1,0.048501,3.892552,[29 10] ; [27 23],[24.53932584 14.46067416] ; [31.46067416 18.53932584],0
u1,1,0.050493,3.825006,[10 29] ; [ 5 45],[ 6.57303371 32.42696629] ; [ 8.42696629 41.57303371],0
n1,1,0.055991,3.652315,[7 1] ; [7 8],[4.86956522 3.13043478] ; [9.13043478 5.86956522],0
n3,1,0.063155,3.452522,[5 3] ; [14  1],[6.60869565 1.39130435] ; [12.39130435  2.60869565],0
b1,1,0.065919,3.381837,[19 20] ; [34 16],[23.2247191 15.7752809] ; [29.7752809 20.2247191],0
n6,1,0.092111,2.83709,[31  7] ; [32 17],[27.51724138 10.48275862] ; [35.48275862 13.51724138],0
p12,1,0.093282,2.816812,[ 4 35] ; [ 1 49],[ 2.19101124 36.80898876] ; [ 2.80898876 47.19101124],0
d4,1,0.141989,2.156271,[35  4] ; [39 11],[32.42696629  6.57303371] ; [41.57303371  8.42696629],0
n5,1,0.15211,2.050958,[27 12] ; [26 22],[23.75862069 15.24137931] ; [29.24137931 18.75862069],0
p10,1,0.172607,1.860153,[24 15] ; [23 26],[20.82954545 18.17045455] ; [26.17045455 22.82954545],0
n2,1,0.180802,1.791019,[5 3] ; [13  2],[6.26086957 1.73913043] ; [11.73913043  3.26086957],0
