Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,152.677196,[242 103] ; [ 65 237],[163.70170015 181.29829985] ; [143.29829985 158.70170015],1
s2,1,0.0,140.105193,[259  88] ; [ 83 214],[184.27639752 162.72360248] ; [157.72360248 139.27639752],1
s3,1,0.0,100.252436,[263  81] ; [110 185],[200.80125196 143.19874804] ; [172.19874804 122.80125196],1
s6,1,0.0,76.997217,[290  53] ; [155 140],[239.23981191 103.76018809] ; [205.76018809  89.23981191],1
s5,1,0.0,36.175609,[152 181] ; [ 65 223],[116.36231884 216.63768116] ; [100.63768116 187.36231884],1
a3,1,0.0,32.766923,[288  58] ; [191 110],[256.1576507  89.8423493] ; [222.8423493  78.1576507],1
p6,1,0.0,26.018847,[168 175] ; [ 86 209],[136.55485893 206.44514107] ; [117.44514107 177.55485893],1
p5,1,1.2e-05,19.229132,[ 63 281] ; [ 20 279],[ 44.40435459 299.59564541] ; [ 38.59564541 260.40435459],1
u1,1,1.5e-05,18.723614,[ 94 254] ; [ 40 262],[ 71.74153846 276.25846154] ; [ 62.25846154 239.74153846],1
p3,1,0.000196,13.869438,[207 139] ; [135 164],[183.46046512 162.53953488] ; [158.53953488 140.46046512],1
p4,1,0.000215,13.692697,[240 106] ; [164 133],[217.39346812 128.60653188] ; [186.60653188 110.39346812],1
p9,1,0.000407,12.502041,[313  33] ; [239  57],[297.4953271  48.5046729] ; [254.5046729  41.4953271],1
v3,1,0.001062,10.716286,[166 172] ; [104 184],[145.7827476 192.2172524] ; [124.2172524 163.7827476],0
s1,1,0.001235,10.437908,[ 20 325] ; [  3 291],[ 12.41784038 332.58215962] ; [ 10.58215962 283.41784038],0
a5,1,0.001701,9.847263,[285  63] ; [216  86],[268.22769231  79.77230769] ; [232.77230769  69.22769231],0
d1,1,0.001825,9.717667,[235 113] ; [168 134],[215.76 132.24] ; [187.24 114.76],0
d4,1,0.005395,7.742,[300  45] ; [237  64],[286.7879257  58.2120743] ; [250.2120743  50.7879257],0
p7,1,0.005947,7.566408,[238 100] ; [177 118],[221.59557662 116.40442338] ; [193.40442338 101.59557662],0
d2,1,0.006694,7.353263,[199 147] ; [140 159],[181.85116279 164.14883721] ; [157.14883721 141.85116279],0
n6,1,0.011067,6.454561,[320  27] ; [259  42],[310.05092593  36.94907407] ; [268.94907407  32.05092593],0
d3,1,0.011841,6.334481,[255  91] ; [195 107],[240.27777778 105.72222222] ; [209.72222222  92.27777778],0
r1,1,0.015101,5.9047,[301  47] ; [238  62],[289.46296296  58.53703704] ; [249.53703704  50.46296296],0
