Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.765253,[62  7] ; [30 57],[40.69230769 28.30769231] ; [51.30769231 35.69230769],1
d4,1,0.0,41.107237,[67  1] ; [46 42],[49.25641026 18.74358974] ; [63.74358974 24.25641026],1
d2,1,0.0,38.047682,[46 23] ; [16 72],[27.24840764 41.75159236] ; [34.75159236 53.24840764],1
d5,1,0.0,36.998079,[66  3] ; [45 43],[48.78343949 20.21656051] ; [62.21656051 25.78343949],1
a2,1,5.7e-05,16.194718,[22 48] ; [ 6 82],[12.40506329 57.59493671] ; [15.59493671 72.40506329],1
u1,1,0.001255,10.40726,[10 60] ; [ 1 87],[ 4.87341772 65.12658228] ; [ 6.12658228 81.87341772],0
a4,1,0.001993,9.556152,[35 35] ; [23 65],[25.69620253 44.30379747] ; [32.30379747 55.69620253],0
a5,1,0.00318,8.700949,[54 16] ; [48 40],[45.18987342 24.81012658] ; [56.81012658 31.18987342],0
a7,1,0.007458,7.159092,[54 16] ; [50 38],[46.07594937 23.92405063] ; [57.92405063 30.07594937],0
v2,1,0.010822,6.494267,[37 28] ; [29 52],[29.38356164 35.61643836] ; [36.61643836 44.38356164],0
r2,1,0.01211,6.294762,[64  5] ; [68 19],[58.38461538 10.61538462] ; [73.61538462 13.38461538],0
s6,1,0.016426,5.756698,[38 32] ; [31 57],[30.56962025 39.43037975] ; [38.43037975 49.56962025],0
a3,1,0.019511,5.455161,[52 18] ; [49 38],[45.03184713 24.96815287] ; [55.96815287 31.03184713],0
r1,1,0.02807,4.823771,[55 14] ; [56 32],[48.78343949 20.21656051] ; [62.21656051 25.78343949],0
r3,1,0.030725,4.668289,[62  8] ; [66 22],[56.70886076 13.29113924] ; [71.29113924 16.70886076],0
s8,1,0.03357,4.516496,[23 47] ; [16 72],[17.27848101 52.72151899] ; [21.72151899 66.27848101],0
a8,1,0.046962,3.946742,[ 3 59] ; [13 73],[ 6.7027027 55.2972973] ; [ 9.2972973 76.7027027],0
b4,1,0.047513,3.927134,[46 24] ; [44 44],[39.87341772 30.12658228] ; [50.12658228 37.87341772],0
r4,1,0.048079,3.907211,[54 16] ; [55 33],[48.29113924 21.70886076] ; [60.70886076 27.29113924],0
b5,1,0.05317,3.738574,[48 22] ; [47 41],[42.08860759 27.91139241] ; [52.91139241 35.08860759],0
s5,1,0.078311,3.09962,[14 53] ; [ 9 76],[10.13815789 56.86184211] ; [12.86184211 72.13815789],0
v4,1,0.080767,3.04939,[60  9] ; [66 21],[55.73076923 13.26923077] ; [70.26923077 16.73076923],0
a6,1,0.081291,3.038905,[50 19] ; [52 36],[44.82802548 24.17197452] ; [57.17197452 30.82802548],0
s2,1,0.082823,3.008625,[27 42] ; [23 65],[21.97452229 47.02547771] ; [28.02547771 59.97452229],0
b1,1,0.134552,2.239186,[33 37] ; [52 36],[37.65822785 32.34177215] ; [47.34177215 40.65822785],0
p9,1,0.142614,2.149526,[48 21] ; [50 36],[43.62580645 25.37419355] ; [54.37419355 31.62580645],0
p10,1,0.144883,2.12531,[42 26] ; [43 43],[37.53246753 30.46753247] ; [47.46753247 38.53246753],0
u2,1,0.146993,2.103184,[14  4] ; [22 16],[11.57142857  6.42857143] ; [24.42857143 13.57142857],0
p1,1,0.155508,2.017371,[ 3 67] ; [ 9 78],[ 5.35031847 64.64968153] ; [ 6.64968153 80.35031847],0
a1,1,0.161393,1.961121,[ 3 67] ; [ 9 79],[ 5.3164557 64.6835443] ; [ 6.6835443 81.3164557],0
p2,1,0.172565,1.860515,[46 21] ; [51 37],[41.92903226 25.07096774] ; [55.07096774 32.92903226],0
s7,1,0.17688,1.823647,[20 45] ; [17 64],[16.47260274 48.52739726] ; [20.52739726 60.47260274],0
p4,1,0.209284,1.576375,[31 37] ; [31 56],[27.2 40.8] ; [34.8 52.2],0
u3,1,0.321593,0.982456,[12  6] ; [20 18],[10.28571429  7.71428571] ; [21.71428571 16.28571429],0
p3,1,0.343784,0.896271,[23 44] ; [24 64],[20.31612903 46.68387097] ; [26.68387097 61.31612903],0
n3,1,0.372355,0.795789,[14 10] ; [21  9],[15.55555556  8.44444444] ; [19.44444444 10.55555556],0
n2,1,0.388822,0.742624,[15 10] ; [22  9],[16.51785714  8.48214286] ; [20.48214286 10.51785714],0
p11,1,0.406683,0.688477,[42 28] ; [47 41],[39.43037975 30.56962025] ; [49.56962025 38.43037975],0
n1,1,0.453842,0.561039,[ 8 16] ; [13 17],[ 9.33333333 14.66666667] ; [11.66666667 18.33333333],0
s3,1,0.456308,0.554936,[33 35] ; [37 50],[30.70967742 37.29032258] ; [39.29032258 47.70967742],0
p5,1,0.4788,0.501596,[ 4 64] ; [ 3 83],[ 3.09090909 64.90909091] ; [ 3.90909091 82.09090909],0
v1,1,0.542532,0.370868,[31 37] ; [35 51],[29.14285714 38.85714286] ; [36.85714286 49.14285714],0
n5,1,0.547887,0.361116,[30 40] ; [41 45],[31.85897436 38.14102564] ; [39.14102564 46.85897436],0
p6,1,0.586647,0.295611,[11 53] ; [12 74],[ 9.81333333 54.18666667] ; [13.18666667 72.81333333],0
p7,1,0.615313,0.25251,[33 33] ; [39 46],[31.47019868 34.52980132] ; [40.52980132 44.47019868],0
p8,1,0.808851,0.05852,[25 43] ; [30 56],[24.28571429 43.71428571] ; [30.71428571 55.28571429],0
p12,1,0.811495,0.056881,[ 2 66] ; [ 2 84],[ 1.76623377 66.23376623] ; [ 2.23376623 83.76623377],0
n4,1,0.829732,0.046245,[37 33] ; [45 43],[36.32911392 33.67088608] ; [45.67088608 42.32911392],0
s1,1,0.831406,0.045326,[ 4 63] ; [ 6 82],[ 4.32258065 62.67741935] ; [ 5.67741935 82.32258065],0
b3,1,0.893083,0.018064,[13 33] ; [13 31],[13.28888889 32.71111111] ; [12.71111111 31.28888889],0
b2,1,0.893083,0.018064,[13 33] ; [13 31],[13.28888889 32.71111111] ; [12.71111111 31.28888889],0
v3,1,0.948439,0.004182,[17 46] ; [22 61],[16.82876712 46.17123288] ; [22.17123288 60.82876712],0
