Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.886712,[134   7] ; [26 15],[123.95604396  17.04395604] ; [36.04395604  4.95604396],1
a5,1,0.000544,11.959214,[97 44] ; [16 25],[87.54395604 53.45604396] ; [25.45604396 15.54395604],1
r3,1,0.005884,7.585465,[137   3] ; [36  5],[133.8121547   6.1878453] ; [39.1878453  1.8121547],0
r2,1,0.012666,6.215197,[133   6] ; [32  6],[129.57627119   9.42372881] ; [35.42372881  2.57627119],0
v1,1,0.014081,6.027953,[70 69] ; [11 28],[63.25280899 75.74719101] ; [17.74719101 21.25280899],0
s4,1,0.014916,5.926342,[ 16 124] ; [11 30],[ 20.8839779 119.1160221] ; [ 6.1160221 34.8839779],0
a4,1,0.01709,5.687116,[56 85] ; [ 8 33],[49.58241758 91.41758242] ; [14.41758242 26.58241758],0
a3,1,0.019055,5.496447,[101  39] ; [21 19],[94.88888889 45.11111111] ; [27.11111111 12.88888889],0
a8,1,0.026055,4.952391,[31 98] ; [ 3 36],[ 26.10714286 102.89285714] ; [ 7.89285714 31.10714286],0
d1,1,0.028772,4.781211,[72 69] ; [13 28],[65.85164835 75.14835165] ; [19.14835165 21.85164835],0
d4,1,0.036627,4.367684,[113  26] ; [27 14],[108.11111111  30.88888889] ; [31.88888889  9.11111111],0
p11,1,0.036753,4.361806,[109  32] ; [25 16],[103.81318681  37.18681319] ; [30.18681319 10.81318681],0
u1,1,0.038269,4.293019,[ 20 121] ; [ 1 40],[ 16.26923077 124.73076923] ; [ 4.73076923 36.26923077],0
s7,1,0.052279,3.766807,[62 74] ; [11 28],[56.73142857 79.26857143] ; [16.26857143 22.73142857],0
v2,1,0.059006,3.565099,[84 52] ; [18 22],[78.81818182 57.18181818] ; [23.18181818 16.81818182],0
u3,1,0.064078,3.428571,[20 20] ; [ 5 15],[16.66666667 23.33333333] ; [ 8.33333333 11.66666667],0
p10,1,0.09769,2.742857,[109  31] ; [26 14],[105.  35.] ; [30. 10.],0
s2,1,0.11072,2.54392,[68 73] ; [14 27],[63.52747253 77.47252747] ; [18.47252747 22.52747253],0
v4,1,0.114589,2.489761,[133   5] ; [37  4],[131.06145251   6.93854749] ; [38.93854749  2.06145251],0
s5,1,0.130981,2.280835,[46 93] ; [ 8 31],[42.16853933 96.83146067] ; [11.83146067 27.16853933],0
d2,1,0.137566,2.204979,[59 81] ; [12 29],[54.91712707 85.08287293] ; [16.08287293 24.91712707],0
s3,1,0.157231,2.000661,[79 61] ; [18 23],[75.02762431 64.97237569] ; [21.97237569 19.02762431],0
s8,1,0.174288,1.84567,[57 82] ; [12 29],[53.28333333 85.71666667] ; [15.71666667 25.28333333],0
b2,1,0.227475,1.456583,[28 50] ; [ 6 20],[25.5 52.5] ; [ 8.5 17.5],0
b3,1,0.227475,1.456583,[28 50] ; [ 6 20],[25.5 52.5] ; [ 8.5 17.5],0
p1,1,0.304773,1.053192,[  5 135] ; [ 3 38],[  6.1878453 133.8121547] ; [ 1.8121547 39.1878453],0
b5,1,0.312512,1.020031,[84 57] ; [28 13],[86.76923077 54.23076923] ; [25.23076923 15.76923077],0
p8,1,0.336743,0.92279,[69 69] ; [17 24],[66.30167598 71.69832402] ; [19.69832402 21.30167598],0
a2,1,0.349166,0.876484,[ 26 115] ; [ 5 36],[ 24.01648352 116.98351648] ; [ 6.98351648 34.01648352],0
n6,1,0.362524,0.829132,[114  25] ; [31 10],[111.97222222  27.02777778] ; [33.02777778  7.97222222],0
v3,1,0.427363,0.62998,[50 89] ; [12 29],[47.87777778 91.12222222] ; [14.12222222 26.87777778],0
p3,1,0.431398,0.619056,[49 92] ; [17 24],[51.13186813 89.86813187] ; [14.86813187 26.13186813],0
n4,1,0.436392,0.605753,[101  39] ; [27 14],[99.00552486 40.99447514] ; [28.99447514 12.00552486],0
s6,1,0.453297,0.562395,[85 53] ; [22 18],[82.95505618 55.04494382] ; [24.04494382 15.95505618],0
n1,1,0.473611,0.513539,[11 22] ; [ 4 13],[ 9.9 23.1] ; [ 5.1 11.9],0
p12,1,0.478281,0.502781,[  7 132] ; [ 1 40],[  6.17777778 132.82222222] ; [ 1.82222222 39.17777778],0
b1,1,0.494398,0.466941,[60 81] ; [15 26],[58.1043956 82.8956044] ; [16.8956044 24.1043956],0
p6,1,0.499593,0.4558,[ 35 103] ; [12 27],[ 36.6440678 101.3559322] ; [10.3559322 28.6440678],0
