Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.2e-05,19.236472,[26 17] ; [22 76],[14.63829787 28.36170213] ; [33.36170213 64.63829787],1
s2,1,1.9e-05,18.306043,[17 26] ; [ 9 89],[ 7.92907801 35.07092199] ; [18.07092199 79.92907801],1
p7,1,0.000521,12.037506,[28 15] ; [33 65],[18.60283688 24.39716312] ; [42.39716312 55.60283688],1
p4,1,0.047834,3.915801,[19 24] ; [27 72],[13.92957746 29.07042254] ; [32.07042254 66.92957746],0
r3,1,0.099174,2.718772,[38  5] ; [74 23],[34.4  8.6] ; [77.6 19.4],0
p2,1,0.107868,2.585181,[28 15] ; [50 49],[23.61971831 19.38028169] ; [54.38028169 44.61971831],0
p8,1,0.126599,2.333719,[15 27] ; [23 76],[11.31914894 30.68085106] ; [26.68085106 72.31914894],0
v3,1,0.141237,2.164429,[13 30] ; [18 77],[ 9.65942029 33.34057971] ; [21.34057971 73.65942029],0
b1,1,0.154711,2.025177,[17 26] ; [52 47],[20.8943662 22.1056338] ; [48.1056338 50.8943662],0
b2,1,0.160995,1.964859,[ 4 19] ; [21 43],[ 6.6091954 16.3908046] ; [18.3908046 45.6091954],0
b3,1,0.160995,1.964859,[ 4 19] ; [21 43],[ 6.6091954 16.3908046] ; [18.3908046 45.6091954],0
n2,1,0.208215,1.583796,[11  4] ; [23 19],[8.94736842 6.05263158] ; [25.05263158 16.94736842],0
s1,1,0.209379,1.575716,[ 4 38] ; [ 4 93],[ 2.41726619 39.58273381] ; [ 5.58273381 91.41726619],0
r4,1,0.209636,1.573942,[32 11] ; [63 36],[28.76760563 14.23239437] ; [66.23239437 32.76760563],0
d1,1,0.26901,1.221791,[14 29] ; [42 57],[16.95774648 26.04225352] ; [39.04225352 59.95774648],0
p3,1,0.326587,0.962384,[14 28] ; [25 74],[11.61702128 30.38297872] ; [27.38297872 71.61702128],0
a7,1,0.349829,0.874076,[28 15] ; [55 42],[25.49285714 17.50714286] ; [57.50714286 39.49285714],0
n3,1,0.392728,0.730479,[11  4] ; [25 16],[9.64285714 5.35714286] ; [26.35714286 14.64285714],0
s8,1,0.397708,0.715245,[ 6 37] ; [ 9 89],[ 4.57446809 38.42553191] ; [10.42553191 87.57446809],0
b4,1,0.445038,0.583259,[26 17] ; [53 46],[23.92253521 19.07746479] ; [55.07746479 43.92253521],0
r1,1,0.454763,0.558753,[29 14] ; [59 38],[27.02857143 15.97142857] ; [60.97142857 36.02857143],0
n5,1,0.454811,0.558635,[24 19] ; [48 50],[21.95744681 21.04255319] ; [50.04255319 47.95744681],0
p5,1,0.528999,0.396314,[ 1 41] ; [ 1 98],[ 0.59574468 41.40425532] ; [ 1.40425532 97.59574468],0
v4,1,0.607589,0.2637,[35  8] ; [76 22],[33.85106383  9.14893617] ; [77.14893617 20.85106383],0
p1,1,0.608023,0.263064,[ 2 40] ; [ 7 92],[ 2.68085106 39.31914894] ; [ 6.31914894 92.68085106],0
