Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,315.628517,[312  37] ; [ 76 265],[196.24927536 152.75072464] ; [191.75072464 149.24927536],1
s6,1,0.0,124.410252,[302  46] ; [158 180],[233.35276968 114.64723032] ; [226.64723032 111.35276968],1
s7,1,0.0,123.21569,[241 104] ; [ 88 238],[169.15797317 175.84202683] ; [159.84202683 166.15797317],1
s8,1,0.0,97.445605,[223 128] ; [ 90 253],[158.30403458 192.69596542] ; [154.69596542 188.30403458],1
s5,1,0.0,67.851913,[164 175] ; [ 62 274],[113.50222222 225.49777778] ; [112.49777778 223.50222222],1
s4,1,0.0,25.571316,[ 78 269] ; [ 29 312],[ 53.96656977 293.03343023] ; [ 53.03343023 287.96656977],1
d1,1,3.5e-05,17.136496,[234 119] ; [176 170],[207.05293276 145.94706724] ; [202.94706724 143.05293276],1
d4,1,7.4e-05,15.715311,[308  42] ; [264  81],[288.05755396  61.94244604] ; [283.94244604  61.05755396],1
p6,1,0.000398,12.543272,[154 192] ; [106 232],[131.52046784 214.47953216] ; [128.47953216 209.52046784],1
p12,1,0.000564,11.889923,[ 45 305] ; [ 18 322],[ 31.95652174 318.04347826] ; [ 31.04347826 308.95652174],1
n5,1,0.001276,10.376257,[290  62] ; [246  95],[272.25396825  79.74603175] ; [263.74603175  77.25396825],0
a3,1,0.00172,9.826931,[269  82] ; [228 118],[250.28263989 100.71736011] ; [246.71736011  99.28263989],0
u1,1,0.002006,9.543638,[ 76 277] ; [ 44 302],[ 60.60085837 292.39914163] ; [ 59.39914163 286.60085837],0
p10,1,0.003,8.807531,[317  34] ; [280  59],[303.69130435  47.30869565] ; [293.30869565  45.69130435],0
a2,1,0.003371,8.594722,[ 96 257] ; [ 62 284],[ 79.79113019 273.20886981] ; [ 78.20886981 267.79113019],0
p4,1,0.004052,8.260565,[235 114] ; [194 148],[216.67293777 132.32706223] ; [212.32706223 129.67293777],0
u3,1,0.005853,7.595078,[60 24] ; [61 56],[50.56716418 33.43283582] ; [70.43283582 46.56716418],0
d2,1,0.010267,6.58791,[180 171] ; [143 201],[163.12661871 187.87338129] ; [159.87338129 184.12661871],0
a4,1,0.019727,5.435886,[169 183] ; [135 209],[153.74712644 198.25287356] ; [150.25287356 193.74712644],0
u4,1,0.020886,5.336283,[ 12 341] ; [  3 343],[  7.5751073 345.4248927] ; [  7.4248927 338.5751073],0
a5,1,0.022199,5.23013,[273  79] ; [242 104],[259.71346705  92.28653295] ; [255.28653295  90.71346705],0
v1,1,0.025332,5.001077,[203 136] ; [173 164],[188.55621302 150.44378698] ; [187.44378698 149.55621302],0
p7,1,0.028299,4.809752,[241  96] ; [215 123],[227.66222222 109.33777778] ; [228.33777778 109.66222222],0
r2,1,0.036122,4.391313,[341  10] ; [321  21],[335.2987013  15.7012987] ; [326.7012987  15.2987013],0
v3,1,0.040153,4.211427,[151 187] ; [124 212],[137.90801187 200.09198813] ; [137.09198813 198.90801187],0
p3,1,0.040817,4.183601,[195 154] ; [166 179],[181.54034582 167.45965418] ; [179.45965418 165.54034582],0
n4,1,0.04083,4.183059,[291  62] ; [262  82],[280.07030129  72.92969871] ; [272.92969871  71.07030129],0
s1,1,0.042364,4.120586,[ 14 336] ; [  5 335],[  9.63768116 340.36231884] ; [  9.36231884 330.63768116],0
a8,1,0.045884,3.985848,[ 54 275] ; [ 34 276],[ 45.30829421 283.69170579] ; [ 42.69170579 267.30829421],0
d5,1,0.046017,3.980956,[292  59] ; [267  79],[281.50502152  69.49497848] ; [277.49497848  68.50502152],0
