Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,44.99039,[43 69] ; [136  39],[69.85365854 42.14634146] ; [109.14634146  65.85365854],1
a4,1,0.0,41.830815,[18 96] ; [94 81],[44.1799308 69.8200692] ; [ 67.8200692 107.1799308],1
a6,1,1e-06,24.802708,[55 59] ; [135  41],[74.68965517 39.31034483] ; [115.31034483  60.68965517],1
d2,1,2e-06,22.831363,[27 86] ; [91 83],[46.45993031 66.54006969] ; [ 71.54006969 102.45993031],1
d1,1,3e-06,21.645295,[33 81] ; [100  76],[52.28275862 61.71724138] ; [80.71724138 95.28275862],1
d5,1,5e-06,20.743719,[63 50] ; [142  34],[80.15570934 32.84429066] ; [124.84429066  51.15570934],1
n4,1,9e-06,19.725266,[57 57] ; [132  43],[74.55363322 39.44636678] ; [114.44636678  60.55363322],1
d4,1,3.1e-05,17.364201,[65 47] ; [142  34],[80.5 31.5] ; [126.5  49.5],1
r1,1,3.3e-05,17.263763,[58 56] ; [130  44],[74.41666667 39.58333333] ; [113.58333333  60.41666667],1
d3,1,0.000204,13.794585,[51 61] ; [119  57],[66.11111111 45.88888889] ; [103.88888889  72.11111111],1
u1,1,0.001632,9.923368,[  3 111] ; [ 24 152],[ 10.6137931 103.3862069] ; [ 16.3862069 159.6137931],0
v1,1,0.002241,9.34051,[30 82] ; [77 95],[42.1971831 69.8028169] ; [ 64.8028169 107.1971831],0
a7,1,0.002355,9.250033,[61 51] ; [126  49],[72.97560976 39.02439024] ; [114.02439024  60.97560976],0
n5,1,0.004531,8.057822,[58 55] ; [119  56],[69.44791667 43.55208333] ; [107.55208333  67.44791667],0
v2,1,0.004691,7.994798,[35 72] ; [85 85],[46.35379061 60.64620939] ; [73.64620939 96.35379061],0
r4,1,0.005799,7.611806,[71 43] ; [136  40],[81.37241379 32.62758621] ; [125.62758621  50.37241379],0
p3,1,0.007112,7.24448,[27 87] ; [ 67 105],[37.46853147 76.53146853] ; [ 56.53146853 115.46853147],0
p10,1,0.009585,6.710415,[59 52] ; [119  55],[69.32631579 41.67368421] ; [108.67368421  65.32631579],0
p4,1,0.034814,4.454254,[34 78] ; [74 99],[42.44210526 69.55789474] ; [ 65.55789474 107.44210526],0
p11,1,0.049886,3.845282,[69 45] ; [126  50],[76.65517241 37.34482759] ; [118.34482759  57.65517241],0
r2,1,0.053476,3.728982,[92 21] ; [153  18],[97.48239437 15.51760563] ; [147.51760563  23.48239437],0
u3,1,0.060567,3.521793,[26 45] ; [22 18],[30.7027027 40.2972973] ; [17.2972973 22.7027027],0
p9,1,0.09041,2.86705,[67 45] ; [119  52],[73.61130742 38.38869258] ; [112.38869258  58.61130742],0
v3,1,0.100948,2.690498,[23 87] ; [ 50 118],[28.88489209 81.11510791] ; [ 44.11510791 123.88489209],0
r3,1,0.107421,2.591759,[90 23] ; [151  23],[94.88850174 18.11149826] ; [146.11149826  27.88850174],0
b2,1,0.128344,2.312421,[18 46] ; [39 59],[22.51851852 41.48148148] ; [34.48148148 63.51851852],0
b3,1,0.128344,2.312421,[18 46] ; [39 59],[22.51851852 41.48148148] ; [34.48148148 63.51851852],0
v4,1,0.145274,2.121182,[90 22] ; [151  23],[94.37762238 17.62237762] ; [146.62237762  27.37762238],0
p8,1,0.163161,1.944682,[37 76] ; [ 70 101],[42.57394366 70.42605634] ; [ 64.42605634 106.57394366],0
s7,1,0.170632,1.877384,[12 98] ; [ 27 133],[15.88888889 94.11111111] ; [ 23.11111111 136.88888889],0
n6,1,0.172162,1.864012,[73 41] ; [124  49],[78.25087108 35.74912892] ; [118.74912892  54.25087108],0
a1,1,0.220157,1.50335,[  3 111] ; [ 10 166],[  5.11034483 108.88965517] ; [  7.88965517 168.11034483],0
b4,1,0.237818,1.393484,[67 47] ; [91 85],[62.11034483 51.88965517] ; [95.88965517 80.11034483],0
b1,1,0.289774,1.12067,[44 70] ; [79 97],[48.35172414 65.64827586] ; [ 74.64827586 101.35172414],0
p2,1,0.316308,1.00415,[74 39] ; [123  50],[77.83566434 35.16433566] ; [119.16433566  53.83566434],0
p12,1,0.360163,0.837323,[  1 113] ; [  4 168],[  1.99300699 112.00699301] ; [  3.00699301 168.99300699],0
n3,1,0.39326,0.728839,[27 12] ; [29 19],[25.10344828 13.89655172] ; [30.89655172 17.10344828],0
p5,1,0.402252,0.701583,[  3 110] ; [  8 166],[  4.33101045 108.66898955] ; [  6.66898955 167.33101045],0
b5,1,0.41487,0.664801,[69 45] ; [98 78],[65.64827586 48.35172414] ; [101.35172414  74.64827586],0
p1,1,0.438101,0.601251,[  8 105] ; [ 17 158],[  9.80902778 103.19097222] ; [ 15.19097222 159.80902778],0
p7,1,0.535538,0.383873,[51 60] ; [86 87],[53.54577465 57.45422535] ; [83.45422535 89.54577465],0
u2,1,0.610436,0.25954,[31 40] ; [19 20],[32.27272727 38.72727273] ; [17.72727273 21.27272727],0
s2,1,0.624686,0.239337,[18 96] ; [ 24 151],[16.56747405 97.43252595] ; [ 25.43252595 149.56747405],0
s4,1,0.669746,0.181899,[ 10 104] ; [ 13 163],[  9.04137931 104.95862069] ; [ 13.95862069 162.04137931],0
p6,1,0.725677,0.123118,[24 89] ; [ 33 136],[22.84042553 90.15957447] ; [ 34.15957447 134.84042553],0
n2,1,0.763143,0.090815,[24 14] ; [30 20],[23.31818182 14.68181818] ; [30.68181818 19.31818182],0
a8,1,0.775271,0.081503,[ 9 98] ; [ 15 144],[ 9.65413534 97.34586466] ; [ 14.34586466 144.65413534],0
n1,1,0.785434,0.074117,[13 26] ; [15 34],[12.40909091 26.59090909] ; [15.59090909 33.40909091],0
s5,1,0.796255,0.066666,[ 12 100] ; [ 17 157],[ 11.35664336 100.64335664] ; [ 17.64335664 156.35664336],0
s3,1,0.807083,0.059629,[27 85] ; [ 40 135],[26.14634146 85.85365854] ; [ 40.85365854 134.14634146],0
s1,1,0.880173,0.022725,[  5 109] ; [  7 167],[  4.75 109.25] ; [  7.25 166.75],0
