Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.320492,[3 5] ; [53  1],[7.22580645 0.77419355] ; [48.77419355  5.22580645],1
r4,1,5.8e-05,16.18222,[2 6] ; [47  7],[6.32258065 1.67741935] ; [42.67741935 11.32258065],1
r2,1,0.00021,13.741991,[4 4] ; [51  3],[7.09677419 0.90322581] ; [47.90322581  6.09677419],1
n6,1,0.003547,8.502199,[2 6] ; [41 13],[5.5483871 2.4516129] ; [37.4516129 16.5483871],0
r1,1,0.03066,4.6719,[4 4] ; [45  9],[6.32258065 1.67741935] ; [42.67741935 11.32258065],0
p2,1,0.066753,3.3611,[3 5] ; [38 16],[5.29032258 2.70967742] ; [35.70967742 18.29032258],0
p7,1,0.084438,2.977335,[2 6] ; [30 22],[4.26666667 3.73333333] ; [27.73333333 24.26666667],0
a7,1,0.087032,2.92843,[3 5] ; [37 17],[5.16129032 2.83870968] ; [34.83870968 19.16129032],0
s3,1,0.095227,2.78372,[2 6] ; [30 23],[4.19672131 3.80327869] ; [27.80327869 25.19672131],0
p11,1,0.106536,2.604861,[2 6] ; [30 24],[4.12903226 3.87096774] ; [27.87096774 26.12903226],0
v2,1,0.184328,1.762382,[3 5] ; [33 20],[4.72131148 3.27868852] ; [31.27868852 21.72131148],0
p8,1,0.200203,1.640895,[1 7] ; [19 35],[2.58064516 5.41935484] ; [17.41935484 36.58064516],0
a3,1,0.200203,1.640895,[7 1] ; [35 19],[5.41935484 2.58064516] ; [36.58064516 17.41935484],0
a5,1,0.203241,1.618931,[4 4] ; [39 15],[5.5483871 2.4516129] ; [37.4516129 16.5483871],0
n5,1,0.206576,1.595264,[3 5] ; [33 21],[4.64516129 3.35483871] ; [31.35483871 22.64516129],0
p4,1,0.25689,1.28544,[2 6] ; [25 29],[3.48387097 4.51612903] ; [23.51612903 30.48387097],0
p6,1,0.407393,0.686396,[1 7] ; [13 37],[1.93103448 6.06896552] ; [12.06896552 37.93103448],0
d4,1,0.407933,0.684817,[7 1] ; [40 14],[6.06451613 1.93548387] ; [40.93548387 13.06451613],0
n4,1,0.417985,0.655973,[5 3] ; [41 13],[5.93548387 2.06451613] ; [40.06451613 13.93548387],0
s5,1,0.436453,0.60559,[1 7] ; [13 39],[1.86666667 6.13333333] ; [12.13333333 39.86666667],0
v3,1,0.541793,0.372227,[3 5] ; [26 27],[3.80327869 4.19672131] ; [25.19672131 27.80327869],0
b4,1,0.549911,0.357477,[4 4] ; [33 21],[4.77419355 3.22580645] ; [32.22580645 21.77419355],0
s7,1,0.560752,0.338404,[2 5] ; [20 30],[2.70175439 4.29824561] ; [19.29824561 30.70175439],0
d5,1,0.571815,0.319655,[5 3] ; [39 15],[5.67741935 2.32258065] ; [38.32258065 15.67741935],0
d3,1,0.637954,0.221429,[6 2] ; [36 18],[5.41935484 2.58064516] ; [36.58064516 17.41935484],0
p10,1,0.662343,0.19069,[1 7] ; [10 43],[1.44262295 6.55737705] ; [ 9.55737705 43.44262295],0
b1,1,0.7116,0.136684,[5 3] ; [30 24],[4.51612903 3.48387097] ; [30.48387097 23.51612903],0
s2,1,0.720604,0.127915,[3 5] ; [23 29],[3.46666667 4.53333333] ; [22.53333333 29.46666667],0
a4,1,0.725945,0.122868,[4 4] ; [23 30],[3.54098361 4.45901639] ; [23.45901639 29.54098361],0
a8,1,0.731881,0.117391,[1 7] ; [ 4 42],[0.74074074 7.25925926] ; [ 4.25925926 41.74074074],0
n2,1,0.736152,0.113538,[3 1] ; [14  3],[3.23809524 0.76190476] ; [13.76190476  3.23809524],0
s6,1,0.760098,0.09324,[4 4] ; [29 23],[4.4 3.6] ; [28.6 23.4],0
p3,1,0.908797,0.013123,[3 5] ; [21 32],[3.14754098 4.85245902] ; [20.85245902 32.14754098],0
n1,1,0.915605,0.01123,[2 2] ; [8 9],[1.9047619 2.0952381] ; [8.0952381 8.9047619],0
d1,1,0.922079,0.009568,[4 4] ; [26 28],[3.87096774 4.12903226] ; [26.12903226 27.87096774],0
s1,1,0.922293,0.009515,[1 7] ; [ 6 47],[0.91803279 7.08196721] ; [ 6.08196721 46.91803279],0
b5,1,0.940002,0.005665,[5 3] ; [33 21],[4.90322581 3.09677419] ; [33.09677419 20.90322581],0
a6,1,0.940002,0.005665,[5 3] ; [33 21],[4.90322581 3.09677419] ; [33.09677419 20.90322581],0
a2,1,0.955456,0.00312,[2 6] ; [14 40],[2.06451613 5.93548387] ; [13.93548387 40.06451613],0
s4,1,0.95593,0.003054,[1 7] ; [ 7 46],[1.04918033 6.95081967] ; [ 6.95081967 46.04918033],0
b2,1,1.0,0.0,[2 4] ; [11 22],[2. 4.] ; [11. 22.],0
b3,1,1.0,0.0,[2 4] ; [11 22],[2. 4.] ; [11. 22.],0
d2,1,1.0,0.0,[4 4] ; [27 27],[4. 4.] ; [27. 27.],0
