Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.287594,[155 113] ; [ 31 100],[124.93233083 143.06766917] ; [61.06766917 69.93233083],1
r3,1,8e-06,19.874844,[271   4] ; [116  15],[262.13054187  12.86945813] ; [124.86945813   6.13054187],1
d1,1,0.000448,12.320709,[180  96] ; [62 70],[163.70588235 112.29411765] ; [78.29411765 53.70588235],1
d3,1,0.000454,12.296195,[208  68] ; [77 55],[192.79411765  83.20588235] ; [92.20588235 39.79411765],1
d4,1,0.003246,8.663815,[239  37] ; [98 33],[228.53071253  47.46928747] ; [108.46928747  22.53071253],0
s7,1,0.008659,6.891792,[143 121] ; [49 74],[130.97674419 133.02325581] ; [61.02325581 61.97674419],0
s4,1,0.009396,6.746053,[ 35 239] ; [ 30 101],[ 43.97530864 230.02469136] ; [ 21.02469136 109.97530864],0
p6,1,0.020486,5.369985,[117 151] ; [41 89],[106.3919598 161.6080402] ; [51.6080402 78.3919598],0
d5,1,0.022736,5.188543,[236  40] ; [100  31],[227.85257985  48.14742015] ; [108.14742015  22.85257985],0
p3,1,0.02457,5.053927,[153 121] ; [58 74],[142.39901478 131.60098522] ; [68.60098522 63.39901478],0
n6,1,0.037632,4.321573,[235  38] ; [102  29],[227.72524752  45.27475248] ; [109.27475248  21.72524752],0
v4,1,0.044812,4.025717,[263  10] ; [120  11],[258.80940594  14.19059406] ; [124.19059406   6.80940594],0
a5,1,0.045952,3.98337,[221  55] ; [94 38],[213.08823529  62.91176471] ; [101.91176471  30.08823529],0
a6,1,0.054307,3.703223,[193  82] ; [80 52],[184.45945946  90.54054054] ; [88.54054054 43.45945946],0
d2,1,0.05956,3.5496,[142 133] ; [55 77],[133.10810811 141.89189189] ; [63.89189189 68.10810811],0
s8,1,0.06564,3.388816,[135 138] ; [52 79],[126.36386139 146.63613861] ; [60.63613861 70.36386139],0
b1,1,0.074295,3.185478,[ 98 178] ; [59 73],[106.20588235 169.79411765] ; [50.79411765 81.20588235],0
p11,1,0.076632,3.134925,[224  52] ; [97 35],[217.14705882  58.85294118] ; [103.85294118  28.14705882],0
p9,1,0.082532,3.014322,[237  34] ; [106  25],[231.22636816  39.77363184] ; [111.77363184  19.22636816],0
r4,1,0.095564,2.778059,[253  23] ; [114  18],[248.26470588  27.73529412] ; [118.73529412  13.26470588],0
n4,1,0.106896,2.599523,[221  54] ; [96 35],[214.71674877  60.28325123] ; [102.28325123  28.71674877],0
p2,1,0.121777,2.394318,[239  36] ; [107  25],[233.78378378  41.21621622] ; [112.21621622  19.78378378],0
u1,1,0.144235,2.13218,[ 61 215] ; [ 21 111],[ 55.47058824 220.52941176] ; [ 26.52941176 105.47058824],0
a2,1,0.154125,2.030941,[ 79 197] ; [ 29 103],[ 73.05882353 202.94117647] ; [34.94117647 97.05882353],0
a4,1,0.160216,1.972185,[139 136] ; [56 74],[132.40740741 142.59259259] ; [62.59259259 67.40740741],0
s2,1,0.168045,1.900296,[145 126] ; [60 70],[138.54114713 132.45885287] ; [66.45885287 63.54114713],0
a7,1,0.17987,1.798694,[203  72] ; [89 43],[197.2972973  77.7027027] ; [94.7027027 37.2972973],0
p7,1,0.200884,1.635933,[183  85] ; [81 50],[177.32330827  90.67669173] ; [86.67669173 44.32330827],0
n5,1,0.201176,1.633818,[218  55] ; [98 34],[213.00740741  59.99259259] ; [102.99259259  29.00740741],0
r1,1,0.238617,1.388746,[231  44] ; [103  27],[226.79012346  48.20987654] ; [107.20987654  22.79012346],0
p10,1,0.270097,1.216254,[225  46] ; [102  28],[220.99002494  50.00997506] ; [106.00997506  23.99002494],0
p4,1,0.280967,1.162408,[173 101] ; [76 56],[168.04433498 105.95566502] ; [80.95566502 51.04433498],0
p1,1,0.28553,1.14058,[ 17 258] ; [ 12 120],[ 19.59459459 255.40540541] ; [  9.40540541 122.59459459],0
