Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.31674,[120  37] ; [32 60],[95.83935743 61.16064257] ; [56.16064257 35.83935743],1
n6,1,0.001273,10.38134,[123  33] ; [55 37],[111.96774194  44.03225806] ; [66.03225806 25.96774194],0
p10,1,0.00402,8.274764,[108  45] ; [47 43],[97.59259259 55.40740741] ; [57.40740741 32.59259259],0
a8,1,0.02051,5.367989,[ 23 122] ; [ 5 83],[ 17.4248927 127.5751073] ; [10.5751073 77.4248927],0
n1,1,0.026956,4.893613,[17 22] ; [ 5 23],[12.80597015 26.19402985] ; [ 9.19402985 18.80597015],0
p9,1,0.050162,3.836045,[114  39] ; [57 34],[107.22540984  45.77459016] ; [63.77459016 27.22540984],0
s6,1,0.075285,3.16387,[77 77] ; [34 55],[70.34567901 83.65432099] ; [40.65432099 48.34567901],0
d5,1,0.094808,2.790785,[88 69] ; [41 50],[81.66532258 75.33467742] ; [47.33467742 43.66532258],0
d4,1,0.123011,2.378553,[78 79] ; [55 37],[83.85943775 73.14056225] ; [49.14056225 42.85943775],0
v1,1,0.13555,2.227763,[65 86] ; [30 60],[59.52282158 91.47717842] ; [35.47717842 54.52282158],0
a6,1,0.147142,2.101629,[95 62] ; [47 45],[89.53413655 67.46586345] ; [52.46586345 39.53413655],0
n2,1,0.161224,1.962706,[33  7] ; [19  9],[30.58823529  9.41176471] ; [21.41176471  6.58823529],0
d2,1,0.169233,1.889727,[ 27 129] ; [10 82],[ 23.27419355 132.72580645] ; [13.72580645 78.27419355],0
b3,1,0.231051,1.434379,[25 57] ; [10 38],[22.07692308 59.92307692] ; [12.92307692 35.07692308],0
b2,1,0.231051,1.434379,[25 57] ; [10 38],[22.07692308 59.92307692] ; [12.92307692 35.07692308],0
a5,1,0.237012,1.398276,[77 80] ; [38 54],[72.51004016 84.48995984] ; [42.48995984 49.51004016],0
r4,1,0.239497,1.383552,[123  34] ; [66 26],[119.1686747  37.8313253] ; [69.8313253 22.1686747],0
a1,1,0.26348,1.250382,[  8 149] ; [ 8 84],[ 10.08835341 146.91164659] ; [ 5.91164659 86.08835341],0
s2,1,0.276113,1.186122,[ 36 118] ; [27 64],[ 39.6 114.4] ; [23.4 67.6],0
p12,1,0.342856,0.899722,[  6 150] ; [ 6 86],[  7.5483871 148.4516129] ; [ 4.4516129 87.5483871],0
p3,1,0.345671,0.889285,[ 57 100] ; [28 64],[ 53.59437751 103.40562249] ; [31.40562249 60.59437751],0
p11,1,0.367907,0.810721,[111  46] ; [60 32],[107.81927711  49.18072289] ; [63.18072289 28.81927711],0
s4,1,0.368924,0.807284,[ 25 130] ; [11 81],[ 22.59109312 132.40890688] ; [13.40890688 78.59109312],0
b4,1,0.375056,0.786844,[90 67] ; [58 34],[93.31726908 63.68273092] ; [54.68273092 37.31726908],0
r3,1,0.379539,0.772194,[131  25] ; [81 11],[133.35483871  22.64516129] ; [78.64516129 13.35483871],0
s1,1,0.400431,0.70703,[  5 149] ; [ 5 87],[  6.2601626 147.7398374] ; [ 3.7398374 88.2601626],0
s8,1,0.420929,0.647719,[ 17 140] ; [13 78],[ 18.99193548 138.00806452] ; [11.00806452 79.99193548],0
u1,1,0.427687,0.629096,[  4 153] ; [ 1 91],[  3.15261044 153.84738956] ; [ 1.84738956 90.15261044],0
r1,1,0.434652,0.610361,[101  55] ; [55 37],[98.12903226 57.87096774] ; [57.87096774 34.12903226],0
a2,1,0.496496,0.462417,[  8 149] ; [ 3 89],[  6.93574297 150.06425703] ; [ 4.06425703 87.93574297],0
a4,1,0.541979,0.371884,[ 39 116] ; [20 72],[ 37.0242915 117.9757085] ; [21.9757085 70.0242915],0
p2,1,0.545956,0.364612,[111  46] ; [61 30],[108.88709677  48.11290323] ; [63.11290323 27.88709677],0
s5,1,0.604217,0.268682,[ 24 128] ; [16 71],[ 25.43933054 126.56066946] ; [14.56066946 72.43933054],0
d3,1,0.613629,0.254925,[ 55 101] ; [35 56],[56.84210526 99.15789474] ; [33.15789474 57.84210526],0
p5,1,0.632997,0.228018,[  9 146] ; [ 4 87],[  8.19105691 146.80894309] ; [ 4.80894309 86.19105691],0
u2,1,0.666052,0.186255,[35 48] ; [23 27],[36.19548872 46.80451128] ; [21.80451128 28.19548872],0
a7,1,0.710065,0.138212,[98 58] ; [55 36],[96.63157895 59.36842105] ; [56.36842105 34.63157895],0
u3,1,0.716424,0.131944,[35 49] ; [22 27],[36. 48.] ; [21. 28.],0
p4,1,0.737003,0.112778,[61 95] ; [34 58],[59.75806452 96.24193548] ; [35.24193548 56.75806452],0
v3,1,0.742053,0.10833,[ 39 114] ; [21 68],[ 37.9338843 115.0661157] ; [22.0661157 66.9338843],0
a3,1,0.756522,0.096132,[73 82] ; [41 50],[71.82926829 83.17073171] ; [42.17073171 48.82926829],0
n3,1,0.77035,0.085216,[28 11] ; [21  7],[28.52238806 10.47761194] ; [20.47761194  7.52238806],0
b5,1,0.778085,0.07942,[95 62] ; [54 38],[93.94779116 63.05220884] ; [55.05220884 36.94779116],0
s3,1,0.790609,0.070501,[58 96] ; [32 57],[57.03703704 96.96296296] ; [32.96296296 56.03703704],0
b1,1,0.801342,0.063308,[64 93] ; [39 53],[64.9437751 92.0562249] ; [38.0562249 53.9437751],0
p6,1,0.851294,0.035144,[ 32 122] ; [18 73],[ 31.42857143 122.57142857] ; [18.57142857 72.42857143],0
p7,1,0.879864,0.022844,[76 78] ; [44 47],[75.42857143 78.57142857] ; [44.57142857 46.42857143],0
v4,1,0.881436,0.022245,[135  22] ; [78 12],[135.38866397  21.61133603] ; [77.61133603 12.38866397],0
p8,1,0.935571,0.006535,[59 94] ; [35 57],[58.70204082 94.29795918] ; [35.29795918 56.70204082],0
v2,1,0.951476,0.003703,[58 88] ; [35 54],[57.7787234 88.2212766] ; [35.2212766 53.7787234],0
