Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.514779,[37  6] ; [ 6 21],[26.41428571 16.58571429] ; [16.58571429 10.41428571],1
p11,1,0.000308,13.021359,[32 14] ; [ 7 20],[24.57534247 21.42465753] ; [14.42465753 12.57534247],1
p2,1,0.001171,10.535065,[34 11] ; [10 17],[27.5 17.5] ; [16.5 10.5],0
s3,1,0.01278,6.199353,[22 20] ; [ 6 21],[17.04347826 24.95652174] ; [10.95652174 16.04347826],0
v1,1,0.04298,4.096177,[18 25] ; [ 5 22],[14.12857143 28.87142857] ; [ 8.87142857 18.12857143],0
s7,1,0.049501,3.858287,[17 27] ; [ 4 21],[13.39130435 30.60869565] ; [ 7.60869565 17.39130435],0
s5,1,0.053572,3.725983,[11 30] ; [ 2 24],[ 7.95522388 33.04477612] ; [ 5.04477612 20.95522388],0
s2,1,0.07515,3.166788,[17 27] ; [ 5 22],[13.63380282 30.36619718] ; [ 8.36619718 18.63380282],0
u1,1,0.08593,2.949013,[ 8 38] ; [ 1 26],[ 5.67123288 40.32876712] ; [ 3.32876712 23.67123288],0
p5,1,0.089162,2.889439,[ 8 37] ; [ 1 25],[ 5.70422535 39.29577465] ; [ 3.29577465 22.70422535],0
s6,1,0.112289,2.521702,[21 22] ; [ 8 19],[17.81428571 25.18571429] ; [11.18571429 15.81428571],0
s1,1,0.115969,2.470938,[ 2 44] ; [ 4 23],[ 3.78082192 42.21917808] ; [ 2.21917808 24.78082192],0
p3,1,0.116802,2.45969,[17 29] ; [ 5 21],[14.05555556 31.94444444] ; [ 7.94444444 18.05555556],0
d5,1,0.119761,2.420442,[38  8] ; [18  9],[35.28767123 10.71232877] ; [20.71232877  6.28767123],0
n6,1,0.122005,2.391396,[27 17] ; [11 15],[23.88571429 20.11428571] ; [14.11428571 11.88571429],0
n4,1,0.138221,2.197654,[27 19] ; [11 16],[23.94520548 22.05479452] ; [14.05479452 12.94520548],0
s8,1,0.166379,1.915271,[11 34] ; [ 3 24],[ 8.75 36.25] ; [ 5.25 21.75],0
p7,1,0.172891,1.857692,[21 21] ; [ 9 18],[18.26086957 23.73913043] ; [11.73913043 15.26086957],0
v4,1,0.17309,1.855973,[30 10] ; [16 11],[27.46268657 12.53731343] ; [18.53731343  8.46268657],0
p8,1,0.197353,1.661853,[19 26] ; [ 7 19],[16.47887324 28.52112676] ; [ 9.52112676 16.47887324],0
r3,1,0.255152,1.29487,[29 13] ; [15 12],[26.7826087 15.2173913] ; [17.2173913  9.7826087],0
n5,1,0.263863,1.248373,[25 18] ; [12 15],[22.72857143 20.27142857] ; [14.27142857 12.72857143],0
n2,1,0.292953,1.106,[10  4] ; [9 8],[8.58064516 5.41935484] ; [10.41935484  6.58064516],0
d2,1,0.311898,1.02262,[15 31] ; [12 15],[17.01369863 28.98630137] ; [ 9.98630137 17.01369863],0
a4,1,0.311898,1.02262,[15 31] ; [12 15],[17.01369863 28.98630137] ; [ 9.98630137 17.01369863],0
r2,1,0.360235,0.837073,[26 13] ; [15 12],[24.22727273 14.77272727] ; [16.77272727 10.22727273],0
a8,1,0.36969,0.804706,[ 4 37] ; [ 1 25],[ 3.05970149 37.94029851] ; [ 1.94029851 24.05970149],0
b1,1,0.382038,0.764135,[19 27] ; [14 13],[20.79452055 25.20547945] ; [12.20547945 14.79452055],0
r1,1,0.387745,0.746001,[12 32] ; [10 17],[13.63380282 30.36619718] ; [ 8.36619718 18.63380282],0
a1,1,0.419089,0.652868,[ 4 42] ; [ 4 23],[ 5.04109589 40.95890411] ; [ 2.95890411 24.04109589],0
u3,1,0.453323,0.562329,[ 8 10] ; [3 7],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
p6,1,0.479349,0.500344,[12 33] ; [ 5 21],[10.77464789 34.22535211] ; [ 6.22535211 19.77464789],0
d4,1,0.525946,0.402217,[37  9] ; [20  7],[35.91780822 10.08219178] ; [21.08219178  5.91780822],0
b4,1,0.569409,0.323672,[27 19] ; [14 13],[25.83561644 20.16438356] ; [15.16438356 11.83561644],0
a3,1,0.576009,0.312731,[27 19] ; [17  9],[28.11111111 17.88888889] ; [15.88888889 10.11111111],0
n3,1,0.576086,0.312605,[8 6] ; [8 9],[7.22580645 6.77419355] ; [8.77419355 8.22580645],0
p1,1,0.607565,0.263736,[ 5 40] ; [ 2 25],[ 4.375 40.625] ; [ 2.625 24.375],0
d1,1,0.608737,0.262018,[21 25] ; [14 13],[22.05479452 23.94520548] ; [12.94520548 14.05479452],0
a6,1,0.610708,0.259145,[30 16] ; [16 11],[28.98630137 17.01369863] ; [17.01369863  9.98630137],0
a2,1,0.612766,0.256167,[ 8 38] ; [ 6 21],[ 8.82191781 37.17808219] ; [ 5.17808219 21.82191781],0
n1,1,0.690279,0.158784,[ 4 10] ; [ 6 11],[4.51612903 9.48387097] ; [ 5.48387097 11.51612903],0
d3,1,0.691849,0.157091,[32 13] ; [18  9],[31.25 13.75] ; [18.75  8.25],0
v2,1,0.697443,0.151146,[20 24] ; [11 16],[19.21126761 24.78873239] ; [11.78873239 15.21126761],0
u2,1,0.785351,0.074176,[9 9] ; [4 5],[8.66666667 9.33333333] ; [4.33333333 4.66666667],0
v3,1,0.790035,0.070897,[11 33] ; [ 6 21],[10.53521127 33.46478873] ; [ 6.46478873 20.53521127],0
b5,1,0.819303,0.052185,[26 20] ; [16 11],[26.46575342 19.53424658] ; [15.53424658 11.46575342],0
b3,1,0.850962,0.035303,[ 7 16] ; [ 5 10],[ 7.26315789 15.73684211] ; [ 4.73684211 10.26315789],0
b2,1,0.850962,0.035303,[ 7 16] ; [ 5 10],[ 7.26315789 15.73684211] ; [ 4.73684211 10.26315789],0
s4,1,0.877791,0.023645,[ 9 36] ; [ 5 22],[ 8.75 36.25] ; [ 5.25 21.75],0
a5,1,0.892027,0.018425,[28 18] ; [16 11],[27.7260274 18.2739726] ; [16.2739726 10.7260274],0
p4,1,0.899752,0.01587,[16 30] ; [ 9 18],[15.75342466 30.24657534] ; [ 9.24657534 17.75342466],0
