Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.469613,[44 94] ; [26  8],[56.1627907 81.8372093] ; [13.8372093 20.1627907],1
p2,1,3.5e-05,17.09832,[79 60] ; [33  2],[89.47126437 49.52873563] ; [22.52873563 12.47126437],1
p8,1,0.000138,14.534293,[ 36 102] ; [21 14],[45.46820809 92.53179191] ; [11.53179191 23.46820809],1
p4,1,0.000757,11.34291,[41 98] ; [21 14],[49.52873563 89.47126437] ; [12.47126437 22.52873563],1
p3,1,0.002564,9.09467,[ 35 104] ; [18 17],[42.33908046 96.66091954] ; [10.66091954 24.33908046],0
s7,1,0.002851,8.900146,[ 20 111] ; [13 21],[ 26.2 104.8] ; [ 6.8 27.2],0
a7,1,0.009895,6.653689,[82 58] ; [28  6],[88.50574713 51.49425287] ; [21.49425287 12.50574713],0
p9,1,0.013835,6.059091,[78 58] ; [28  7],[84.30409357 51.69590643] ; [21.69590643 13.30409357],0
v4,1,0.016681,5.72967,[105  33] ; [33  2],[110.08092486  27.91907514] ; [27.91907514  7.08092486],0
r3,1,0.019376,5.467294,[101  38] ; [32  3],[106.24712644  32.75287356] ; [26.75287356  8.24712644],0
b4,1,0.022836,5.180921,[82 58] ; [13 22],[76. 64.] ; [19. 16.],0
r4,1,0.022858,5.1793,[83 57] ; [28  7],[88.8 51.2] ; [22.2 12.8],0
s4,1,0.034413,4.47408,[ 11 129] ; [ 7 28],[ 14.4 125.6] ; [ 3.6 31.4],0
n6,1,0.041021,4.175157,[85 53] ; [28  7],[90.13872832 47.86127168] ; [22.86127168 12.13872832],0
r2,1,0.056292,3.643397,[111  27] ; [32  2],[114.73255814  23.26744186] ; [28.26744186  5.73255814],0
b3,1,0.056419,3.639645,[27 57] ; [11  9],[30.69230769 53.30769231] ; [ 7.30769231 12.69230769],0
b2,1,0.056419,3.639645,[27 57] ; [11  9],[30.69230769 53.30769231] ; [ 7.30769231 12.69230769],0
s8,1,0.074755,3.175403,[ 13 127] ; [ 7 28],[ 16. 124.] ; [ 4. 31.],0
