Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.007781,7.083252,[92  5] ; [4 2],[90.40776699  6.59223301] ; [5.59223301 0.40776699],0
r4,1,0.063567,3.441781,[79 18] ; [3 3],[77.22330097 19.77669903] ; [4.77669903 1.22330097],0
b1,1,0.097254,2.750001,[47 50] ; [5 1],[48.97087379 48.02912621] ; [3.02912621 2.97087379],0
a2,1,0.115429,2.478268,[11 86] ; [2 4],[12.24271845 84.75728155] ; [0.75728155 5.24271845],0
s8,1,0.133916,2.246517,[35 62] ; [4 2],[36.72815534 60.27184466] ; [2.27184466 3.72815534],0
b4,1,0.155228,2.020104,[52 45] ; [5 1],[53.67961165 43.32038835] ; [3.32038835 2.67961165],0
d3,1,0.25093,1.31812,[58 39] ; [5 1],[59.33009709 37.66990291] ; [3.66990291 2.33009709],0
n4,1,0.263855,1.248416,[55 42] ; [2 4],[53.67961165 43.32038835] ; [3.32038835 2.67961165],0
d1,1,0.263855,1.248416,[42 55] ; [4 2],[43.32038835 53.67961165] ; [2.67961165 3.32038835],0
a4,1,0.301784,1.066296,[29 68] ; [3 3],[30.13592233 66.86407767] ; [1.86407767 4.13592233],0
s3,1,0.308021,1.039141,[52 43] ; [2 4],[50.79207921 44.20792079] ; [3.20792079 2.79207921],0
a5,1,0.311036,1.026272,[61 36] ; [5 1],[62.15533981 34.84466019] ; [3.84466019 2.15533981],0
b5,1,0.380361,0.769536,[64 33] ; [5 1],[64.98058252 32.01941748] ; [4.01941748 1.98058252],0
d2,1,0.393273,0.728799,[32 65] ; [3 3],[32.96116505 64.03883495] ; [2.03883495 3.96116505],0
u1,1,0.401306,0.704411,[ 7 90] ; [1 5],[ 7.53398058 89.46601942] ; [0.46601942 5.53398058],0
v4,1,0.413401,0.668999,[88  7] ; [5 1],[87.47524752  7.52475248] ; [5.52475248 0.47524752],0
v2,1,0.413953,0.667417,[45 46] ; [4 2],[45.96907216 45.03092784] ; [3.03092784 2.96907216],0
p4,1,0.413974,0.667357,[47 48] ; [4 2],[47.97029703 47.02970297] ; [3.02970297 2.97029703],0
p7,1,0.416027,0.661512,[57 35] ; [4 1],[57.8556701 34.1443299] ; [3.1443299 1.8556701],0
a6,1,0.425672,0.634604,[64 33] ; [3 3],[63.09708738 33.90291262] ; [3.90291262 2.09708738],0
s7,1,0.428176,0.627766,[31 60] ; [3 3],[31.89690722 59.10309278] ; [2.10309278 3.89690722],0
b2,1,0.465035,0.53375,[14 42] ; [2 3],[14.68852459 41.31147541] ; [1.31147541 3.68852459],0
b3,1,0.465035,0.53375,[14 42] ; [2 3],[14.68852459 41.31147541] ; [1.31147541 3.68852459],0
n1,1,0.539315,0.376812,[11 12] ; [2 1],[11.5 11.5] ; [1.5 1.5],0
d4,1,0.618264,0.248314,[72 25] ; [5 1],[72.51456311 24.48543689] ; [4.48543689 1.51456311],0
v3,1,0.63831,0.220959,[23 70] ; [2 4],[23.48484848 69.51515152] ; [1.51515152 4.48484848],0
r1,1,0.739278,0.110763,[70 26] ; [4 2],[69.64705882 26.35294118] ; [4.35294118 1.64705882],0
p6,1,0.771703,0.084186,[24 69] ; [1 4],[23.7244898 69.2755102] ; [1.2755102 3.7244898],0
s6,1,0.824781,0.049018,[53 44] ; [3 3],[52.73786408 44.26213592] ; [3.26213592 2.73786408],0
p3,1,0.837733,0.041941,[36 60] ; [2 4],[35.76470588 60.23529412] ; [2.23529412 3.76470588],0
s5,1,0.84249,0.039486,[19 76] ; [1 5],[18.81188119 76.18811881] ; [1.18811881 4.81188119],0
n5,1,0.842543,0.039458,[44 52] ; [3 3],[44.23529412 51.76470588] ; [2.76470588 3.23529412],0
v1,1,0.857824,0.032093,[43 50] ; [3 3],[43.21212121 49.78787879] ; [2.78787879 3.21212121],0
p8,1,0.860712,0.030789,[44 51] ; [3 3],[44.20792079 50.79207921] ; [2.79207921 3.20792079],0
a7,1,0.891656,0.018553,[62 35] ; [4 2],[62.15533981 34.84466019] ; [3.84466019 2.15533981],0
a3,1,0.891656,0.018553,[62 35] ; [4 2],[62.15533981 34.84466019] ; [3.84466019 2.15533981],0
n3,1,0.962732,0.002183,[17  8] ; [2 1],[16.96428571  8.03571429] ; [2.03571429 0.96428571],0
p2,1,0.990907,0.00013,[77 19] ; [4 1],[76.99009901 19.00990099] ; [4.00990099 0.99009901],0
