Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.307912,[34 62] ; [297  79],[67.3220339 28.6779661] ; [263.6779661 112.3220339],1
p10,1,0.0,30.78325,[53 43] ; [307  67],[73.53191489 22.46808511] ; [286.46808511  87.53191489],1
n4,1,0.0,25.794395,[51 46] ; [295  82],[70.80590717 26.19409283] ; [275.19409283 101.80590717],1
p11,1,1e-06,24.313224,[56 41] ; [308  70],[74.33263158 22.66736842] ; [289.66736842  88.33263158],1
p9,1,6e-06,20.40649,[58 38] ; [305  67],[74.46153846 21.53846154] ; [288.53846154  83.46153846],1
s6,1,0.000112,14.921477,[44 52] ; [250 122],[60.30769231 35.69230769] ; [233.69230769 138.30769231],1
v4,1,0.000179,14.036166,[83 12] ; [365  12],[90.16949153  4.83050847] ; [357.83050847  19.16949153],1
r4,1,0.000699,11.490894,[83 14] ; [360  18],[90.46526316  6.53473684] ; [352.53473684  25.46526316],1
p2,1,0.000812,11.214647,[63 34] ; [304  72],[75.26215645 21.73784355] ; [291.73784355  84.26215645],1
s5,1,0.002829,8.914396,[15 78] ; [117 251],[26.62906725 66.37093275] ; [105.37093275 262.62906725],0
u2,1,0.003616,8.467215,[26  7] ; [52 52],[18.78832117 14.21167883] ; [59.21167883 44.78832117],0
p4,1,0.004037,8.267282,[33 63] ; [190 184],[45.54893617 50.45106383] ; [177.45106383 196.54893617],0
s7,1,0.009002,6.822423,[26 60] ; [166 197],[36.77505568 49.22494432] ; [155.22494432 207.77505568],0
u1,1,0.009743,6.681267,[ 8 89] ; [ 73 305],[16.54105263 80.45894737] ; [ 64.45894737 313.54105263],0
d2,1,0.012863,6.18783,[35 61] ; [191 186],[45.86892178 50.13107822] ; [180.13107822 196.86892178],0
d1,1,0.014717,5.950035,[46 51] ; [231 147],[56.56631579 40.43368421] ; [220.43368421 157.56631579],0
s8,1,0.017148,5.681129,[28 69] ; [158 217],[38.22457627 58.77542373] ; [147.77542373 227.22457627],0
r2,1,0.017624,5.633145,[89  8] ; [364  11],[93.09533898  3.90466102] ; [359.90466102  15.09533898],0
v2,1,0.02383,5.10696,[41 47] ; [215 144],[50.39821029 37.60178971] ; [205.60178971 153.39821029],0
s2,1,0.025947,4.959526,[33 63] ; [175 197],[42.66666667 53.33333333] ; [165.33333333 206.66666667],0
s4,1,0.026583,4.917723,[ 7 90] ; [ 60 314],[13.79830149 83.20169851] ; [ 53.20169851 320.79830149],0
r3,1,0.027946,4.831426,[87 10] ; [360  17],[91.47468354  5.52531646] ; [355.52531646  21.47468354],0
p3,1,0.033026,4.544425,[29 68] ; [157 219],[38.14376321 58.85623679] ; [147.85623679 228.14376321],0
v3,1,0.03984,4.224698,[27 60] ; [156 206],[35.45879733 51.54120267] ; [147.54120267 214.45879733],0
v1,1,0.048965,3.876539,[37 58] ; [184 182],[45.54229935 49.45770065] ; [175.45770065 190.54229935],0
s1,1,0.049668,3.852638,[ 7 89] ; [ 11 360],[ 3.70021413 92.29978587] ; [ 14.29978587 356.70021413],0
p8,1,0.059868,3.541043,[33 64] ; [166 206],[41.15778252 55.84221748] ; [157.84221748 214.15778252],0
a2,1,0.065405,3.394734,[16 81] ; [ 96 282],[22.87157895 74.12842105] ; [ 89.12842105 288.87157895],0
p7,1,0.074768,3.175123,[40 54] ; [195 174],[47.71058315 46.28941685] ; [187.28941685 181.71058315],0
b1,1,0.08657,2.937034,[43 54] ; [132 246],[35.73684211 61.26315789] ; [139.26315789 238.73684211],0
p12,1,0.089565,2.882168,[ 2 93] ; [ 25 352],[ 5.43432203 89.56567797] ; [ 21.56567797 355.43432203],0
u3,1,0.090556,2.86447,[24  9] ; [59 46],[19.84782609 13.15217391] ; [63.15217391 41.84782609],0
d5,1,0.145425,2.119592,[73 23] ; [312  66],[77.97468354 18.02531646] ; [307.02531646  70.97468354],0
a3,1,0.209359,1.575856,[63 33] ; [272 105],[67.99154334 28.00845666] ; [267.00845666 109.99154334],0
