Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001722,9.824332,[23 69] ; [19 16],[30.42519685 61.57480315] ; [11.57480315 23.42519685],0
s6,1,0.008238,6.980992,[33 63] ; [20 13],[39.44186047 56.55813953] ; [13.55813953 19.44186047],0
s2,1,0.008902,6.842305,[25 71] ; [18 18],[31.27272727 64.72727273] ; [11.72727273 24.27272727],0
v3,1,0.009591,6.70929,[17 77] ; [14 21],[22.58914729 71.41085271] ; [ 8.41085271 26.58914729],0
p10,1,0.021737,5.266722,[52 41] ; [28  8],[57.6744186 35.3255814] ; [22.3255814 13.6744186],0
p5,1,0.028929,4.771855,[ 2 92] ; [ 4 32],[ 4.33846154 89.66153846] ; [ 1.66153846 34.33846154],0
p9,1,0.065909,3.382079,[58 33] ; [29  7],[62.33858268 28.66141732] ; [24.66141732 11.33858268],0
p8,1,0.082203,3.020807,[25 68] ; [15 20],[29.0625 63.9375] ; [10.9375 24.0625],0
d2,1,0.107032,2.597506,[41 54] ; [10 26],[36.98473282 58.01526718] ; [14.01526718 21.98473282],0
u3,1,0.107475,2.590961,[14 33] ; [7 6],[16.45 30.55] ; [4.55 8.45],0
p4,1,0.160032,1.973921,[25 70] ; [14 22],[28.28244275 66.71755725] ; [10.71755725 25.28244275],0
s3,1,0.18125,1.787342,[30 64] ; [16 20],[33.26153846 60.73846154] ; [12.73846154 23.26153846],0
a3,1,0.186767,1.74294,[49 47] ; [23 13],[52.36363636 43.63636364] ; [19.63636364 16.36363636],0
b4,1,0.195615,1.674812,[52 44] ; [24 12],[55.27272727 40.72727273] ; [20.72727273 15.27272727],0
s5,1,0.215567,1.533641,[15 78] ; [ 9 26],[17.4375 75.5625] ; [ 6.5625 28.4375],0
a8,1,0.219966,1.50459,[ 9 83] ; [ 1 32],[ 7.36 84.64] ; [ 2.64 30.36],0
u2,1,0.224598,1.474749,[20 27] ; [8 5],[21.93333333 25.06666667] ; [6.06666667 6.93333333],0
a7,1,0.233682,1.418308,[47 48] ; [22 14],[50.03816794 44.96183206] ; [18.96183206 17.03816794],0
