Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.708049,[291  27] ; [54 24],[277.04545455  40.95454545] ; [67.95454545 10.04545455],1
p8,1,2e-05,18.189384,[190 125] ; [27 53],[173.05063291 141.94936709] ; [43.94936709 36.05063291],1
n5,1,0.000148,14.391389,[277  43] ; [55 25],[265.6  54.4] ; [66.4 13.6],1
p9,1,0.000373,12.661425,[291  25] ; [61 17],[282.31472081  33.68527919] ; [69.68527919  8.31472081],1
p7,1,0.000515,12.059987,[222  85] ; [41 38],[209.17357513  97.82642487] ; [53.82642487 25.17357513],1
n4,1,0.001895,9.648379,[277  43] ; [57 22],[267.86967419  52.13032581] ; [66.13032581 12.86967419],0
b1,1,0.004767,7.965767,[113 207] ; [42 38],[124. 196.] ; [31. 49.],0
s3,1,0.007344,7.186915,[281  35] ; [62 18],[273.70707071  42.29292929] ; [69.29292929 10.70707071],0
v4,1,0.016848,5.712141,[312   7] ; [74  6],[308.60651629  10.39348371] ; [77.39348371  2.60651629],0
p12,1,0.016953,5.701249,[ 42 276] ; [ 3 77],[ 35.95477387 282.04522613] ; [ 9.04522613 70.95477387],0
p2,1,0.020115,5.401875,[278  39] ; [62 18],[271.4861461  45.5138539] ; [68.5138539 11.4861461],0
v1,1,0.043672,4.069183,[188 122] ; [38 41],[180.10282776 129.89717224] ; [45.89717224 33.10282776],0
d4,1,0.047802,3.916947,[278  40] ; [63 17],[272.45728643  45.54271357] ; [68.54271357 11.45728643],0
p3,1,0.049417,3.861145,[182 136] ; [36 44],[174.18090452 143.81909548] ; [43.81909548 36.18090452],0
r3,1,0.069755,3.288773,[310  10] ; [73  6],[307.1679198  12.8320802] ; [75.8320802  3.1679198],0
s1,1,0.077403,3.118609,[ 13 305] ; [ 7 71],[ 16.06060606 301.93939394] ; [ 3.93939394 74.06060606],0
a5,1,0.0992,2.718351,[251  68] ; [56 24],[245.44611529  73.55388471] ; [61.55388471 18.44611529],0
a3,1,0.102246,2.670163,[250  68] ; [56 24],[244.49246231  73.50753769] ; [61.50753769 18.49246231],0
p1,1,0.103571,2.649669,[ 28 288] ; [12 68],[ 31.91919192 284.08080808] ; [ 8.08080808 71.91919192],0
b5,1,0.166871,1.910828,[189 131] ; [54 26],[194.4 125.6] ; [48.6 31.4],0
d1,1,0.17224,1.863337,[214 106] ; [47 33],[208.8 111.2] ; [52.2 27.8],0
r4,1,0.195179,1.678086,[301  19] ; [72  8],[298.4  21.6] ; [74.6  5.4],0
s4,1,0.20097,1.635313,[ 69 245] ; [23 57],[ 73.31979695 240.68020305] ; [18.68020305 61.31979695],0
p5,1,0.203268,1.61874,[ 49 265] ; [ 8 72],[ 45.42639594 268.57360406] ; [11.57360406 68.42639594],0
r1,1,0.221243,1.496293,[266  54] ; [61 18],[262.2556391  57.7443609] ; [64.7443609 14.2556391],0
v3,1,0.259474,1.271563,[142 166] ; [30 47],[137.6 170.4] ; [34.4 42.6],0
v2,1,0.277106,1.181228,[185 123] ; [41 36],[180.8 127.2] ; [45.2 31.8],0
u3,1,0.300854,1.070407,[45 25] ; [12 11],[42.90322581 27.09677419] ; [14.09677419  8.90322581],0
a8,1,0.301193,1.068905,[ 50 251] ; [ 8 61],[ 47.18378378 253.81621622] ; [10.81621622 58.18378378],0
d2,1,0.328118,0.956313,[172 147] ; [48 32],[175.88972431 143.11027569] ; [44.11027569 35.88972431],0
b2,1,0.421705,0.645558,[ 85 123] ; [14 27],[ 82.69879518 125.30120482] ; [16.30120482 24.69879518],0
b3,1,0.421705,0.645558,[ 85 123] ; [14 27],[ 82.69879518 125.30120482] ; [16.30120482 24.69879518],0
s6,1,0.426216,0.633112,[277  39] ; [70  7],[279.01272265  36.98727735] ; [67.98727735  9.01272265],0
p4,1,0.444116,0.585626,[217 101] ; [51 29],[214.13065327 103.86934673] ; [53.86934673 26.13065327],0
a6,1,0.453889,0.560922,[209 109] ; [49 31],[206.14070352 111.85929648] ; [51.85929648 28.14070352],0
p6,1,0.473357,0.514129,[144 171] ; [33 47],[141.15189873 173.84810127] ; [35.84810127 44.15189873],0
u2,1,0.510356,0.433337,[39 31] ; [11 12],[37.6344086 32.3655914] ; [12.3655914 10.6344086],0
u1,1,0.556886,0.345125,[ 74 246] ; [21 59],[ 76. 244.] ; [19. 61.],0
a7,1,0.589277,0.291474,[232  86] ; [60 19],[233.89420655  84.10579345] ; [58.10579345 20.89420655],0
u4,1,0.609834,0.260417,[ 12 308] ; [ 4 76],[ 12.8 307.2] ; [ 3.2 76.8],0
s8,1,0.616344,0.25104,[205 114] ; [49 31],[203.0726817 115.9273183] ; [50.9273183 29.0726817],0
a2,1,0.656875,0.197342,[ 92 228] ; [21 59],[ 90.4 229.6] ; [22.6 57.4],0
a1,1,0.6737,0.177305,[ 20 300] ; [ 4 76],[ 19.2 300.8] ; [ 4.8 75.2],0
b4,1,0.722692,0.125928,[185 135] ; [48 32],[186.4 133.6] ; [46.6 33.4],0
d3,1,0.7768,0.080367,[225  94] ; [57 22],[226.02512563  92.97487437] ; [55.97487437 23.02512563],0
n2,1,0.828511,0.046921,[43 12] ; [19  6],[42.625 12.375] ; [19.375  5.625],0
a4,1,0.86118,0.03058,[159 160] ; [39 41],[158.30075188 160.69924812] ; [39.69924812 40.30075188],0
r2,1,0.88011,0.022749,[308  11] ; [76  3],[307.77889447  11.22110553] ; [76.22110553  2.77889447],0
s5,1,0.91758,0.010709,[153 153] ; [38 37],[153.4015748 152.5984252] ; [37.5984252 37.4015748],0
s7,1,0.938848,0.005886,[225  88] ; [50 20],[224.73890339  88.26109661] ; [50.26109661 19.73890339],0
n3,1,0.957983,0.002776,[40 16] ; [18  7],[40.09876543 15.90123457] ; [17.90123457  7.09876543],0
d5,1,0.973425,0.00111,[267  52] ; [66 13],[266.90201005  52.09798995] ; [66.09798995 12.90201005],0
n1,1,1.0,0.0,[22 33] ; [10 15],[22. 33.] ; [10. 15.],0
