Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,63.354387,[368  23] ; [5 9],[360.10617284  30.89382716] ; [12.89382716  1.10617284],1
r2,1,0.0,38.222749,[377  11] ; [9 5],[372.55721393  15.44278607] ; [13.44278607  0.55721393],1
r3,1,1e-06,25.067932,[379  11] ; [10  4],[375.51980198  14.48019802] ; [13.48019802  0.51980198],1
p10,1,6.1e-05,16.080513,[331  52] ; [6 7],[325.93686869  57.06313131] ; [11.06313131  1.93686869],1
p9,1,0.001387,10.222871,[345  39] ; [8 5],[341.44080605  42.55919395] ; [11.55919395  1.44080605],0
n6,1,0.001742,9.80346,[337  51] ; [8 6],[332.98507463  55.01492537] ; [12.01492537  1.98507463],0
r1,1,0.005647,7.659493,[330  59] ; [8 6],[326.25806452  62.74193548] ; [11.74193548  2.25806452],0
d4,1,0.014479,5.978787,[356  35] ; [10  4],[353.34814815  37.65185185] ; [12.65185185  1.34814815],0
d1,1,0.01519,5.894264,[284 107] ; [6 8],[279.97530864 111.02469136] ; [10.02469136  3.97530864],0
p8,1,0.023788,5.110041,[224 156] ; [ 4 10],[219.89847716 160.10152284] ; [8.10152284 5.89847716],0
p11,1,0.024826,5.035951,[318  73] ; [8 6],[314.7308642  76.2691358] ; [11.2691358  2.7308642],0
p7,1,0.032078,4.594334,[262 113] ; [6 8],[258.35475578 116.64524422] ; [9.64524422 4.35475578],0
b1,1,0.035365,4.427487,[143 248] ; [9 5],[146.74567901 244.25432099] ; [5.25432099 8.74567901],0
p2,1,0.052094,3.772738,[342  44] ; [10  4],[339.68  46.32] ; [12.32  1.68],0
s5,1,0.054092,3.709859,[158 217] ; [ 2 11],[154.63917526 220.36082474] ; [5.36082474 7.63917526],0
b2,1,0.081593,3.032879,[102 141] ; [ 2 10],[ 99.10588235 143.89411765] ; [4.89411765 7.10588235],0
b3,1,0.081593,3.032879,[102 141] ; [ 2 10],[ 99.10588235 143.89411765] ; [4.89411765 7.10588235],0
n5,1,0.102056,2.673113,[317  71] ; [9 5],[314.64676617  73.35323383] ; [11.35323383  2.64676617],0
s6,1,0.117347,2.452381,[280 101] ; [7 6],[277.53045685 103.46954315] ; [9.46954315 3.53045685],0
p4,1,0.145999,2.113562,[265 122] ; [7 7],[262.50374065 124.49625935] ; [9.49625935 4.50374065],0
u1,1,0.152044,2.051623,[ 92 299] ; [ 1 13],[ 89.78518519 301.21481481] ; [ 3.21481481 10.78518519],0
s2,1,0.201984,1.627972,[218 169] ; [5 8],[215.7525 171.2475] ; [7.2475 5.7525],0
s8,1,0.211007,1.564506,[204 183] ; [5 9],[201.7032419 185.2967581] ; [7.2967581 6.7032419],0
s3,1,0.211931,1.558185,[216 170] ; [5 8],[213.79949875 172.20050125] ; [7.20050125 5.79949875],0
a2,1,0.240565,1.37728,[111 280] ; [6 8],[112.95555556 278.04444444] ; [4.04444444 9.95555556],0
b5,1,0.261079,1.263026,[250 141] ; [11  3],[251.97777778 139.02222222] ; [9.02222222 4.97777778],0
n4,1,0.301106,1.069288,[320  69] ; [10  4],[318.53598015  70.46401985] ; [11.46401985  2.53598015],0
s1,1,0.308898,1.03538,[ 10 374] ; [ 1 13],[ 10.61306533 373.38693467] ; [ 0.38693467 13.61306533],0
d3,1,0.342896,0.899576,[295  96] ; [9 5],[293.49135802  97.50864198] ; [10.50864198  3.49135802],0
b4,1,0.374347,0.789185,[233 158] ; [10  4],[234.6 156.4] ; [8.4 5.6],0
a7,1,0.412018,0.672971,[289 101] ; [9 5],[287.67326733 102.32673267] ; [10.32673267  3.67326733],0
a3,1,0.43825,0.60086,[299  90] ; [12  2],[300.19602978  88.80397022] ; [10.80397022  3.19602978],0
p5,1,0.438688,0.599711,[ 56 330] ; [ 1 13],[ 55.005 330.995] ; [ 1.995 12.005],0
p6,1,0.48833,0.480204,[170 207] ; [5 9],[168.73401535 208.26598465] ; [6.26598465 7.73401535],0
p3,1,0.498402,0.458337,[228 158] ; [7 7],[226.775 159.225] ; [8.225 5.775],0
a5,1,0.615878,0.251703,[314  77] ; [12  2],[314.7308642  76.2691358] ; [11.2691358  2.7308642],0
s4,1,0.616353,0.251027,[ 63 322] ; [ 3 11],[ 63.68421053 321.31578947] ; [ 2.31578947 11.68421053],0
v2,1,0.652245,0.203081,[265 114] ; [9 5],[264.23918575 114.76081425] ; [9.76081425 4.23918575],0
n1,1,0.661785,0.191363,[36 42] ; [1 2],[35.62962963 42.37037037] ; [1.37037037 1.62962963],0
n2,1,0.680773,0.169257,[60 18] ; [2 1],[59.7037037 18.2962963] ; [2.2962963 0.7037037],0
a6,1,0.694113,0.154669,[270 120] ; [9 5],[269.33168317 120.66831683] ; [9.66831683 4.33168317],0
p12,1,0.712616,0.135678,[ 39 345] ; [ 1 13],[ 38.59296482 345.40703518] ; [ 1.40703518 12.59296482],0
a4,1,0.736001,0.113673,[205 185] ; [8 6],[205.61881188 184.38118812] ; [7.38118812 6.61881188],0
a1,1,0.773781,0.082618,[ 21 370] ; [ 1 13],[ 21.23950617 369.76049383] ; [ 0.76049383 13.23950617],0
s7,1,0.810232,0.057661,[198 172] ; [6 6],[197.59162304 172.40837696] ; [6.40837696 5.59162304],0
d2,1,0.822498,0.050326,[211 179] ; [8 6],[211.41089109 178.58910891] ; [7.58910891 6.41089109],0
u2,1,0.840051,0.040735,[52 39] ; [1 1],[51.86021505 39.13978495] ; [1.13978495 0.86021505],0
p1,1,0.884516,0.021097,[ 32 357] ; [ 1 13],[ 31.85359801 357.14640199] ; [ 1.14640199 12.85359801],0
v3,1,0.91415,0.011622,[193 182] ; [7 7],[192.80205656 182.19794344] ; [7.19794344 6.80205656],0
a8,1,0.989653,0.000168,[ 54 294] ; [ 2 11],[ 53.9833795 294.0166205] ; [ 2.0166205 10.9833795],0
