Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,55.116109,[ 24 121] ; [44 20],[47.17703349 97.82296651] ; [20.82296651 43.17703349],1
s2,1,0.0,39.6703,[ 46 102] ; [53 16],[67.52073733 80.47926267] ; [31.47926267 37.52073733],1
s6,1,0.0,28.763058,[69 79] ; [58 10],[87.01851852 60.98148148] ; [39.98148148 28.01851852],1
s3,1,0.0,27.615194,[57 91] ; [53 16],[75.02304147 72.97695853] ; [34.97695853 34.02304147],1
p1,1,0.000291,13.127587,[  3 144] ; [10 58],[  8.88837209 138.11162791] ; [ 4.11162791 63.88837209],1
s5,1,0.000535,11.990565,[ 34 112] ; [31 35],[ 44.76415094 101.23584906] ; [20.23584906 45.76415094],1
p3,1,0.001356,10.265059,[ 42 106] ; [35 34],[52.51612903 95.48387097] ; [24.48387097 44.51612903],0
p10,1,0.006203,7.490301,[92 53] ; [55 12],[100.54245283  44.45754717] ; [46.45754717 20.54245283],0
p4,1,0.008268,6.974405,[55 92] ; [39 30],[63.97222222 83.02777778] ; [30.02777778 38.97222222],0
p9,1,0.013893,6.051673,[103  42] ; [58  9],[110.11792453  34.88207547] ; [50.88207547 16.11792453],0
b3,1,0.014273,6.004109,[15 52] ; [18 22],[20.6635514 46.3364486] ; [12.3364486 27.6635514],0
b2,1,0.014273,6.004109,[15 52] ; [18 22],[20.6635514 46.3364486] ; [12.3364486 27.6635514],0
p6,1,0.018772,5.522646,[ 27 117] ; [23 46],[ 33.8028169 110.1971831] ; [16.1971831 52.8028169],0
r4,1,0.026955,4.893695,[121  28] ; [64  5],[126.44495413  22.55504587] ; [58.55504587 10.44495413],0
r3,1,0.030293,4.692593,[134  14] ; [68  1],[137.76958525  10.23041475] ; [64.23041475  4.76958525],0
p8,1,0.034912,4.449451,[56 90] ; [37 32],[63.15348837 82.84651163] ; [29.84651163 39.15348837],0
p7,1,0.035684,4.412121,[70 73] ; [42 23],[77. 66.] ; [35. 30.],0
v4,1,0.039581,4.235751,[134  13] ; [68  1],[137.47222222   9.52777778] ; [64.52777778  4.47222222],0
a5,1,0.049561,3.856244,[76 73] ; [45 24],[82.70183486 66.29816514] ; [38.29816514 30.70183486],0
