Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.013541,6.09706,[3 2] ; [ 4 27],[0.97222222 4.02777778] ; [ 6.02777778 24.97222222],0
p8,1,0.060984,3.510415,[1 4] ; [20 11],[2.91666667 2.08333333] ; [18.08333333 12.91666667],0
b5,1,0.113625,2.503066,[1 4] ; [18 13],[2.63888889 2.36111111] ; [16.36111111 14.63888889],0
n6,1,0.123496,2.372411,[2 3] ; [23  8],[3.47222222 1.52777778] ; [21.52777778  9.47222222],0
r2,1,0.14298,2.145594,[3 2] ; [26  4],[4.14285714 0.85714286] ; [24.85714286  5.14285714],0
p9,1,0.14298,2.145594,[3 2] ; [26  4],[4.14285714 0.85714286] ; [24.85714286  5.14285714],0
a7,1,0.148235,2.090323,[1 4] ; [17 14],[2.5 2.5] ; [15.5 15.5],0
d5,1,0.172848,1.858065,[2 3] ; [22  9],[3.33333333 1.66666667] ; [20.66666667 10.33333333],0
s6,1,0.235861,1.405161,[1 4] ; [15 16],[2.22222222 2.77777778] ; [13.77777778 17.22222222],0
a5,1,0.296715,1.088898,[2 3] ; [20 11],[3.05555556 1.94444444] ; [18.94444444 12.05555556],0
n4,1,0.296715,1.088898,[2 3] ; [20 11],[3.05555556 1.94444444] ; [18.94444444 12.05555556],0
s1,1,0.30908,1.034604,[1 4] ; [ 2 29],[0.41666667 4.58333333] ; [ 2.58333333 28.41666667],0
s7,1,0.324127,0.972222,[1 4] ; [13 17],[2. 3.] ; [12. 18.],0
d3,1,0.350479,0.871722,[4 1] ; [18 13],[3.05555556 1.94444444] ; [18.94444444 12.05555556],0
p3,1,0.402784,0.7,[3 2] ; [12 18],[2.14285714 2.85714286] ; [12.85714286 17.14285714],0
a3,1,0.418944,0.653274,[4 1] ; [19 12],[3.19444444 1.80555556] ; [19.80555556 11.19444444],0
s3,1,0.438419,0.600418,[1 4] ; [11 18],[1.76470588 3.23529412] ; [10.23529412 18.76470588],0
r1,1,0.450644,0.569032,[2 3] ; [18 13],[2.77777778 2.22222222] ; [17.22222222 13.77777778],0
n5,1,0.510835,0.432357,[3 2] ; [23  8],[3.61111111 1.38888889] ; [22.38888889  8.61111111],0
p11,1,0.537397,0.380385,[2 3] ; [17 14],[2.63888889 2.36111111] ; [16.36111111 14.63888889],0
v1,1,0.537397,0.380385,[3 2] ; [14 17],[2.36111111 2.63888889] ; [14.63888889 16.36111111],0
p2,1,0.541193,0.373333,[3 2] ; [22  8],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
p4,1,0.580758,0.305011,[2 3] ; [16 14],[2.57142857 2.42857143] ; [15.42857143 14.57142857],0
d4,1,0.580832,0.304891,[4 1] ; [21 10],[3.47222222 1.52777778] ; [21.52777778  9.47222222],0
s5,1,0.580832,0.304891,[1 4] ; [10 21],[1.52777778 3.47222222] ; [ 9.47222222 21.52777778],0
b4,1,0.580832,0.304891,[4 1] ; [21 10],[3.47222222 1.52777778] ; [21.52777778  9.47222222],0
b2,1,0.618757,0.247619,[2 3] ; [ 6 15],[1.53846154 3.46153846] ; [ 6.46153846 14.53846154],0
b3,1,0.618757,0.247619,[2 3] ; [ 6 15],[1.53846154 3.46153846] ; [ 6.46153846 14.53846154],0
a6,1,0.72739,0.121522,[2 3] ; [15 16],[2.36111111 2.63888889] ; [14.63888889 16.36111111],0
d2,1,0.72739,0.121522,[2 3] ; [15 16],[2.36111111 2.63888889] ; [14.63888889 16.36111111],0
a4,1,0.733271,0.116129,[2 3] ; [10 21],[1.66666667 3.33333333] ; [10.33333333 20.66666667],0
v3,1,0.752172,0.099715,[1 4] ; [ 8 22],[1.28571429 3.71428571] ; [ 7.71428571 22.28571429],0
d1,1,0.829357,0.046452,[2 3] ; [14 17],[2.22222222 2.77777778] ; [13.77777778 17.22222222],0
s4,1,0.829357,0.046452,[1 4] ; [ 5 26],[0.83333333 4.16666667] ; [ 5.16666667 25.83333333],0
p7,1,0.854,0.033862,[2 3] ; [12 15],[2.1875 2.8125] ; [11.8125 15.1875],0
b1,1,0.935075,0.006636,[3 2] ; [18 13],[2.91666667 2.08333333] ; [18.08333333 12.91666667],0
p5,1,1.0,0.0,[1 4] ; [ 6 24],[1. 4.] ; [ 6. 24.],0
