Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002354,9.250643,[54 53] ; [58 22],[64.0855615 42.9144385] ; [47.9144385 32.0855615],0
a4,1,0.002929,8.851025,[26 81] ; [36 44],[35.47593583 71.52406417] ; [26.52406417 53.47593583],0
p11,1,0.006264,7.472774,[61 46] ; [61 19],[69.80748663 37.19251337] ; [52.19251337 27.80748663],0
s7,1,0.017492,5.646281,[21 82] ; [27 47],[27.93220339 75.06779661] ; [20.06779661 53.93220339],0
a2,1,0.021227,5.308064,[ 9 98] ; [16 64],[14.30481283 92.69518717] ; [10.69518717 69.30481283],0
p3,1,0.021227,5.308019,[28 78] ; [34 46],[35.33333333 70.66666667] ; [26.66666667 53.33333333],0
a3,1,0.024711,5.044058,[59 48] ; [57 23],[66.37433155 40.62566845] ; [49.62566845 30.37433155],0
r4,1,0.047801,3.916974,[78 29] ; [68 12],[83.54010695 23.45989305] ; [62.45989305 17.54010695],0
r1,1,0.062767,3.462725,[71 36] ; [63 17],[76.67379679 30.32620321] ; [57.32620321 22.67379679],0
s8,1,0.064415,3.419901,[22 85] ; [26 54],[27.46524064 79.53475936] ; [20.53475936 59.46524064],0
d5,1,0.076617,3.135235,[71 35] ; [63 17],[76.3655914 29.6344086] ; [57.6344086 22.3655914],0
p6,1,0.123096,2.377477,[17 87] ; [20 58],[21.14285714 82.85714286] ; [15.85714286 62.14285714],0
r3,1,0.125915,2.342161,[93 14] ; [75  5],[96.12834225 10.87165775] ; [71.87165775  8.12834225],0
d2,1,0.131468,2.275083,[34 73] ; [34 46],[38.90909091 68.09090909] ; [29.09090909 50.90909091],0
v2,1,0.147083,2.102246,[42 56] ; [42 36],[46.77272727 51.22727273] ; [37.22727273 40.77272727],0
u1,1,0.159882,1.975342,[  6 101] ; [ 9 71],[ 8.5828877 98.4171123] ; [ 6.4171123 73.5828877],0
d4,1,0.159922,1.97496,[79 28] ; [66 14],[82.96791444 24.03208556] ; [62.03208556 17.96791444],0
p2,1,0.170639,1.877322,[74 32] ; [63 17],[78.07526882 27.92473118] ; [58.92473118 21.07526882],0
b4,1,0.174406,1.844659,[59 48] ; [52 28],[63.51336898 43.48663102] ; [47.48663102 32.51336898],0
b1,1,0.176972,1.822868,[39 68] ; [37 43],[43.48663102 63.51336898] ; [32.51336898 47.48663102],0
a6,1,0.208772,1.579919,[64 43] ; [55 25],[68.09090909 38.90909091] ; [50.90909091 29.09090909],0
n3,1,0.211975,1.557887,[27 13] ; [15  3],[28.96551724 11.03448276] ; [13.03448276  4.96551724],0
u3,1,0.227356,1.457328,[29 17] ; [11 12],[26.66666667 19.33333333] ; [13.33333333  9.66666667],0
a7,1,0.243051,1.362809,[81 25] ; [55 25],[77.50537634 28.49462366] ; [58.49462366 21.50537634],0
