Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000839,11.152173,[67 13] ; [157  89],[54.96932515 25.03067485] ; [169.03067485  76.96932515],1
p5,1,0.010708,6.513196,[ 9 71] ; [  9 234],[ 4.45820433 75.54179567] ; [ 13.54179567 229.45820433],0
p4,1,0.010875,6.485654,[44 36] ; [ 95 150],[34.21538462 45.78461538] ; [104.78461538 140.21538462],0
p1,1,0.043904,4.060251,[10 70] ; [ 14 231],[ 5.90769231 74.09230769] ; [ 18.09230769 226.90769231],0
p9,1,0.044356,4.042948,[67 12] ; [177  63],[60.42633229 18.57366771] ; [183.57366771  56.42633229],0
p3,1,0.047017,3.944779,[32 47] ; [ 70 175],[24.87037037 54.12962963] ; [ 77.12962963 167.87037037],0
p6,1,0.070324,3.275435,[17 62] ; [ 32 212],[11.98452012 67.01547988] ; [ 37.01547988 206.98452012],0
p10,1,0.08516,2.963566,[61 18] ; [162  80],[54.88161994 24.11838006] ; [168.11838006  73.88161994],0
n5,1,0.101916,2.6753,[58 22] ; [153  92],[51.93846154 28.06153846] ; [159.06153846  85.93846154],0
s5,1,0.113415,2.505979,[12 62] ; [ 58 173],[16.98360656 57.01639344] ; [ 53.01639344 177.98360656],0
a5,1,0.122061,2.39067,[61 19] ; [165  81],[55.4601227 24.5398773] ; [170.5398773  75.4601227],0
s4,1,0.127033,2.328397,[ 8 71] ; [ 42 201],[12.26708075 66.73291925] ; [ 37.73291925 205.26708075],0
b4,1,0.178262,1.812051,[45 35] ; [159  87],[50.06134969 29.93865031] ; [153.93865031  92.06134969],0
a3,1,0.196002,1.671916,[48 32] ; [167  79],[52.7607362 27.2392638] ; [162.2392638  83.7607362],0
b5,1,0.197996,1.657094,[47 33] ; [164  82],[51.7791411 28.2208589] ; [159.2208589  86.7791411],0
v1,1,0.214906,1.538063,[40 38] ; [102 134],[35.27388535 42.72611465] ; [106.72611465 129.27388535],0
n1,1,0.252904,1.30719,[8 7] ; [32 53],[6. 9.] ; [34. 51.],0
d5,1,0.264718,1.243916,[59 21] ; [196  50],[62.57668712 17.42331288] ; [192.42331288  53.57668712],0
a1,1,0.27781,1.177774,[ 1 79] ; [  9 237],[ 2.45398773 77.54601227] ; [  7.54601227 238.45398773],0
v2,1,0.298226,1.082109,[44 35] ; [113 118],[40.00967742 38.99032258] ; [116.99032258 114.00967742],0
n3,1,0.374984,0.787081,[9 6] ; [60 24],[10.45454545  4.54545455] ; [58.54545455 25.45454545],0
r4,1,0.375511,0.785345,[72  8] ; [212  34],[69.69325153 10.30674847] ; [214.30674847  31.69325153],0
b1,1,0.38564,0.752646,[25 55] ; [ 90 156],[28.2208589 51.7791411] ; [ 86.7791411 159.2208589],0
