Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,129.038109,[377  23] ; [19 30],[352.78396437  47.21603563] ; [43.21603563  5.78396437],1
a3,1,0.0,26.0464,[316  84] ; [23 27],[301.33333333  98.66666667] ; [37.66666667 12.33333333],1
p11,1,1.5e-05,18.685257,[351  51] ; [32 18],[340.63274336  61.36725664] ; [42.36725664  7.63274336],1
a4,1,0.000692,11.510336,[201 200] ; [12 37],[189.80666667 211.19333333] ; [23.19333333 25.80666667],1
b1,1,0.001156,10.559443,[153 249] ; [31 19],[163.6460177 238.3539823] ; [20.3539823 29.6460177],0
r3,1,0.001512,10.06437,[390   8] ; [45  5],[386.45089286  11.54910714] ; [48.54910714  1.45089286],0
s8,1,0.001625,9.931359,[214 185] ; [15 35],[203.49888641 195.50111359] ; [25.50111359 24.49888641],0
p8,1,0.002092,9.467374,[284 114] ; [25 25],[274.51339286 123.48660714] ; [34.48660714 15.51339286],0
p4,1,0.002748,8.967959,[296 103] ; [27 23],[287.0311804 111.9688196] ; [35.9688196 14.0311804],0
s5,1,0.00285,8.90095,[163 226] ; [10 40],[153.29612756 235.70387244] ; [19.70387244 30.29612756],0
a5,1,0.003406,8.576372,[316  86] ; [30 20],[307.72566372  94.27433628] ; [38.27433628 11.72566372],0
s7,1,0.003905,8.327301,[228 156] ; [18 30],[218.66666667 165.33333333] ; [27.33333333 20.66666667],0
d5,1,0.004839,7.938535,[347  52] ; [36 14],[340.34966592  58.65033408] ; [42.65033408  7.34966592],0
d4,1,0.006271,7.470641,[340  59] ; [35 15],[333.24053452  65.75946548] ; [41.75946548  8.24053452],0
v1,1,0.006359,7.445769,[244 149] ; [21 29],[235.09029345 157.90970655] ; [29.90970655 20.09029345],0
d1,1,0.007213,7.21918,[263 139] ; [23 27],[254.36283186 147.63716814] ; [31.63716814 18.36283186],0
p3,1,0.008743,6.87459,[260 140] ; [23 27],[251.55555556 148.44444444] ; [31.44444444 18.55555556],0
p6,1,0.008785,6.866119,[213 184] ; [17 33],[204.27293065 192.72706935] ; [25.72706935 24.27293065],0
a2,1,0.010381,6.568302,[117 285] ; [ 6 44],[109.39380531 292.60619469] ; [13.60619469 36.39380531],0
n5,1,0.0106,6.531237,[355  45] ; [38 12],[349.33333333  50.66666667] ; [43.66666667  6.33333333],0
n6,1,0.013215,6.1401,[363  36] ; [39 10],[358.03125  40.96875] ; [43.96875  5.03125],0
s6,1,0.014158,6.01834,[283 106] ; [28 22],[275.5785877 113.4214123] ; [35.4214123 14.5785877],0
p2,1,0.020521,5.367046,[368  32] ; [41  9],[363.55555556  36.44444444] ; [45.44444444  4.55555556],0
r4,1,0.05351,3.727916,[376  26] ; [43  7],[372.65044248  29.34955752] ; [46.34955752  3.65044248],0
r2,1,0.063148,3.452719,[377  16] ; [45  5],[374.37020316  18.62979684] ; [47.62979684  2.37020316],0
p12,1,0.063832,3.43491,[ 40 360] ; [ 1 49],[ 36.44444444 363.55555556] ; [ 4.55555556 45.44444444],0
a6,1,0.067042,3.353989,[282 117] ; [29 21],[276.3674833 122.6325167] ; [34.6325167 15.3674833],0
p5,1,0.081136,3.042,[ 71 329] ; [ 4 46],[ 66.66666667 333.33333333] ; [ 8.33333333 41.66666667],0
s2,1,0.131561,2.273987,[220 178] ; [22 28],[214.99107143 183.00892857] ; [27.00892857 22.99107143],0
s4,1,0.132261,2.265763,[ 65 331] ; [ 4 45],[ 61.40224719 334.59775281] ; [ 7.59775281 41.40224719],0
b3,1,0.134371,2.241262,[110 160] ; [ 8 22],[106.2 163.8] ; [11.8 18.2],0
b2,1,0.134371,2.241262,[110 160] ; [ 8 22],[106.2 163.8] ; [11.8 18.2],0
v2,1,0.185246,1.755023,[245 145] ; [26 23],[240.75170843 149.24829157] ; [30.24829157 18.75170843],0
v3,1,0.246766,1.341521,[182 208] ; [19 31],[178.15909091 211.84090909] ; [22.84090909 27.15909091],0
u1,1,0.251494,1.314983,[ 84 318] ; [ 7 43],[ 80.93362832 321.06637168] ; [10.06637168 39.93362832],0
u3,1,0.254363,1.299179,[49 37] ; [12 15],[46.42477876 39.57522124] ; [14.57522124 12.42477876],0
s1,1,0.254402,1.298968,[ 12 386] ; [ 3 46],[ 13.3557047 384.6442953] ; [ 1.6442953 47.3557047],0
d3,1,0.255394,1.293552,[287 113] ; [32 18],[283.55555556 116.44444444] ; [35.44444444 14.55555556],0
n3,1,0.289521,1.121849,[49 14] ; [9 5],[47.45454545 15.54545455] ; [10.54545455  3.45454545],0
a8,1,0.317282,1.000118,[ 69 292] ; [ 6 40],[ 66.52334152 294.47665848] ; [ 8.47665848 37.52334152],0
v4,1,0.32826,0.95575,[384  13] ; [47  3],[382.78970917  14.21029083] ; [48.21029083  1.78970917],0
a7,1,0.350021,0.873379,[290 111] ; [33 17],[287.19068736 113.80931264] ; [35.80931264 14.19068736],0
n2,1,0.407268,0.686761,[51 13] ; [9 4],[49.87012987 14.12987013] ; [10.12987013  2.87012987],0
d2,1,0.443167,0.588068,[207 193] ; [23 27],[204.44444444 195.55555556] ; [25.55555556 24.44444444],0
r1,1,0.446876,0.578564,[336  63] ; [40 10],[334.12917595  64.87082405] ; [41.87082405  8.12917595],0
b5,1,0.476275,0.507381,[228 174] ; [31 19],[230.34955752 171.65044248] ; [28.65044248 21.34955752],0
b4,1,0.500116,0.45469,[221 181] ; [30 20],[223.23451327 178.76548673] ; [27.76548673 22.23451327],0
n1,1,0.514501,0.424901,[23 40] ; [6 7],[24.03947368 38.96052632] ; [4.96052632 8.03947368],0
p1,1,0.660855,0.192487,[ 40 362] ; [ 4 46],[ 39.13274336 362.86725664] ; [ 4.86725664 45.13274336],0
s3,1,0.717192,0.131199,[239 155] ; [29 21],[237.81981982 156.18018018] ; [30.18018018 19.81981982],0
u2,1,0.771225,0.084549,[47 38] ; [13 12],[46.36363636 38.63636364] ; [13.63636364 11.36363636],0
a1,1,0.993298,7.1e-05,[ 24 378] ; [ 3 47],[ 24.01327434 377.98672566] ; [ 2.98672566 47.01327434],0
