Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,74.478795,[145  40] ; [140 216],[97.45841035 87.54158965] ; [187.54158965 168.45841035],1
s6,1,0.0,54.206059,[167  19] ; [210 145],[129.6155268  56.3844732] ; [247.3844732 107.6155268],1
s7,1,0.0,42.585479,[122  54] ; [134 209],[86.81310212 89.18689788] ; [169.18689788 173.81310212],1
p5,1,0.0,36.263974,[ 43 143] ; [ 20 335],[ 21.65988909 164.34011091] ; [ 41.34011091 313.65988909],1
s8,1,0.0,29.689485,[113  72] ; [130 226],[ 83.0961183 101.9038817] ; [159.9038817 196.0961183],1
s3,1,0.0,28.016429,[131  51] ; [170 184],[102.20522388  79.79477612] ; [198.79477612 155.20522388],1
s4,1,6e-05,16.110902,[ 45 138] ; [ 40 315],[ 28.91263941 154.08736059] ; [ 56.08736059 298.91263941],1
p6,1,0.000116,14.853457,[93 94] ; [116 238],[ 72.24214418 114.75785582] ; [136.75785582 217.24214418],1
p12,1,0.000663,11.589084,[ 29 158] ; [ 23 333],[ 17.90791897 169.09208103] ; [ 34.09208103 321.90791897],1
p1,1,0.003509,8.521736,[ 26 159] ; [ 23 333],[ 16.75600739 168.24399261] ; [ 32.24399261 323.75600739],0
a5,1,0.005666,7.65368,[156  31] ; [260  97],[143.  44.] ; [273.  84.],0
p4,1,0.006154,7.504646,[131  54] ; [210 147],[116.39298893  68.60701107] ; [224.60701107 132.39298893],0
u1,1,0.008271,6.973856,[ 53 134] ; [ 66 291],[ 40.90625 146.09375] ; [ 78.09375 278.90625],0
n6,1,0.008377,6.951093,[167  16] ; [295  61],[156.85714286  26.14285714] ; [305.14285714  50.85714286],0
p7,1,0.00901,6.820833,[134  47] ; [219 130],[120.55283019  60.44716981] ; [232.44716981 116.55283019],0
p3,1,0.01527,5.885091,[110  76] ; [172 185],[96.59668508 89.40331492] ; [185.40331492 171.59668508],0
v1,1,0.01848,5.55008,[116  69] ; [179 165],[103.16635161  81.83364839] ; [191.83364839 152.16635161],0
p10,1,0.019474,5.458487,[177   8] ; [320  36],[169.95378928  15.04621072] ; [327.04621072  28.95378928],0
p8,1,0.028361,4.805997,[115  70] ; [184 168],[103.00744879  81.99255121] ; [195.99255121 156.00744879],0
a3,1,0.033092,4.540996,[144  42] ; [244 111],[133.3974122  52.6025878] ; [254.6025878 100.3974122],0
v3,1,0.065012,3.404662,[ 82 100] ; [125 215],[ 72.17241379 109.82758621] ; [134.82758621 205.17241379],0
d1,1,0.088857,2.894966,[126  61] ; [214 143],[116.875  70.125] ; [223.125 133.875],0
