Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,66.97691,[47 18] ; [ 9 86],[22.75 42.25] ; [33.25 61.75],1
s2,1,0.0,43.184885,[46 19] ; [18 77],[26. 39.] ; [38. 57.],1
a3,1,0.0,26.185301,[50 15] ; [34 61],[34.125 30.875] ; [49.875 45.125],1
s3,1,0.0,25.712071,[49 16] ; [32 61],[33.32278481 31.67721519] ; [47.67721519 45.32278481],1
n4,1,1e-06,24.219687,[58  7] ; [50 46],[43.60248447 21.39751553] ; [64.39751553 31.60248447],1
s6,1,1e-06,23.782284,[49 14] ; [35 57],[34.14193548 28.85806452] ; [49.85806452 42.14193548],1
p10,1,1.1e-05,19.418113,[55 10] ; [47 46],[41.96202532 23.03797468] ; [60.03797468 32.96202532],1
v1,1,0.000422,12.431566,[40 24] ; [32 62],[29.16455696 34.83544304] ; [42.83544304 51.16455696],1
n5,1,0.000766,11.322433,[56  9] ; [58 36],[46.60377358 18.39622642] ; [67.39622642 26.60377358],1
p4,1,0.00088,11.063876,[38 27] ; [30 64],[27.79874214 37.20125786] ; [40.20125786 53.79874214],1
a5,1,0.000902,11.019148,[41 24] ; [35 61],[30.68322981 34.31677019] ; [45.31677019 50.68322981],1
p3,1,0.001186,10.511497,[35 30] ; [27 68],[25.1875 39.8125] ; [36.8125 58.1875],0
p7,1,0.001867,9.676339,[44 20] ; [41 53],[34.43037975 29.56962025] ; [50.56962025 43.43037975],0
v3,1,0.002311,9.284336,[29 36] ; [20 72],[20.2866242 44.7133758] ; [28.7133758 63.2866242],0
p9,1,0.004351,8.131001,[53 12] ; [56 37],[44.84177215 20.15822785] ; [64.15822785 28.84177215],0
d5,1,0.004984,7.885256,[39 26] ; [36 60],[30.27950311 34.72049689] ; [44.72049689 51.27950311],0
s5,1,0.005601,7.674378,[25 39] ; [17 73],[17.45454545 46.54545455] ; [24.54545455 65.45454545],0
r3,1,0.011693,6.356806,[59  6] ; [72 24],[52.88819876 12.11180124] ; [78.11180124 17.88819876],0
p2,1,0.01188,6.328618,[50 14] ; [56 39],[42.66666667 21.33333333] ; [63.33333333 31.66666667],0
p6,1,0.013574,6.092674,[22 42] ; [16 77],[15.49044586 48.50955414] ; [22.50955414 70.49044586],0
n1,1,0.02223,5.227729,[13  9] ; [10 25],[ 8.87719298 13.12280702] ; [14.12280702 20.87719298],0
b3,1,0.028167,4.817841,[26 24] ; [17 38],[20.47619048 29.52380952] ; [22.52380952 32.47619048],0
b2,1,0.028167,4.817841,[26 24] ; [17 38],[20.47619048 29.52380952] ; [22.52380952 32.47619048],0
s4,1,0.028347,4.806833,[16 49] ; [11 85],[10.90062112 54.09937888] ; [16.09937888 79.90062112],0
r1,1,0.034187,4.485328,[46 19] ; [52 44],[39.56521739 25.43478261] ; [58.43478261 37.56521739],0
p11,1,0.03477,4.456447,[52 13] ; [62 34],[46.02484472 18.97515528] ; [67.97515528 28.02484472],0
d4,1,0.043037,4.093947,[39 26] ; [42 54],[32.70186335 32.29813665] ; [48.29813665 47.70186335],0
n6,1,0.053294,3.734668,[52 12] ; [64 31],[46.6918239 17.3081761] ; [69.3081761 25.6918239],0
v2,1,0.062079,3.480958,[29 33] ; [29 62],[23.50326797 38.49673203] ; [34.49673203 56.50326797],0
b4,1,0.065468,3.393133,[29 36] ; [57 39],[34.72049689 30.27950311] ; [51.27950311 44.72049689],0
u2,1,0.065959,3.380824,[10  5] ; [25 37],[6.81818182 8.18181818] ; [28.18181818 33.81818182],0
p8,1,0.070097,3.280752,[30 34] ; [31 64],[24.55345912 39.44654088] ; [36.44654088 58.55345912],0
a6,1,0.167395,1.906119,[24 41] ; [46 50],[28.26086957 36.73913043] ; [41.73913043 54.26086957],0
a2,1,0.18094,1.789888,[ 4 61] ; [ 2 94],[ 2.42236025 62.57763975] ; [ 3.57763975 92.42236025],0
