Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.016047,[122  12] ; [14 21],[107.83431953  26.16568047] ; [28.16568047  6.83431953],1
n6,1,0.0,28.717799,[121  13] ; [18 17],[110.21301775  23.78698225] ; [28.78698225  6.21301775],1
p2,1,4.2e-05,16.79112,[111  21] ; [18 17],[101.96407186  30.03592814] ; [27.03592814  7.96407186],1
p9,1,0.005431,7.730049,[117  16] ; [24 11],[111.625  21.375] ; [29.375  5.625],0
s7,1,0.011814,6.338543,[91 41] ; [15 18],[84.8 47.2] ; [21.2 11.8],0
p10,1,0.015209,5.892114,[111  21] ; [23 12],[105.91616766  26.08383234] ; [28.08383234  6.91616766],0
p11,1,0.026028,4.954184,[111  23] ; [23 12],[106.24852071  27.75147929] ; [27.75147929  7.24852071],0
p5,1,0.033259,4.532398,[ 23 110] ; [ 1 33],[ 19.11377246 113.88622754] ; [ 4.88622754 29.11377246],0
a3,1,0.053381,3.731953,[99 35] ; [20 15],[94.35502959 39.64497041] ; [24.64497041 10.35502959],0
p4,1,0.091931,2.840239,[86 48] ; [17 18],[81.66863905 52.33136095] ; [21.33136095 13.66863905],0
s4,1,0.153908,2.033083,[ 30 103] ; [12 23],[33.25 99.75] ; [ 8.75 26.25],0
p12,1,0.154026,2.031916,[ 14 118] ; [ 1 34],[ 11.85628743 120.14371257] ; [ 3.14371257 31.85628743],0
v3,1,0.157005,2.002834,[59 72] ; [10 22],[55.45398773 75.54601227] ; [13.54601227 18.45398773],0
r1,1,0.17741,1.819191,[103  31] ; [23 12],[99.90532544 34.09467456] ; [26.09467456  8.90532544],0
p1,1,0.211611,1.560372,[ 10 123] ; [ 5 30],[ 11.875 121.125] ; [ 3.125 31.875],0
p7,1,0.227284,1.45778,[85 45] ; [19 16],[81.93939394 48.06060606] ; [22.06060606 12.93939394],0
n1,1,0.232923,1.422925,[16 20] ; [6 3],[17.6 18.4] ; [4.4 4.6],0
n2,1,0.23806,1.392045,[25 11] ; [8 1],[26.4  9.6] ; [6.6 2.4],0
n3,1,0.242485,1.366089,[23 12] ; [4 5],[21.47727273 13.52272727] ; [5.52272727 3.47727273],0
a8,1,0.251637,1.314195,[ 17 111] ; [ 2 31],[ 15.10559006 112.89440994] ; [ 3.89440994 29.10559006],0
a1,1,0.262891,1.253467,[  8 126] ; [ 4 31],[  9.5147929 124.4852071] ; [ 2.4852071 32.5147929],0
u3,1,0.266192,1.236264,[15 20] ; [9 6],[16.8 18.2] ; [7.2 7.8],0
r3,1,0.272328,1.204982,[123  11] ; [34  1],[124.4852071   9.5147929] ; [32.5147929  2.4852071],0
d4,1,0.297992,1.083158,[99 34] ; [29  6],[101.33333333  31.66666667] ; [26.66666667  8.33333333],0
b1,1,0.322926,0.977059,[70 64] ; [15 20],[67.3964497 66.6035503] ; [17.6035503 17.3964497],0
b4,1,0.333233,0.936294,[72 62] ; [22 13],[74.53254438 59.46745562] ; [19.46745562 15.53254438],0
a2,1,0.337197,0.921059,[ 15 119] ; [ 2 33],[ 13.47928994 120.52071006] ; [ 3.52071006 31.47928994],0
v1,1,0.37787,0.777619,[74 56] ; [17 18],[71.6969697 58.3030303] ; [19.3030303 15.6969697],0
u1,1,0.388874,0.742461,[  9 125] ; [ 1 34],[  7.92899408 126.07100592] ; [ 2.07100592 32.92899408],0
d5,1,0.398848,0.711797,[104  29] ; [25 10],[102.125  30.875] ; [26.875  8.125],0
s8,1,0.409738,0.67956,[83 51] ; [19 16],[80.87573964 53.12426036] ; [21.12426036 13.87573964],0
b3,1,0.416617,0.65984,[37 50] ; [ 8 16],[35.27027027 51.72972973] ; [ 9.72972973 14.27027027],0
b2,1,0.416617,0.65984,[37 50] ; [ 8 16],[35.27027027 51.72972973] ; [ 9.72972973 14.27027027],0
s3,1,0.423376,0.640926,[93 40] ; [22 13],[91.04166667 41.95833333] ; [23.95833333 11.04166667],0
a6,1,0.466668,0.529855,[55 79] ; [12 23],[53.12426036 80.87573964] ; [13.87573964 21.12426036],0
d2,1,0.499981,0.454976,[66 68] ; [15 20],[64.22485207 69.77514793] ; [16.77514793 18.22485207],0
p3,1,0.534606,0.38563,[72 61] ; [21 14],[73.625 59.375] ; [19.375 15.625],0
d1,1,0.542655,0.370642,[69 65] ; [16 19],[67.3964497 66.6035503] ; [17.6035503 17.3964497],0
u2,1,0.577337,0.310559,[18 17] ; [9 6],[18.9 16.1] ; [8.1 6.9],0
v2,1,0.57804,0.309414,[59 69] ; [17 16],[60.42236025 67.57763975] ; [15.57763975 17.42236025],0
