Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6.5e-05,15.963368,[32 23] ; [14 49],[21.44067797 33.55932203] ; [24.55932203 38.44067797],1
s2,1,0.000156,14.302568,[37 18] ; [20 42],[26.79487179 28.20512821] ; [30.20512821 31.79487179],1
s3,1,0.000306,13.032214,[40 15] ; [24 37],[30.34482759 24.65517241] ; [33.65517241 27.34482759],1
s5,1,0.00293,8.850547,[21 31] ; [ 9 50],[14.05405405 37.94594595] ; [15.94594595 43.05405405],0
a3,1,0.008989,6.825,[31 23] ; [21 42],[24. 30.] ; [28. 35.],0
s6,1,0.009521,6.722354,[42 12] ; [34 28],[35.37931034 18.62068966] ; [40.62068966 21.37931034],0
p8,1,0.01344,6.110315,[39 16] ; [30 32],[32.43589744 22.56410256] ; [36.56410256 25.43589744],0
n3,1,0.029345,4.747253,[6 7] ; [12  2],[8.66666667 4.33333333] ; [9.33333333 4.66666667],0
n5,1,0.034699,4.459945,[46  9] ; [42 21],[41.01694915 13.98305085] ; [46.98305085 16.01694915],0
p5,1,0.035757,4.408656,[15 38] ; [ 8 55],[10.50862069 42.49137931] ; [12.49137931 50.50862069],0
d4,1,0.036925,4.353849,[43 12] ; [38 25],[37.75423729 17.24576271] ; [43.24576271 19.75423729],0
v3,1,0.050882,3.812157,[24 28] ; [17 43],[19.03571429 32.96428571] ; [21.96428571 38.03571429],0
p2,1,0.062356,3.473593,[51  4] ; [51 12],[47.54237288  7.45762712] ; [54.45762712  8.54237288],0
p7,1,0.063999,3.430588,[41 12] ; [38 24],[36.40869565 16.59130435] ; [42.59130435 19.40869565],0
b5,1,0.084501,2.976137,[29 26] ; [43 20],[33.55932203 21.44067797] ; [38.44067797 24.55932203],0
p10,1,0.091402,2.849512,[45 10] ; [43 20],[41.01694915 13.98305085] ; [46.98305085 16.01694915],0
r1,1,0.142655,2.149084,[41 14] ; [39 24],[37.28813559 17.71186441] ; [42.71186441 20.28813559],0
a6,1,0.149685,2.075462,[25 30] ; [37 26],[28.89830508 26.10169492] ; [33.10169492 29.89830508],0
p6,1,0.155694,2.015555,[28 26] ; [24 38],[24.20689655 29.79310345] ; [27.79310345 34.20689655],0
u2,1,0.16152,1.959941,[16  8] ; [20 21],[13.29230769 10.70769231] ; [22.70769231 18.29230769],0
