Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.645238,[60 15] ; [ 3 15],[50.80645161 24.19354839] ; [12.19354839  5.80645161],1
s6,1,0.169914,1.883702,[38 36] ; [ 6 12],[35.39130435 38.60869565] ; [8.60869565 9.39130435],0
a6,1,0.187325,1.738534,[50 25] ; [9 9],[47.58064516 27.41935484] ; [11.41935484  6.58064516],0
p3,1,0.193618,1.689874,[25 49] ; [ 3 14],[22.76923077 51.23076923] ; [ 5.23076923 11.76923077],0
n3,1,0.197396,1.661538,[21  6] ; [5 4],[19.5  7.5] ; [6.5 2.5],0
a4,1,0.218094,1.516868,[22 53] ; [ 8 10],[24.19354839 50.80645161] ; [ 5.80645161 12.19354839],0
s3,1,0.229017,1.446954,[41 34] ; [ 7 11],[38.70967742 36.29032258] ; [9.29032258 8.70967742],0
s5,1,0.245103,1.351001,[17 55] ; [ 2 16],[15.2 56.8] ; [ 3.8 14.2],0
n1,1,0.376363,0.782547,[10 16] ; [2 7],[ 8.91428571 17.08571429] ; [3.08571429 5.91428571],0
n5,1,0.379742,0.771538,[17 56] ; [ 6 12],[18.45054945 54.54945055] ; [ 4.54945055 13.45054945],0
s4,1,0.380898,0.767802,[15 60] ; [ 2 16],[13.70967742 61.29032258] ; [ 3.29032258 14.70967742],0
p10,1,0.455089,0.557945,[43 29] ; [9 9],[41.6 30.4] ; [10.4  7.6],0
p7,1,0.487669,0.481666,[32 37] ; [10  8],[33.31034483 35.68965517] ; [8.68965517 9.31034483],0
s1,1,0.532036,0.390501,[ 5 69] ; [ 2 16],[ 5.63043478 68.36956522] ; [ 1.36956522 16.63043478],0
p8,1,0.559209,0.341076,[31 41] ; [ 6 11],[29.93258427 42.06741573] ; [7.06741573 9.93258427],0
v3,1,0.569145,0.324115,[16 54] ; [ 3 15],[15.11363636 54.88636364] ; [ 3.88636364 14.11363636],0
d2,1,0.57768,0.31,[26 49] ; [ 5 13],[25. 50.] ; [ 6. 12.],0
p1,1,0.607726,0.2635,[ 7 68] ; [ 1 17],[ 6.4516129 68.5483871] ; [ 1.5483871 16.4516129],0
a3,1,0.645978,0.211008,[42 33] ; [9 9],[41.12903226 33.87096774] ; [9.87096774 8.12903226],0
a7,1,0.655923,0.198514,[50 25] ; [11  7],[49.19354839 25.80645161] ; [11.80645161  6.19354839],0
v1,1,0.683413,0.166309,[29 45] ; [ 8 10],[29.76086957 44.23913043] ; [ 7.23913043 10.76086957],0
b5,1,0.694077,0.154708,[42 33] ; [11  7],[42.74193548 32.25806452] ; [10.25806452  7.74193548],0
a1,1,0.770191,0.085337,[ 3 72] ; [ 1 17],[ 3.22580645 71.77419355] ; [ 0.77419355 17.22580645],0
a2,1,0.800609,0.063786,[10 65] ; [ 2 16],[ 9.67741935 65.32258065] ; [ 2.32258065 15.67741935],0
p4,1,0.864432,0.029151,[30 43] ; [ 7 11],[29.68131868 43.31868132] ; [ 7.31868132 10.68131868],0
s7,1,0.881773,0.022118,[20 50] ; [ 4 11],[19.76470588 50.23529412] ; [ 4.23529412 10.76470588],0
u2,1,0.905546,0.01408,[22 10] ; [6 3],[21.85365854 10.14634146] ; [6.14634146 2.85365854],0
p6,1,0.929987,0.00772,[16 55] ; [ 4 13],[16.13636364 54.86363636] ; [ 3.86363636 13.13636364],0
a5,1,0.959483,0.002581,[38 37] ; [9 9],[37.90322581 37.09677419] ; [9.09677419 8.90322581],0
p11,1,0.959483,0.002581,[38 37] ; [9 9],[37.90322581 37.09677419] ; [9.09677419 8.90322581],0
