Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,50.553941,[292 135] ; [150 199],[243.21391753 183.78608247] ; [198.78608247 150.21391753],1
v3,1,0.0,41.593524,[217 208] ; [ 99 252],[173.06701031 251.93298969] ; [142.93298969 208.06701031],1
n5,1,0.0,28.4012,[360  78] ; [238 124],[327.405 110.595] ; [270.595  91.405],1
s8,1,9e-06,19.72775,[226 209] ; [132 232],[194.90613267 240.09386733] ; [163.09386733 200.90613267],1
p4,1,1e-05,19.504382,[289 147] ; [183 177],[258.53266332 177.46733668] ; [213.46733668 146.53266332],1
p6,1,3.2e-05,17.290443,[188 239] ; [107 254],[159.85406091 267.14593909] ; [135.14593909 225.85406091],1
p10,1,6.9e-05,15.838026,[370  63] ; [267  93],[347.81967213  85.18032787] ; [289.18032787  70.81967213],1
p3,1,7.2e-05,15.763214,[247 190] ; [154 209],[219.04625 217.95375] ; [181.95375 181.04625],1
p8,1,0.000111,14.946867,[254 175] ; [163 196],[227.0215736 201.9784264] ; [189.9784264 169.0215736],1
p9,1,0.000198,13.850547,[383  50] ; [281  76],[363.93924051  69.06075949] ; [300.06075949  56.93924051],1
n4,1,0.000712,11.45814,[360  79] ; [262 102],[340.04732254  98.95267746] ; [281.95267746  82.04732254],1
s2,1,0.001653,9.900214,[247 187] ; [166 197],[224.89585947 209.10414053] ; [188.10414053 174.89585947],0
b2,1,0.001905,9.639271,[123 163] ; [ 59 143],[106.66393443 179.33606557] ; [ 75.33606557 126.66393443],0
b3,1,0.001905,9.639271,[123 163] ; [ 59 143],[106.66393443 179.33606557] ; [ 75.33606557 126.66393443],0
p5,1,0.001959,9.587727,[ 61 374] ; [ 26 337],[ 47.42481203 387.57518797] ; [ 39.57518797 323.42481203],0
a5,1,0.002175,9.395692,[346  95] ; [251 113],[327.05217391 113.94782609] ; [269.94782609  94.05217391],0
p7,1,0.00252,9.126025,[293 132] ; [209 148],[272.82608696 152.17391304] ; [229.17391304 127.82608696],0
s5,1,0.003103,8.745951,[169 252] ; [105 246],[149.42227979 271.57772021] ; [124.57772021 226.42227979],0
s6,1,0.003258,8.657074,[311 117] ; [225 133],[291.86768448 136.13231552] ; [244.13231552 113.86768448],0
p2,1,0.005463,7.719467,[377  60] ; [287  77],[362.25717853  74.74282147] ; [301.74282147  62.25717853],0
s7,1,0.009554,6.716162,[226 193] ; [155 193],[208.13428944 210.86571056] ; [172.86571056 175.13428944],0
b5,1,0.010804,6.497231,[283 158] ; [202 163],[265.36600496 175.63399504] ; [219.63399504 145.36600496],0
p11,1,0.011351,6.40954,[360  81] ; [271  94],[345.24937965  95.75062035] ; [285.75062035  79.24937965],0
r1,1,0.012312,6.265344,[389  50] ; [300  64],[376.6762142  62.3237858] ; [312.3237858  51.6762142],0
u4,1,0.020676,5.353876,[ 14 427] ; [  3 362],[  9.30148883 431.69851117] ; [  7.69851117 357.30148883],0
a8,1,0.022642,5.195769,[ 66 326] ; [ 37 301],[ 55.30958904 336.69041096] ; [ 47.69041096 290.30958904],0
n6,1,0.023604,5.123494,[383  54] ; [299  66],[371.61346633  65.38653367] ; [310.38653367  54.61346633],0
d5,1,0.027198,4.878167,[368  71] ; [282  81],[355.79800499  83.20199501] ; [294.20199501  68.79800499],0
a3,1,0.028433,4.801611,[329 109] ; [248 116],[315.11970075 122.88029925] ; [261.88029925 102.11970075],0
a4,1,0.030284,4.693083,[214 224] ; [150 214],[198.79301746 239.20698254] ; [165.20698254 198.79301746],0
