Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,73.099776,[202  99] ; [22 89],[163.65048544 137.34951456] ; [60.34951456 50.65048544],1
s3,1,0.0,62.311942,[213  87] ; [31 80],[178.10218978 121.89781022] ; [65.89781022 45.10218978],1
s7,1,0.0,34.929293,[190  95] ; [35 70],[164.42307692 120.57692308] ; [60.57692308 44.42307692],1
s8,1,0.0,30.567605,[185 117] ; [34 77],[160.14043584 141.85956416] ; [58.85956416 52.14043584],1
s5,1,0.0,29.72683,[143 151] ; [20 88],[119.20895522 174.79104478] ; [43.79104478 64.20895522],1
s4,1,0.000346,12.802504,[ 64 236] ; [  7 104],[ 51.82481752 248.17518248] ; [19.17518248 91.82481752],1
d2,1,0.001393,10.21454,[175 128] ; [44 66],[160.67070218 142.32929782] ; [58.32929782 51.67070218],0
d1,1,0.001466,10.120526,[207  96] ; [57 54],[193.2173913 109.7826087] ; [70.7826087 40.2173913],0
p4,1,0.002253,9.330931,[256  47] ; [79 32],[245.18115942  57.81884058] ; [89.81884058 21.18115942],0
p5,1,0.003911,8.324676,[ 61 240] ; [  9 101],[ 51.26520681 249.73479319] ; [18.73479319 91.26520681],0
d4,1,0.009027,6.817429,[261  41] ; [84 27],[252.27602906  49.72397094] ; [92.72397094 18.27602906],0
p12,1,0.009138,6.795613,[ 41 260] ; [  5 106],[ 33.60679612 267.39320388] ; [12.39320388 98.60679612],0
p9,1,0.014365,5.992697,[275  26] ; [92 19],[268.12378641  32.87621359] ; [98.87621359 12.12378641],0
d5,1,0.016748,5.722637,[263  39] ; [86 25],[255.20096852  46.79903148] ; [93.79903148 17.20096852],0
u1,1,0.021596,5.27805,[ 79 224] ; [17 94],[ 70.26086957 232.73913043] ; [25.73913043 85.26086957],0
a2,1,0.038787,4.270151,[ 91 212] ; [22 89],[ 82.70289855 220.29710145] ; [30.29710145 80.70289855],0
p6,1,0.047933,3.91232,[151 148] ; [43 66],[142.17156863 156.82843137] ; [51.82843137 57.17156863],0
a4,1,0.051886,3.779437,[155 147] ; [45 66],[146.24697337 155.75302663] ; [53.75302663 57.24697337],0
n6,1,0.057764,3.600448,[268  33] ; [91 20],[262.27912621  38.72087379] ; [96.72087379 14.27912621],0
p10,1,0.072844,3.217736,[267  34] ; [91 20],[261.54854369  39.45145631] ; [96.45145631 14.54854369],0
a3,1,0.086909,2.930715,[236  66] ; [77 33],[229.43203883  72.56796117] ; [83.56796117 26.43203883],0
a6,1,0.124406,2.360958,[202 100] ; [83 28],[208.40193705  93.59806295] ; [76.59806295 34.40193705],0
r2,1,0.137675,2.203756,[297   4] ; [107   4],[295.15533981   5.84466019] ; [108.84466019   2.15533981],0
s1,1,0.140323,2.174414,[ 11 290] ; [  1 110],[  8.76699029 292.23300971] ; [  3.23300971 107.76699029],0
u4,1,0.142536,2.150368,[ 11 292] ; [  1 110],[  8.7826087 294.2173913] ; [  3.2173913 107.7826087],0
a1,1,0.174245,1.846035,[ 22 281] ; [  4 107],[ 19.02898551 283.97101449] ; [  6.97101449 104.02898551],0
n3,1,0.188697,1.727758,[37 11] ; [13  1],[38.70967742  9.29032258] ; [11.29032258  2.70967742],0
b4,1,0.199125,1.648784,[185 118] ; [60 51],[179.3115942 123.6884058] ; [65.6884058 45.3115942],0
u2,1,0.235668,1.406319,[43 23] ; [18 16],[40.26 25.74] ; [20.74 13.26],0
r1,1,0.2413,1.372985,[263  38] ; [92 19],[259.35679612  41.64320388] ; [95.64320388 15.35679612],0
n1,1,0.249453,1.326363,[22 26] ; [ 4 10],[20.12903226 27.87096774] ; [5.87096774 8.12903226],0
u3,1,0.255028,1.295548,[47 20] ; [20 14],[44.44554455 22.55445545] ; [22.55445545 11.44554455],0
n2,1,0.262874,1.253558,[34 14] ; [12  2],[35.61290323 12.38709677] ; [10.38709677  3.61290323],0
n5,1,0.295315,1.095231,[242  59] ; [84 27],[238.16990291  62.83009709] ; [87.83009709 23.16990291],0
a7,1,0.309132,1.034382,[219  83] ; [86 25],[223.02663438  78.97336562] ; [81.97336562 29.02663438],0
p7,1,0.327174,0.960053,[226  73] ; [89 22],[229.7195122  69.2804878] ; [85.2804878 25.7195122],0
p11,1,0.333435,0.93551,[247  56] ; [95 16],[250.30434783  52.69565217] ; [91.69565217 19.30434783],0
d3,1,0.342036,0.902786,[214  89] ; [73 38],[210.05072464  92.94927536] ; [76.94927536 34.05072464],0
p2,1,0.446102,0.580537,[266  35] ; [95 16],[263.74029126  37.25970874] ; [97.25970874 13.74029126],0
v1,1,0.508583,0.436982,[182 110] ; [64 45],[179.13216958 112.86783042] ; [66.86783042 42.13216958],0
b3,1,0.634087,0.22656,[ 81 112] ; [33 40],[ 82.71428571 110.28571429] ; [31.28571429 41.71428571],0
b2,1,0.634087,0.22656,[ 81 112] ; [33 40],[ 82.71428571 110.28571429] ; [31.28571429 41.71428571],0
v2,1,0.663616,0.189161,[180 111] ; [70 39],[181.875 109.125] ; [68.125 40.875],0
b5,1,0.684325,0.165298,[176 127] ; [62 49],[174.1884058 128.8115942] ; [63.8115942 47.1884058],0
a5,1,0.703031,0.145338,[240  63] ; [86 25],[238.5942029  64.4057971] ; [87.4057971 23.5942029],0
n4,1,0.75018,0.10138,[249  53] ; [93 18],[250.08232446  51.91767554] ; [91.91767554 19.08232446],0
b1,1,0.889801,0.019198,[126 177] ; [47 64],[126.61594203 176.38405797] ; [46.38405797 64.61594203],0
