Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000274,13.23939,[ 9 17] ; [24  5],[15.6 10.4] ; [17.4 11.6],1
p11,1,0.02053,5.366261,[14 12] ; [24  5],[17.96363636  8.03636364] ; [20.03636364  8.96363636],0
p5,1,0.033085,4.541364,[ 1 25] ; [ 7 22],[ 3.78181818 22.21818182] ; [ 4.21818182 24.78181818],0
p3,1,0.038357,4.289125,[ 8 18] ; [17 12],[11.81818182 14.18181818] ; [13.18181818 15.81818182],0
a3,1,0.076865,3.129969,[18  7] ; [14 15],[14.81481481 10.18518519] ; [17.18518519 11.81481481],0
b4,1,0.084374,2.978559,[15 11] ; [10 19],[11.81818182 14.18181818] ; [13.18181818 15.81818182],0
u3,1,0.101302,2.684931,[1 7] ; [7 8],[2.7826087 5.2173913] ; [5.2173913 9.7826087],0
p6,1,0.102122,2.672083,[ 7 18] ; [14 14],[ 9.90566038 15.09433962] ; [11.09433962 16.90566038],0
n6,1,0.170535,1.878236,[11 14] ; [17 10],[13.46153846 11.53846154] ; [14.53846154 12.46153846],0
p9,1,0.233992,1.416429,[20  6] ; [18 11],[17.96363636  8.03636364] ; [20.03636364  8.96363636],0
b2,1,0.245224,1.350309,[ 2 13] ; [ 6 14],[ 3.42857143 11.57142857] ; [ 4.57142857 15.42857143],0
b3,1,0.245224,1.350309,[ 2 13] ; [ 6 14],[ 3.42857143 11.57142857] ; [ 4.57142857 15.42857143],0
n3,1,0.249561,1.325758,[7 3] ; [7 8],[5.6 4.4] ; [8.4 6.6],0
d4,1,0.260324,1.267034,[19  7] ; [17 12],[17.01818182  8.98181818] ; [18.98181818 10.01818182],0
a8,1,0.278923,1.172332,[ 3 22] ; [ 1 25],[ 1.96078431 23.03921569] ; [ 2.03921569 23.96078431],0
s4,1,0.279321,1.170389,[ 5 21] ; [ 9 19],[ 6.74074074 19.25925926] ; [ 7.25925926 20.74074074],0
n4,1,0.305174,1.051448,[17  9] ; [15 14],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
s8,1,0.309547,1.032606,[ 6 20] ; [10 18],[ 7.7037037 18.2962963] ; [ 8.2962963 19.7037037],0
s2,1,0.334816,0.930181,[11 15] ; [15 12],[12.75471698 13.24528302] ; [13.24528302 13.75471698],0
a7,1,0.355192,0.854822,[12 14] ; [17 12],[13.70909091 12.29090909] ; [15.29090909 13.70909091],0
a4,1,0.393026,0.72956,[ 9 17] ; [ 7 22],[ 7.56363636 18.43636364] ; [ 8.43636364 20.56363636],0
r1,1,0.480472,0.497793,[ 8 18] ; [ 6 21],[ 6.86792453 19.13207547] ; [ 7.13207547 19.86792453],0
a6,1,0.537082,0.380975,[14 12] ; [18 11],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
s3,1,0.5713,0.320513,[14 11] ; [12 13],[13. 12.] ; [13. 12.],0
s7,1,0.600532,0.274195,[ 9 14] ; [13 15],[ 9.92156863 13.07843137] ; [12.07843137 15.92156863],0
a1,1,0.618943,0.247356,[ 1 25] ; [ 2 27],[ 1.41818182 24.58181818] ; [ 1.58181818 27.41818182],0
r3,1,0.624642,0.239397,[16  9] ; [19  8],[16.82692308  8.17307692] ; [18.17307692  8.82692308],0
b1,1,0.632752,0.228347,[16 10] ; [16 13],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
p2,1,0.658225,0.195687,[21  4] ; [23  6],[20.37037037  4.62962963] ; [23.62962963  5.37037037],0
v4,1,0.685524,0.163974,[16  8] ; [18  7],[16.65306122  7.34693878] ; [17.34693878  7.65306122],0
d1,1,0.701511,0.146905,[ 6 20] ; [ 8 21],[ 6.61818182 19.38181818] ; [ 7.38181818 21.61818182],0
n2,1,0.702195,0.146199,[8 2] ; [11  4],[7.6 2.4] ; [11.4  3.6],0
a2,1,0.73263,0.116711,[ 2 24] ; [ 3 26],[ 2.36363636 23.63636364] ; [ 2.63636364 26.36363636],0
u1,1,0.73263,0.116711,[ 2 24] ; [ 3 26],[ 2.36363636 23.63636364] ; [ 2.63636364 26.36363636],0
s5,1,0.732807,0.11655,[ 6 19] ; [ 5 20],[ 5.5 19.5] ; [ 5.5 19.5],0
b5,1,0.759419,0.093786,[16 10] ; [19 10],[16.54545455  9.45454545] ; [18.45454545 10.54545455],0
u2,1,0.776258,0.080769,[4 2] ; [9 6],[3.71428571 2.28571429] ; [9.28571429 5.71428571],0
s6,1,0.78008,0.077961,[14 12] ; [15 11],[14.5 11.5] ; [14.5 11.5],0
d3,1,0.784918,0.074483,[12 13] ; [15 14],[12.5 12.5] ; [14.5 14.5],0
n5,1,0.805415,0.060686,[16  9] ; [17 11],[15.56603774  9.43396226] ; [17.43396226 10.56603774],0
d5,1,0.825465,0.04863,[16 10] ; [17 12],[15.6 10.4] ; [17.4 11.6],0
v3,1,0.841196,0.040146,[ 5 21] ; [ 6 22],[ 5.2962963 20.7037037] ; [ 5.7037037 22.2962963],0
p10,1,0.859724,0.031232,[18  8] ; [20  8],[18.2962963  7.7037037] ; [19.7037037  8.2962963],0
n1,1,0.861052,0.030637,[3 7] ; [ 5 10],[3.2 6.8] ; [ 4.8 10.2],0
a5,1,0.898389,0.016306,[13 13] ; [15 14],[13.23636364 12.76363636] ; [14.76363636 14.23636364],0
v2,1,0.908919,0.013088,[12 13] ; [13 15],[11.79245283 13.20754717] ; [13.20754717 14.79245283],0
v1,1,0.930971,0.007504,[10 14] ; [12 16],[10.15384615 13.84615385] ; [11.84615385 16.15384615],0
r2,1,0.934143,0.006828,[13 10] ; [15 11],[13.14285714  9.85714286] ; [14.85714286 11.14285714],0
d2,1,0.983044,0.000452,[ 8 18] ; [ 9 20],[ 8.03636364 17.96363636] ; [ 8.96363636 20.03636364],0
