Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.516171,[280  34] ; [21 21],[265.48876404  48.51123596] ; [35.51123596  6.48876404],1
n5,1,0.0,36.957623,[266  49] ; [18 23],[251.29213483  63.70786517] ; [32.70786517  8.29213483],1
r4,1,1.8e-05,18.398724,[295  20] ; [31 11],[287.64705882  27.35294118] ; [38.35294118  3.64705882],1
a4,1,0.000383,12.613348,[181 133] ; [12 30],[170.23033708 143.76966292] ; [22.76966292 19.23033708],1
a5,1,0.001041,10.752637,[262  53] ; [26 16],[254.11764706  60.88235294] ; [33.88235294  8.11764706],0
u1,1,0.001509,10.067618,[ 96 219] ; [ 3 39],[ 87.35294118 227.64705882] ; [11.64705882 30.35294118],0
p3,1,0.00573,7.63346,[190 124] ; [16 26],[181.69662921 132.30337079] ; [24.30337079 17.69662921],0
v3,1,0.006169,7.50013,[152 153] ; [10 28],[144.05247813 160.94752187] ; [17.94752187 20.05247813],0
p4,1,0.006794,7.326754,[222  92] ; [21 21],[214.33146067  99.66853933] ; [28.66853933 13.33146067],0
a3,1,0.012608,6.223289,[270  43] ; [30 12],[264.50704225  48.49295775] ; [35.49295775  6.50704225],0
d2,1,0.012752,6.203191,[198 117] ; [18 24],[190.58823529 124.41176471] ; [25.41176471 16.58823529],0
b1,1,0.012752,6.203191,[117 198] ; [24 18],[124.41176471 190.58823529] ; [16.58823529 25.41176471],0
r1,1,0.014942,5.923307,[270  44] ; [30 12],[264.60674157  49.39325843] ; [35.39325843  6.60674157],0
r2,1,0.017187,5.677135,[303   8] ; [37  4],[300.39772727  10.60227273] ; [39.60227273  1.39772727],0
s4,1,0.02198,5.247401,[ 63 250] ; [15 27],[ 68.77183099 244.22816901] ; [ 9.22816901 32.77183099],0
s8,1,0.02316,5.156443,[225  88] ; [23 19],[218.65915493  94.34084507] ; [29.34084507 12.65915493],0
a2,1,0.031538,4.62342,[104 211] ; [ 7 35],[ 97.94117647 217.05882353] ; [13.05882353 28.94117647],0
u2,1,0.039807,4.226083,[26 19] ; [10  1],[28.92857143 16.07142857] ; [7.07142857 3.92857143],0
u3,1,0.051211,3.801353,[28 17] ; [11  1],[30.78947368 14.21052632] ; [8.21052632 3.78947368],0
d1,1,0.051872,3.779885,[239  76] ; [26 16],[233.82352941  81.17647059] ; [31.17647059 10.82352941],0
p11,1,0.063699,3.438358,[256  59] ; [29 13],[251.47058824  63.52941176] ; [33.52941176  8.47058824],0
p9,1,0.067228,3.349428,[280  31] ; [33  8],[276.54261364  34.45738636] ; [36.45738636  4.54261364],0
p8,1,0.07327,3.208207,[170 139] ; [16 24],[164.68194842 144.31805158] ; [21.31805158 18.68194842],0
p12,1,0.091447,2.848723,[ 33 280] ; [ 1 41],[ 29.97746479 283.02253521] ; [ 4.02253521 37.97746479],0
a6,1,0.092934,2.822796,[206 108] ; [33  9],[210.80337079 103.19662921] ; [28.19662921 13.80337079],0
s6,1,0.106775,2.601311,[265  44] ; [32 10],[261.46153846  47.53846154] ; [35.53846154  6.46153846],0
p6,1,0.108957,2.569285,[147 163] ; [14 27],[142.19373219 167.80626781] ; [18.80626781 22.19373219],0
p2,1,0.110449,2.54778,[269  45] ; [32 10],[265.48876404  48.51123596] ; [35.51123596  6.48876404],0
p5,1,0.111078,2.538816,[ 53 259] ; [ 3 38],[ 49.49575071 262.50424929] ; [ 6.50424929 34.49575071],0
a8,1,0.111877,2.527508,[ 51 229] ; [ 3 35],[ 47.54716981 232.45283019] ; [ 6.45283019 31.54716981],0
r3,1,0.136636,2.215444,[306   9] ; [38  3],[304.38202247  10.61797753] ; [39.61797753  1.38202247],0
b2,1,0.156797,2.004848,[ 99 133] ; [ 7 18],[ 95.68871595 136.31128405] ; [10.31128405 14.68871595],0
b3,1,0.156797,2.004848,[ 99 133] ; [ 7 18],[ 95.68871595 136.31128405] ; [10.31128405 14.68871595],0
s2,1,0.173749,1.850299,[233  81] ; [27 15],[229.3258427  84.6741573] ; [30.6741573 11.3258427],0
v4,1,0.183457,1.769399,[305  10] ; [38  3],[303.49719101  11.50280899] ; [39.50280899  1.49719101],0
n2,1,0.220746,1.499516,[49 17] ; [15  2],[50.89156627 15.10843373] ; [13.10843373  3.89156627],0
a1,1,0.253707,1.302773,[ 22 293] ; [ 1 41],[ 20.29411765 294.70588235] ; [ 2.70588235 39.29411765],0
b5,1,0.264473,1.245188,[186 129] ; [21 21],[182.64705882 132.35294118] ; [24.35294118 17.64705882],0
n3,1,0.346006,0.888051,[46 19] ; [10  7],[44.3902439 20.6097561] ; [11.6097561  5.3902439],0
s5,1,0.426719,0.631735,[140 160] ; [16 24],[137.64705882 162.35294118] ; [18.35294118 21.64705882],0
v1,1,0.487592,0.481836,[181 124] ; [22 19],[178.94508671 126.05491329] ; [24.05491329 16.94508671],0
