Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.755524,[ 5 53] ; [259  75],[39.06122449 18.93877551] ; [224.93877551 109.06122449],1
b2,1,0.278806,1.172899,[20 19] ; [ 97 134],[16.9 22.1] ; [100.1 130.9],0
b3,1,0.278806,1.172899,[20 19] ; [ 97 134],[16.9 22.1] ; [100.1 130.9],0
a6,1,0.303556,1.058507,[35 23] ; [224 109],[38.41943734 19.58056266] ; [220.58056266 112.41943734],0
p6,1,0.444315,0.585114,[24 34] ; [154 175],[26.67700258 31.32299742] ; [151.32299742 177.67700258],0
n2,1,0.453134,0.5628,[7 4] ; [58 20],[8.03370787 2.96629213] ; [56.96629213 21.03370787],0
p9,1,0.471711,0.517966,[51  7] ; [301  30],[52.48329049  5.51670951] ; [299.51670951  31.48329049],0
p10,1,0.478123,0.503142,[49  9] ; [289  40],[50.65633075  7.34366925] ; [287.34366925  41.65633075],0
b4,1,0.48261,0.492959,[31 27] ; [195 139],[33.43877551 24.56122449] ; [192.56122449 141.43877551],0
n1,1,0.493668,0.468523,[4 7] ; [36 40],[5.05747126 5.94252874] ; [34.94252874 41.05747126],0
p4,1,0.541662,0.372467,[37 21] ; [226 107],[39.01278772 18.98721228] ; [223.98721228 109.01278772],0
s7,1,0.557881,0.343386,[45 11] ; [245  74],[43.30666667 12.69333333] ; [246.69333333  72.30666667],0
s4,1,0.569181,0.324055,[10 48] ; [ 68 264],[11.6 46.4] ; [ 66.4 265.6],0
b5,1,0.577177,0.310821,[33 25] ; [203 131],[34.91836735 23.08163265] ; [201.08163265 132.91836735],0
p11,1,0.617984,0.248711,[48 10] ; [267  67],[46.60714286 11.39285714] ; [268.39285714  65.60714286],0
p5,1,0.644933,0.212348,[10 47] ; [ 50 280],[ 8.8372093 48.1627907] ; [ 51.1627907 278.8372093],0
b1,1,0.701028,0.147404,[25 33] ; [135 199],[23.67346939 34.32653061] ; [136.32653061 197.67346939],0
s3,1,0.769757,0.085669,[42 16] ; [245  85],[42.90206186 15.09793814] ; [244.09793814  85.90206186],0
u4,1,0.791705,0.069748,[ 2 56] ; [ 14 320],[ 2.36734694 55.63265306] ; [ 13.63265306 320.36734694],0
s1,1,0.851561,0.035016,[ 2 56] ; [ 13 315],[ 2.25388601 55.74611399] ; [ 12.74611399 315.25388601],0
n6,1,0.852793,0.034431,[51  7] ; [289  43],[50.56410256  7.43589744] ; [289.43589744  42.56410256],0
u2,1,0.862636,0.029936,[15  8] ; [41 20],[15.33333333  7.66666667] ; [40.66666667 20.33333333],0
n3,1,0.895683,0.017192,[7 3] ; [53 25],[6.81818182 3.18181818] ; [53.18181818 24.81818182],0
p7,1,0.900693,0.015572,[40 17] ; [224  99],[39.6 17.4] ; [224.4  98.6],0
p2,1,0.968591,0.00155,[49  9] ; [282  51],[49.09974425  8.90025575] ; [281.90025575  51.09974425],0
a8,1,0.979572,0.000656,[ 9 46] ; [ 49 253],[ 8.93557423 46.06442577] ; [ 49.06442577 252.93557423],0
