Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.4e-05,17.203189,[43 24] ; [12 36],[32.04347826 34.95652174] ; [22.95652174 25.04347826],1
s3,1,0.000143,14.460916,[47 19] ; [17 31],[37.05263158 28.94736842] ; [26.94736842 21.05263158],1
s5,1,0.000216,13.683216,[27 40] ; [ 4 42],[18.38053097 48.61946903] ; [12.61946903 33.38053097],1
s7,1,0.002724,8.98368,[36 28] ; [13 34],[28.25225225 35.74774775] ; [20.74774775 26.25225225],0
p10,1,0.005448,7.724267,[58  9] ; [31 17],[51.85217391 15.14782609] ; [37.14782609 10.85217391],0
v4,1,0.006051,7.534972,[67  1] ; [41  7],[63.31034483  4.68965517] ; [44.68965517  3.31034483],0
r4,1,0.008124,7.005977,[63  5] ; [36 12],[58.03448276  9.96551724] ; [40.96551724  7.03448276],0
p9,1,0.032818,4.555268,[58 10] ; [33 15],[53.34482759 14.65517241] ; [37.65517241 10.34482759],0
s8,1,0.046011,3.981182,[26 42] ; [10 38],[21.10344828 46.89655172] ; [14.89655172 33.10344828],0
n1,1,0.052079,3.773243,[ 4 10] ; [8 4],[6.46153846 7.53846154] ; [5.53846154 6.46153846],0
n5,1,0.057845,3.59813,[51 17] ; [28 20],[46.31034483 21.68965517] ; [32.68965517 15.31034483],0
a4,1,0.060777,3.516051,[11 56] ; [15 33],[15.14782609 51.85217391] ; [10.85217391 37.14782609],0
n6,1,0.060962,3.511027,[59  9] ; [35 13],[55.10344828 12.89655172] ; [38.89655172  9.10344828],0
a6,1,0.077685,3.112674,[49 19] ; [27 21],[44.55172414 23.44827586] ; [31.44827586 16.55172414],0
p5,1,0.077866,3.108886,[12 56] ; [ 3 44],[ 8.86956522 59.13043478] ; [ 6.13043478 40.86956522],0
p7,1,0.14764,2.096464,[44 22] ; [25 22],[40.30088496 25.69911504] ; [28.69911504 18.30088496],0
n2,1,0.182698,1.775543,[14  1] ; [9 3],[12.77777778  2.22222222] ; [10.22222222  1.77777778],0
r3,1,0.19779,1.658621,[64  4] ; [41  6],[62.08695652  5.91304348] ; [42.91304348  4.08695652],0
d4,1,0.207609,1.588021,[42 26] ; [24 24],[38.68965517 29.31034483] ; [27.31034483 20.68965517],0
b2,1,0.237485,1.395458,[10 23] ; [13 16],[12.24193548 20.75806452] ; [10.75806452 18.24193548],0
b3,1,0.237485,1.395458,[10 23] ; [13 16],[12.24193548 20.75806452] ; [10.75806452 18.24193548],0
u2,1,0.272911,1.202059,[18 13] ; [ 8 11],[16.12 14.88] ; [9.88 9.12],0
p8,1,0.283535,1.150068,[38 30] ; [21 25],[35.19298246 32.80701754] ; [23.80701754 22.19298246],0
v1,1,0.314181,1.013016,[33 33] ; [19 28],[30.37168142 35.62831858] ; [21.62831858 25.37168142],0
a3,1,0.316188,1.00465,[35 32] ; [29 18],[37.61403509 29.38596491] ; [26.38596491 20.61403509],0
u1,1,0.321067,0.984596,[ 4 64] ; [ 1 47],[ 2.93103448 65.06896552] ; [ 2.06896552 45.93103448],0
d3,1,0.346633,0.885747,[40 28] ; [24 24],[37.51724138 30.48275862] ; [26.48275862 21.51724138],0
r2,1,0.351385,0.868449,[63  5] ; [42  6],[61.55172414  6.44827586] ; [43.44827586  4.55172414],0
a1,1,0.38746,0.7469,[ 2 66] ; [ 3 45],[ 2.93103448 65.06896552] ; [ 2.06896552 45.93103448],0
s1,1,0.393765,0.727283,[ 3 64] ; [ 4 44],[ 4.07826087 62.92173913] ; [ 2.92173913 45.07826087],0
u3,1,0.404771,0.694107,[19 13] ; [ 9 10],[17.56862745 14.43137255] ; [10.43137255  8.56862745],0
s4,1,0.408093,0.684348,[14 54] ; [ 7 41],[12.31034483 55.68965517] ; [ 8.68965517 39.31034483],0
p11,1,0.414905,0.6647,[54 14] ; [35 13],[52.17241379 15.82758621] ; [36.82758621 11.17241379],0
v3,1,0.439053,0.598756,[28 40] ; [16 31],[26.0173913 41.9826087] ; [17.9826087 29.0173913],0
p12,1,0.464323,0.535454,[ 7 61] ; [ 3 44],[ 5.91304348 62.08695652] ; [ 4.08695652 42.91304348],0
r1,1,0.494665,0.466363,[52 16] ; [34 14],[50.4137931 17.5862069] ; [35.5862069 12.4137931],0
p4,1,0.498091,0.459001,[35 32] ; [22 26],[33.20869565 33.79130435] ; [23.79130435 24.20869565],0
n3,1,0.534561,0.385714,[11  4] ; [10  2],[11.66666667  3.33333333] ; [9.33333333 2.66666667],0
v2,1,0.542092,0.371676,[35 33] ; [21 25],[33.40350877 34.59649123] ; [22.59649123 23.40350877],0
b1,1,0.551261,0.355063,[26 42] ; [21 27],[27.55172414 40.44827586] ; [19.44827586 28.55172414],0
d1,1,0.609846,0.260399,[ 6 62] ; [ 3 45],[ 5.27586207 62.72413793] ; [ 3.72413793 44.27586207],0
b4,1,0.617909,0.248818,[40 28] ; [26 22],[38.68965517 29.31034483] ; [27.31034483 20.68965517],0
p2,1,0.663298,0.189542,[52 16] ; [35 13],[51. 17.] ; [36. 12.],0
a8,1,0.672165,0.17908,[ 9 56] ; [ 5 40],[ 8.27272727 56.72727273] ; [ 5.72727273 39.27272727],0
u4,1,0.80282,0.06235,[ 1 67] ; [ 1 47],[ 1.17241379 66.82758621] ; [ 0.82758621 47.17241379],0
p6,1,0.887003,0.020192,[26 41] ; [18 30],[25.63478261 41.36521739] ; [18.36521739 29.63478261],0
p1,1,0.907462,0.013512,[ 9 59] ; [ 6 42],[ 8.79310345 59.20689655] ; [ 6.20689655 41.79310345],0
d2,1,0.913107,0.011907,[15 53] ; [11 37],[15.24137931 52.75862069] ; [10.75862069 37.24137931],0
a5,1,0.916149,0.011085,[39 29] ; [28 20],[39.27586207 28.72413793] ; [27.72413793 20.27586207],0
b5,1,0.935931,0.006462,[42 26] ; [30 18],[42.20689655 25.79310345] ; [29.79310345 18.20689655],0
a2,1,0.98297,0.000456,[ 7 61] ; [ 5 43],[ 7.03448276 60.96551724] ; [ 4.96551724 43.03448276],0
n4,1,0.98915,0.000185,[44 24] ; [31 17],[43.96551724 24.03448276] ; [31.03448276 16.96551724],0
p3,1,0.989397,0.000177,[27 41] ; [19 29],[26.96551724 41.03448276] ; [19.03448276 28.96551724],0
