Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,126.417203,[ 20 107] ; [194  60],[71.33333333 55.66666667] ; [142.66666667 111.33333333],1
s6,1,0.089367,2.885731,[106  20] ; [228  25],[111.03957784  14.96042216] ; [222.96042216  30.03957784],0
r4,1,0.124571,2.358889,[121   6] ; [252   5],[123.36197917   3.63802083] ; [249.63802083   7.36197917],0
u3,1,0.127344,2.324582,[28 16] ; [33  9],[31.20930233 12.79069767] ; [29.79069767 12.20930233],0
p8,1,0.148324,2.089408,[60 63] ; [144 110],[66.55702918 56.44297082] ; [137.44297082 116.55702918],0
b1,1,0.15712,2.001728,[58 69] ; [ 98 159],[51.59375 75.40625] ; [104.40625 152.59375],0
p6,1,0.185591,1.752274,[48 75] ; [117 136],[53.97606383 69.02393617] ; [111.02393617 141.97606383],0
v1,1,0.201574,1.630931,[68 57] ; [152  96],[73.72654155 51.27345845] ; [146.27345845 101.72654155],0
s3,1,0.202722,1.622658,[109  16] ; [233  22],[112.5  12.5] ; [229.5  25.5],0
a1,1,0.253337,1.304809,[  4 123] ; [ 15 242],[  6.28385417 120.71614583] ; [ 12.71614583 244.28385417],0
r3,1,0.295241,1.095567,[121   4] ; [252   4],[122.37532808   2.62467192] ; [250.62467192   5.37532808],0
s1,1,0.308218,1.038298,[  9 115] ; [ 12 243],[  6.8707124 117.1292876] ; [ 14.1292876 240.8707124],0
n5,1,0.332365,0.939659,[96 28] ; [209  47],[99.52631579 24.47368421] ; [205.47368421  50.52631579],0
s5,1,0.341954,0.903094,[55 69] ; [121 123],[59.30434783 64.69565217] ; [116.69565217 127.30434783],0
v3,1,0.350755,0.870725,[53 72] ; [115 127],[57.22070845 67.77929155] ; [110.77929155 131.22070845],0
p11,1,0.403129,0.698974,[95 32] ; [202  55],[98.2265625 28.7734375] ; [198.7734375  58.2265625],0
p5,1,0.429268,0.624803,[ 14 110] ; [ 36 217],[ 16.44562334 107.55437666] ; [ 33.55437666 219.44562334],0
b5,1,0.451887,0.565914,[72 55] ; [156 101],[75.40625 51.59375] ; [152.59375 104.40625],0
a8,1,0.499615,0.455754,[22 98] ; [ 36 196],[ 19.77272727 100.22727273] ; [ 38.22727273 193.77272727],0
b2,1,0.570166,0.322406,[28 44] ; [69 92],[29.97424893 42.02575107] ; [67.02575107 93.97424893],0
b3,1,0.570166,0.322406,[28 44] ; [69 92],[29.97424893 42.02575107] ; [67.02575107 93.97424893],0
n1,1,0.676399,0.174208,[12 14] ; [21 30],[11.14285714 14.85714286] ; [21.85714286 29.14285714],0
b4,1,0.810754,0.057338,[72 55] ; [149 108],[73.09114583 53.90885417] ; [147.90885417 109.09114583],0
s4,1,0.837937,0.041834,[27 98] ; [ 57 196],[27.77777778 97.22222222] ; [ 56.22222222 196.77777778],0
n3,1,0.852036,0.03479,[20  6] ; [39 13],[19.66666667  6.33333333] ; [39.33333333 12.66666667],0
p7,1,0.953297,0.00343,[83 38] ; [168  78],[82.75476839 38.24523161] ; [168.24523161  77.75476839],0
p1,1,0.978305,0.00074,[ 12 112] ; [ 25 231],[ 12.07368421 111.92631579] ; [ 24.92631579 231.07368421],0
