Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.017508,[34 31] ; [ 13 158],[12.94491525 52.05508475] ; [ 34.05508475 136.94491525],1
s7,1,0.004548,8.050989,[24 36] ; [ 34 127],[15.74660633 44.25339367] ; [ 42.25339367 118.74660633],0
s8,1,0.009945,6.644735,[21 44] ; [ 29 142],[13.77118644 51.22881356] ; [ 36.22881356 134.77118644],0
d3,1,0.029198,4.755913,[48 17] ; [100  71],[40.76271186 24.23728814] ; [107.23728814  63.76271186],0
n1,1,0.053027,3.743056,[10  5] ; [15 25],[6.81818182 8.18181818] ; [18.18181818 21.81818182],0
s4,1,0.061499,3.496496,[ 8 57] ; [  9 162],[ 4.68220339 60.31779661] ; [ 12.31779661 158.68220339],0
p1,1,0.079747,3.070041,[ 3 62] ; [ 21 149],[ 6.63829787 58.36170213] ; [ 17.36170213 152.63829787],0
r2,1,0.085248,2.961896,[61  2] ; [150  17],[57.79565217  5.20434783] ; [153.20434783  13.79565217],0
a4,1,0.095782,2.774409,[25 40] ; [86 84],[30.70212766 34.29787234] ; [80.29787234 89.70212766],0
r4,1,0.126567,2.334114,[56  9] ; [132  39],[51.77966102 13.22033898] ; [136.22033898  34.77966102],0
p5,1,0.136083,2.221703,[ 1 62] ; [ 11 160],[ 3.23076923 59.76923077] ; [  8.76923077 162.23076923],0
n2,1,0.144553,2.128811,[13  3] ; [25 16],[10.66666667  5.33333333] ; [27.33333333 13.66666667],0
r1,1,0.167334,1.906667,[51 14] ; [118  52],[46.74468085 18.25531915] ; [122.25531915  47.74468085],0
p10,1,0.182314,1.778656,[50 15] ; [115  54],[45.83333333 19.16666667] ; [119.16666667  49.83333333],0
a6,1,0.200524,1.638552,[42 23] ; [125  46],[45.99576271 19.00423729] ; [121.00423729  49.99576271],0
a2,1,0.243705,1.359035,[10 55] ; [ 38 133],[13.22033898 51.77966102] ; [ 34.77966102 136.22033898],0
d5,1,0.261114,1.262844,[46 19] ; [133  38],[49.30084746 15.69915254] ; [129.69915254  41.30084746],0
d2,1,0.266502,1.234664,[28 37] ; [86 82],[31.80257511 33.19742489] ; [82.19742489 85.80257511],0
p6,1,0.32809,0.956423,[21 44] ; [ 43 123],[18.00865801 46.99134199] ; [ 45.99134199 120.00865801],0
p12,1,0.354331,0.857887,[ 3 61] ; [  4 165],[ 1.92274678 62.07725322] ; [  5.07725322 163.92274678],0
p8,1,0.375993,0.783762,[26 39] ; [78 90],[29.01287554 35.98712446] ; [74.98712446 93.01287554],0
p7,1,0.379775,0.771429,[38 27] ; [88 81],[35. 30.] ; [91. 78.],0
n6,1,0.391494,0.734297,[49 16] ; [136  33],[51.38888889 13.61111111] ; [133.61111111  35.38888889],0
b3,1,0.397221,0.716721,[21 21] ; [44 60],[18.69863014 23.30136986] ; [46.30136986 57.69863014],0
b2,1,0.397221,0.716721,[21 21] ; [44 60],[18.69863014 23.30136986] ; [46.30136986 57.69863014],0
b1,1,0.469081,0.524141,[24 41] ; [72 99],[26.44067797 38.55932203] ; [ 69.55932203 101.44067797],0
u4,1,0.475241,0.509763,[ 1 64] ; [  1 170],[ 0.55084746 64.44915254] ; [  1.44915254 169.55084746],0
p2,1,0.577469,0.310345,[50 15] ; [124  45],[48.33333333 16.66666667] ; [125.66666667  43.33333333],0
a8,1,0.634838,0.225557,[ 9 54] ; [ 18 133],[ 7.94859813 55.05140187] ; [ 19.05140187 131.94859813],0
v3,1,0.691812,0.157131,[25 36] ; [ 64 104],[23.70742358 37.29257642] ; [ 65.29257642 102.70742358],0
p3,1,0.705409,0.142906,[30 34] ; [75 95],[28.71794872 35.28205128] ; [76.28205128 93.71794872],0
u3,1,0.717158,0.131232,[ 7 13] ; [21 32],[ 7.67123288 12.32876712] ; [20.32876712 32.67123288],0
s1,1,0.739085,0.110933,[ 2 62] ; [  4 166],[ 1.64102564 62.35897436] ; [  4.35897436 165.64102564],0
v2,1,0.754247,0.097997,[32 30] ; [89 76],[33.04845815 28.95154185] ; [87.95154185 77.04845815],0
a5,1,0.768458,0.086667,[48 17] ; [123  48],[47.09745763 17.90254237] ; [123.90254237  47.09745763],0
b4,1,0.787463,0.072688,[37 28] ; [94 77],[36.08050847 28.91949153] ; [94.91949153 76.08050847],0
a1,1,0.788757,0.071784,[ 4 61] ; [  9 162],[ 3.58050847 61.41949153] ; [  9.41949153 161.58050847],0
a7,1,0.815785,0.054275,[45 20] ; [115  55],[44.25531915 20.74468085] ; [115.74468085  54.25531915],0
p4,1,0.832425,0.044772,[29 36] ; [78 91],[29.72222222 35.27777778] ; [77.27777778 91.72222222],0
n5,1,0.842589,0.039435,[52 13] ; [134  36],[51.44680851 13.55319149] ; [134.55319149  35.44680851],0
v4,1,0.848025,0.036725,[56  8] ; [148  23],[55.55744681  8.44255319] ; [148.44255319  22.55744681],0
d4,1,0.866972,0.028058,[50 15] ; [129  41],[49.5106383 15.4893617] ; [129.4893617  40.5106383],0
b5,1,0.876795,0.024035,[35 30] ; [94 77],[35.52966102 29.47033898] ; [93.47033898 77.52966102],0
v1,1,0.886878,0.020237,[30 34] ; [77 91],[29.51724138 34.48275862] ; [77.48275862 90.51724138],0
u2,1,0.904531,0.014386,[ 8 12] ; [20 32],[ 7.77777778 12.22222222] ; [20.22222222 31.77777778],0
s5,1,0.915622,0.011225,[ 8 51] ; [ 22 147],[ 7.76315789 51.23684211] ; [ 22.23684211 146.76315789],0
r3,1,0.920399,0.009986,[57  8] ; [149  20],[57.22222222  7.77777778] ; [148.77777778  20.22222222],0
a3,1,0.929729,0.007777,[45 20] ; [118  51],[45.27777778 19.72222222] ; [117.72222222  51.27777778],0
p9,1,0.945184,0.004727,[47 18] ; [120  47],[46.7887931 18.2112069] ; [120.2112069  46.7887931],0
n3,1,0.972046,0.001228,[11  5] ; [27 12],[11.05454545  4.94545455] ; [26.94545455 12.05454545],0
d1,1,0.981167,0.000557,[36 29] ; [95 76],[36.08050847 28.91949153] ; [94.91949153 76.08050847],0
p11,1,0.993135,7.4e-05,[49 16] ; [129  42],[49.02542373 15.97457627] ; [128.97457627  42.02542373],0
u1,1,0.995498,3.2e-05,[ 8 57] ; [ 21 150],[ 7.98728814 57.01271186] ; [ 21.01271186 149.98728814],0
