Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.16241,[81 25] ; [20 54],[59.47777778 46.52222222] ; [41.52222222 32.47777778],1
s6,1,0.001732,9.814117,[55 50] ; [21 52],[44.83146067 60.16853933] ; [31.16853933 41.83146067],0
n6,1,0.021712,5.268744,[83 22] ; [47 27],[76.25698324 28.74301676] ; [53.74301676 20.25698324],0
p10,1,0.026259,4.938879,[70 35] ; [36 36],[62.88135593 42.11864407] ; [43.11864407 28.88135593],0
p3,1,0.033041,4.543655,[37 69] ; [15 59],[30.62222222 75.37777778] ; [21.37777778 52.62222222],0
v1,1,0.058147,3.589461,[43 60] ; [20 52],[37.08 65.92] ; [25.92 46.08],0
n1,1,0.068975,3.307236,[12 15] ; [ 6 22],[ 8.83636364 18.16363636] ; [ 9.16363636 18.83636364],0
v3,1,0.085591,2.955411,[29 74] ; [12 59],[24.27011494 78.72988506] ; [16.72988506 54.27011494],0
p5,1,0.095829,2.773628,[ 7 99] ; [ 1 72],[  4.73743017 101.26256983] ; [ 3.26256983 69.73743017],0
p6,1,0.100623,2.695645,[28 76] ; [12 61],[23.50282486 80.49717514] ; [16.49717514 56.50282486],0
b5,1,0.106599,2.603935,[62 44] ; [52 22],[67.13333333 38.86666667] ; [46.86666667 27.13333333],0
p4,1,0.108877,2.570449,[42 63] ; [21 53],[36.95530726 68.04469274] ; [26.04469274 47.95530726],0
p12,1,0.1412,2.164832,[  6 100] ; [ 1 73],[  4.12222222 101.87777778] ; [ 2.87777778 71.12222222],0
a6,1,0.164415,1.933141,[57 49] ; [32 42],[52.41111111 53.58888889] ; [36.58888889 37.41111111],0
d5,1,0.198728,1.651699,[64 42] ; [37 36],[59.81005587 46.18994413] ; [41.18994413 31.81005587],0
n3,1,0.202621,1.62338,[17 10] ; [22  6],[19.14545455  7.85454545] ; [19.85454545  8.14545455],0
u2,1,0.208914,1.578936,[27 37] ; [26 22],[30.28571429 33.71428571] ; [22.71428571 25.28571429],0
a8,1,0.224775,1.47362,[14 83] ; [ 6 66],[11.47928994 85.52071006] ; [ 8.52071006 63.47928994],0
p11,1,0.245446,1.349041,[76 30] ; [47 27],[72.43333333 33.56666667] ; [50.56666667 23.43333333],0
p9,1,0.253888,1.301781,[74 30] ; [46 27],[70.50847458 33.49152542] ; [49.49152542 23.50847458],0
s3,1,0.286807,1.134548,[44 59] ; [25 47],[40.61142857 62.38857143] ; [28.38857143 43.61142857],0
s4,1,0.29485,1.097344,[17 87] ; [ 8 66],[14.60674157 89.39325843] ; [10.39325843 63.60674157],0
r4,1,0.307862,1.039825,[79 27] ; [50 24],[75.96666667 30.03333333] ; [53.03333333 20.96666667],0
p7,1,0.31887,0.993577,[53 50] ; [32 41],[49.74431818 53.25568182] ; [35.25568182 37.74431818],0
a1,1,0.379228,0.773203,[  3 103] ; [ 4 70],[  4.12222222 101.87777778] ; [ 2.87777778 71.12222222],0
d4,1,0.392009,0.7327,[60 45] ; [47 27],[62.76536313 42.23463687] ; [44.23463687 29.76536313],0
s1,1,0.393787,0.727217,[  3 101] ; [ 4 70],[ 4.08988764 99.91011236] ; [ 2.91011236 71.08988764],0
p2,1,0.396893,0.717721,[76 30] ; [48 25],[73.4301676 32.5698324] ; [50.5698324 22.4301676],0
b2,1,0.44755,0.57685,[15 42] ; [ 7 29],[13.48387097 43.51612903] ; [ 8.51612903 27.48387097],0
b3,1,0.44755,0.57685,[15 42] ; [ 7 29],[13.48387097 43.51612903] ; [ 8.51612903 27.48387097],0
v2,1,0.448187,0.575233,[42 55] ; [27 45],[39.6035503 57.3964497] ; [29.3964497 42.6035503],0
p8,1,0.47756,0.50443,[38 67] ; [23 51],[35.78212291 69.21787709] ; [25.21787709 48.78212291],0
s8,1,0.483423,0.491131,[12 94] ; [11 63],[13.54444444 92.45555556] ; [ 9.45555556 64.54444444],0
r1,1,0.506363,0.441575,[62 43] ; [40 34],[59.83240223 45.16759777] ; [42.16759777 31.83240223],0
a3,1,0.514233,0.425443,[41 64] ; [25 48],[38.93258427 66.06741573] ; [27.06741573 45.93258427],0
b1,1,0.522966,0.408041,[38 68] ; [30 44],[40.04444444 65.95555556] ; [27.95555556 46.04444444],0
n2,1,0.563703,0.333333,[19  8] ; [17 10],[18.  9.] ; [18.  9.],0
s2,1,0.595377,0.282025,[29 75] ; [18 56],[27.46067416 76.53932584] ; [19.53932584 54.46067416],0
d3,1,0.647551,0.209002,[51 54] ; [38 35],[52.5 52.5] ; [36.5 36.5],0
s5,1,0.696814,0.151807,[14 89] ; [11 59],[14.88439306 88.11560694] ; [10.11560694 59.88439306],0
d1,1,0.705301,0.143016,[26 80] ; [20 54],[27.08888889 78.91111111] ; [18.91111111 55.08888889],0
b4,1,0.719986,0.128506,[63 43] ; [42 32],[61.83333333 44.16666667] ; [43.16666667 30.83333333],0
d2,1,0.731575,0.11767,[25 80] ; [16 58],[24.05027933 80.94972067] ; [16.94972067 57.05027933],0
a7,1,0.742832,0.107653,[63 41] ; [46 27],[64.04519774 39.95480226] ; [44.95480226 28.04519774],0
a4,1,0.743549,0.107032,[19 86] ; [12 62],[18.18435754 86.81564246] ; [12.81564246 61.18435754],0
r3,1,0.747097,0.103986,[89 16] ; [64 10],[89.74860335 15.25139665] ; [63.25139665 10.74860335],0
p1,1,0.757072,0.095684,[ 6 99] ; [ 5 68],[ 6.48876404 98.51123596] ; [ 4.51123596 68.48876404],0
v4,1,0.794526,0.067828,[90 16] ; [63 10],[90.60335196 15.39664804] ; [62.39664804 10.60335196],0
u3,1,0.973044,0.001142,[30 35] ; [22 26],[29.91150442 35.08849558] ; [22.08849558 25.91150442],0
r2,1,0.996328,2.1e-05,[88 17] ; [62 12],[87.98882682 17.01117318] ; [62.01117318 11.98882682],0
