Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.882489,[40 68] ; [230  75],[70.60532688 37.39467312] ; [199.39467312 105.60532688],1
a3,1,0.169438,1.887911,[72 36] ; [223  80],[77.51824818 30.48175182] ; [217.48175182  85.51824818],0
p12,1,0.181069,1.788829,[ 8 99] ; [ 37 267],[11.71532847 95.28467153] ; [ 33.28467153 270.71532847],0
u4,1,0.214495,1.540826,[  5 103] ; [  7 298],[  3.13801453 104.86198547] ; [  8.86198547 296.13801453],0
p11,1,0.228456,1.450446,[90 18] ; [269  37],[93.65217391 14.34782609] ; [265.34782609  40.65217391],0
p1,1,0.247572,1.336956,[10 98] ; [ 41 262],[13.40145985 94.59854015] ; [ 37.59854015 265.40145985],0
p4,1,0.250488,1.320583,[75 32] ; [231  74],[79.47087379 27.52912621] ; [226.52912621  78.47087379],0
b3,1,0.261615,1.260189,[29 38] ; [ 65 118],[25.192 41.808] ; [ 68.808 114.192],0
b2,1,0.261615,1.260189,[29 38] ; [ 65 118],[25.192 41.808] ; [ 68.808 114.192],0
n4,1,0.284932,1.143416,[94 14] ; [252  53],[90.47941889 17.52058111] ; [255.52058111  49.47941889],0
s5,1,0.287248,1.132477,[46 58] ; [111 179],[41.44162437 62.55837563] ; [115.55837563 174.44162437],0
n3,1,0.304291,1.055295,[14  9] ; [35 13],[15.87323944  7.12676056] ; [33.12676056 14.87323944],0
s7,1,0.396744,0.718172,[61 44] ; [154 135],[57.29695431 47.70304569] ; [157.70304569 131.29695431],0
a8,1,0.418169,0.655456,[14 89] ; [ 46 224],[16.56836461 86.43163539] ; [ 43.43163539 226.56836461],0
n1,1,0.430631,0.62112,[11 13] ; [17 30],[ 9.46478873 14.53521127] ; [18.53521127 28.46478873],0
s6,1,0.537204,0.380747,[70 33] ; [210  85],[72.46231156 30.53768844] ; [207.53768844  87.46231156],0
s2,1,0.647225,0.209417,[55 53] ; [161 140],[57.03667482 50.96332518] ; [158.96332518 142.03667482],0
s3,1,0.672474,0.178721,[63 44] ; [169 130],[61.14285714 45.85714286] ; [170.85714286 128.14285714],0
a1,1,0.712274,0.136016,[  5 103] ; [ 17 289],[  5.73913043 102.26086957] ; [ 16.26086957 289.73913043],0
p3,1,0.822213,0.05049,[70 38] ; [194 111],[69.03631961 38.96368039] ; [194.96368039 110.03631961],0
p10,1,0.83582,0.04295,[95 13] ; [267  34],[95.58924205 12.41075795] ; [266.41075795  34.58924205],0
u2,1,0.85623,0.032824,[18 18] ; [43 40],[18.45378151 17.54621849] ; [42.54621849 40.45378151],0
d2,1,0.860918,0.030697,[54 54] ; [150 156],[53.2173913 54.7826087] ; [150.7826087 155.2173913],0
p6,1,0.868809,0.027282,[53 55] ; [151 151],[53.73658537 54.26341463] ; [150.26341463 151.73658537],0
p9,1,0.916857,0.010898,[98 10] ; [273  29],[97.72682927 10.27317073] ; [273.27317073  28.72682927],0
p5,1,0.922571,0.009447,[21 87] ; [ 58 247],[20.65859564 87.34140436] ; [ 58.34140436 246.65859564],0
s1,1,0.922716,0.009412,[  3 105] ; [  9 295],[  3.14563107 104.85436893] ; [  8.85436893 295.14563107],0
p7,1,0.955144,0.003164,[88 19] ; [246  54],[87.80835381 19.19164619] ; [246.19164619  53.80835381],0
a4,1,0.966769,0.001736,[47 61] ; [133 171],[47.18446602 60.81553398] ; [132.81553398 171.18446602],0
v3,1,0.97399,0.001063,[47 60] ; [131 166],[47.14356436 59.85643564] ; [130.85643564 166.14356436],0
