Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.026647,4.913529,[25  6] ; [49 35],[19.94782609 11.05217391] ; [54.05217391 29.94782609],0
a4,1,0.036128,4.391046,[15 17] ; [22 61],[10.29565217 21.70434783] ; [26.70434783 56.29565217],0
s1,1,0.050616,3.820922,[ 5 27] ; [ 4 80],[ 2.48275862 29.51724138] ; [ 6.51724138 77.48275862],0
s7,1,0.065198,3.399957,[ 9 20] ; [12 67],[ 5.63888889 23.36111111] ; [15.36111111 63.63888889],0
s5,1,0.086702,2.934556,[ 8 24] ; [10 73],[ 5.00869565 26.99130435] ; [12.99130435 70.00869565],0
v3,1,0.127838,2.31857,[ 9 23] ; [13 70],[ 6.12173913 25.87826087] ; [15.87826087 67.12173913],0
d5,1,0.179125,1.804872,[23  9] ; [49 35],[19.86206897 12.13793103] ; [52.13793103 31.86206897],0
n5,1,0.208917,1.578914,[15 16] ; [51 32],[17.94736842 13.05263158] ; [48.05263158 34.94736842],0
a5,1,0.212609,1.553571,[19 13] ; [39 45],[16. 16.] ; [42. 42.],0
n3,1,0.221195,1.496599,[ 8 12] ; [20 15],[10.18181818  9.81818182] ; [17.81818182 17.18181818],0
b4,1,0.241333,1.372792,[21 11] ; [45 39],[18.20689655 13.79310345] ; [47.79310345 36.20689655],0
u2,1,0.264855,1.243201,[6 5] ; [14 25],[4.4 6.6] ; [15.6 23.4],0
a3,1,0.270718,1.213105,[20 11] ; [44 39],[17.40350877 13.59649123] ; [46.59649123 36.40350877],0
s3,1,0.274152,1.195856,[12 19] ; [23 59],[ 9.60176991 21.39823009] ; [25.39823009 56.60176991],0
p11,1,0.274438,1.194427,[12 20] ; [41 43],[14.62068966 17.37931034] ; [38.37931034 45.62068966],0
r3,1,0.306711,1.044785,[13 17] ; [45 38],[15.39823009 14.60176991] ; [42.60176991 40.39823009],0
p9,1,0.338903,0.914577,[14 18] ; [43 37],[16.28571429 15.71428571] ; [40.71428571 39.28571429],0
p8,1,0.350811,0.870521,[ 6 26] ; [22 59],[ 7.92920354 24.07079646] ; [20.07079646 60.92920354],0
d1,1,0.357813,0.845553,[14 18] ; [29 55],[11.86206897 20.13793103] ; [31.13793103 52.86206897],0
p10,1,0.368803,0.807692,[17 15] ; [35 45],[14.85714286 17.14285714] ; [37.14285714 42.85714286],0
v2,1,0.411732,0.673795,[12 18] ; [26 56],[10.17857143 19.82142857] ; [27.82142857 54.17857143],0
r2,1,0.412074,0.672809,[19 10] ; [46 35],[17.13636364 11.86363636] ; [47.86363636 33.13636364],0
s6,1,0.459513,0.547081,[11 21] ; [23 61],[ 9.37931034 22.62068966] ; [24.62068966 59.37931034],0
d3,1,0.509992,0.434083,[18 14] ; [41 42],[16.4173913 15.5826087] ; [42.5826087 40.4173913],0
b1,1,0.56515,0.330866,[16 16] ; [47 37],[17.37931034 14.62068966] ; [45.62068966 38.37931034],0
d2,1,0.594294,0.283688,[11 20] ; [34 49],[12.23684211 18.76315789] ; [32.76315789 50.23684211],0
u3,1,0.601562,0.272646,[4 8] ; [10 29],[3.29411765 8.70588235] ; [10.70588235 28.29411765],0
n2,1,0.628844,0.233631,[10 11] ; [19 16],[10.875 10.125] ; [18.125 16.875],0
a2,1,0.638046,0.221306,[ 4 28] ; [ 8 76],[ 3.31034483 28.68965517] ; [ 8.68965517 75.31034483],0
p4,1,0.651331,0.204226,[ 8 23] ; [25 58],[ 8.97368421 22.02631579] ; [24.02631579 58.97368421],0
a8,1,0.659265,0.194417,[ 2 26] ; [ 4 77],[ 1.5412844 26.4587156] ; [ 4.4587156 76.5412844],0
n1,1,0.707513,0.140774,[ 7 14] ; [10 25],[ 6.375 14.625] ; [10.625 24.375],0
b3,1,0.759589,0.093648,[ 6 13] ; [16 29],[ 6.53125 12.46875] ; [15.46875 29.53125],0
b2,1,0.759589,0.093648,[ 6 13] ; [16 29],[ 6.53125 12.46875] ; [15.46875 29.53125],0
s4,1,0.776061,0.080915,[ 5 27] ; [15 69],[ 5.51724138 26.48275862] ; [14.48275862 69.51724138],0
p2,1,0.776979,0.080235,[17 14] ; [42 39],[16.33035714 14.66964286] ; [42.66964286 38.33035714],0
a1,1,0.785238,0.074256,[ 4 28] ; [ 9 75],[ 3.5862069 28.4137931] ; [ 9.4137931 74.5862069],0
s2,1,0.786224,0.073559,[ 8 24] ; [19 65],[ 7.44827586 24.55172414] ; [19.55172414 64.44827586],0
p6,1,0.797817,0.065625,[ 5 27] ; [11 69],[ 4.57142857 27.42857143] ; [11.42857143 68.57142857],0
v4,1,0.821459,0.050926,[17 13] ; [49 34],[17.52212389 12.47787611] ; [48.47787611 34.52212389],0
p12,1,0.837104,0.042271,[ 1 31] ; [ 2 80],[ 0.84210526 31.15789474] ; [ 2.15789474 79.84210526],0
p3,1,0.840488,0.040509,[ 7 24] ; [20 62],[ 7.40707965 23.59292035] ; [19.59292035 62.40707965],0
p7,1,0.841521,0.039979,[10 20] ; [29 53],[10.44642857 19.55357143] ; [28.55357143 53.44642857],0
a7,1,0.877999,0.023564,[16 15] ; [42 42],[15.63478261 15.36521739] ; [42.36521739 41.63478261],0
a6,1,0.908738,0.01314,[16 16] ; [43 41],[16.27586207 15.72413793] ; [42.72413793 41.27586207],0
n4,1,0.930839,0.007532,[18 14] ; [48 36],[18.20689655 13.79310345] ; [47.79310345 36.20689655],0
n6,1,0.933681,0.006925,[16 14] ; [45 38],[16.19469027 13.80530973] ; [44.80530973 38.19469027],0
b5,1,0.942817,0.005145,[17 15] ; [44 40],[16.82758621 15.17241379] ; [44.17241379 39.82758621],0
p5,1,0.944463,0.004853,[ 2 29] ; [ 5 77],[ 1.92035398 29.07964602] ; [ 5.07964602 76.92035398],0
u1,1,0.952024,0.00362,[ 2 30] ; [ 5 79],[ 1.93103448 30.06896552] ; [ 5.06896552 78.93103448],0
