Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,107.728179,[225  96] ; [ 36 135],[170.28658537 150.71341463] ; [90.71341463 80.28658537],1
p2,1,0.0,54.418194,[299  23] ; [115  56],[270.40162272  51.59837728] ; [143.59837728  27.40162272],1
p6,1,0.0,52.752746,[163 156] ; [ 29 139],[125.76591376 193.23408624] ; [ 66.23408624 101.76591376],1
p8,1,0.0,51.001719,[216 102] ; [ 56 109],[179.08074534 138.91925466] ; [92.91925466 72.08074534],1
p7,1,0.0,33.782408,[237  82] ; [76 84],[208.44885177 110.55114823] ; [104.55114823  55.44885177],1
v1,1,1.4e-05,18.810538,[206 109] ; [74 91],[183.75 131.25] ; [96.25 68.75],1
p5,1,1.7e-05,18.532807,[ 57 261] ; [  7 163],[ 41.70491803 276.29508197] ; [ 22.29508197 147.70491803],1
n6,1,1.9e-05,18.28253,[300  20] ; [139  32],[286.10997963  33.89002037] ; [152.89002037  18.10997963],1
s7,1,0.000101,15.120382,[171 127] ; [ 64 102],[150.92672414 147.07327586] ; [84.07327586 81.92672414],1
p11,1,0.000373,12.662452,[273  49] ; [122  49],[257.99188641  64.00811359] ; [137.00811359  33.99188641],1
r4,1,0.000495,12.135847,[307  15] ; [148  23],[297.18052738  24.81947262] ; [157.81947262  13.18052738],1
d1,1,0.000556,11.918288,[222 100] ; [91 80],[204.43407708 117.56592292] ; [108.56592292  62.43407708],1
p10,1,0.000557,11.913174,[284  36] ; [130  39],[270.9202454  49.0797546] ; [143.0797546  25.9202454],1
a5,1,0.000622,11.708281,[264  58] ; [117  54],[248.84787018  73.15212982] ; [132.15212982  38.84787018],1
s6,1,0.000946,10.931048,[235  79] ; [102  67],[219.08488613  94.91511387] ; [117.91511387  51.08488613],1
u1,1,0.001263,10.395728,[ 93 229] ; [ 27 144],[ 78.37728195 243.62271805] ; [ 41.62271805 129.37728195],0
s8,1,0.003489,8.532138,[158 160] ; [ 61 109],[142.70901639 175.29098361] ; [76.29098361 93.70901639],0
p9,1,0.003779,8.387047,[288  32] ; [133  32],[277.77319588  42.22680412] ; [143.22680412  21.77319588],0
s5,1,0.003829,8.363032,[115 193] ; [ 40 125],[100.93023256 207.06976744] ; [ 54.06976744 110.93023256],0
s2,1,0.006992,7.275139,[183 132] ; [77 93],[168.86597938 146.13402062] ; [91.13402062 78.86597938],0
d2,1,0.007009,7.270675,[177 144] ; [72 98],[162.78818737 158.21181263] ; [86.21181263 83.78818737],0
r1,1,0.010485,6.550545,[277  43] ; [131  38],[266.99386503  53.00613497] ; [141.00613497  27.99386503],0
d5,1,0.012222,6.278386,[280  42] ; [133  37],[270.29674797  51.70325203] ; [142.70325203  27.29674797],0
p12,1,0.013686,6.078253,[ 37 285] ; [  8 161],[ 29.51120163 292.48879837] ; [ 15.48879837 153.51120163],0
v4,1,0.014517,5.97412,[311   9] ; [158  13],[305.66191446  14.33808554] ; [163.33808554   7.66191446],0
d3,1,0.018,5.596103,[259  63] ; [120  49],[248.54989817  73.45010183] ; [130.45010183  38.54989817],0
d4,1,0.035154,4.437666,[276  46] ; [133  37],[267.67886179  54.32113821] ; [141.32113821  28.67886179],0
a8,1,0.04521,4.01079,[ 40 238] ; [ 35 125],[ 47.60273973 230.39726027] ; [ 27.39726027 132.60273973],0
a4,1,0.04832,3.898808,[166 155] ; [72 98],[155.59674134 165.40325866] ; [82.40325866 87.59674134],0
r3,1,0.060947,3.511425,[307  12] ; [156  13],[302.65778689  16.34221311] ; [160.34221311   8.65778689],0
v2,1,0.069243,3.300882,[196 119] ; [84 73],[186.86440678 128.13559322] ; [93.13559322 63.86440678],0
n4,1,0.098851,2.723978,[290  31] ; [146  25],[284.46341463  36.53658537] ; [151.53658537  19.46341463],0
a2,1,0.098981,2.721894,[112 210] ; [ 47 124],[103.84989858 218.15010142] ; [ 55.15010142 115.84989858],0
p1,1,0.118508,2.436925,[ 37 285] ; [ 12 158],[ 32.06910569 289.93089431] ; [ 16.93089431 153.06910569],0
v3,1,0.135821,2.224674,[136 170] ; [ 62 104],[128.36440678 177.63559322] ; [69.63559322 96.36440678],0
s4,1,0.142876,2.146703,[ 55 259] ; [ 21 148],[ 49.40786749 264.59213251] ; [ 26.59213251 142.40786749],0
a3,1,0.148848,2.084014,[243  78] ; [117  51],[236.3190184  84.6809816] ; [123.6809816  44.3190184],0
s3,1,0.24935,1.326941,[189 125] ; [92 76],[183.05809129 130.94190871] ; [97.94190871 70.05809129],0
a6,1,0.252032,1.312004,[260  62] ; [129  40],[255.10794297  66.89205703] ; [133.89205703  35.10794297],0
u2,1,0.264373,1.245714,[48 31] ; [27 26],[44.88636364 34.11363636] ; [30.11363636 22.88636364],0
r2,1,0.413798,0.667861,[308  12] ; [160   9],[306.25766871  13.74233129] ; [161.74233129   7.25766871],0
s1,1,0.425615,0.63476,[ 12 306] ; [  4 162],[ 10.51239669 307.48760331] ; [  5.48760331 160.51239669],0
u3,1,0.455589,0.556709,[49 30] ; [30 24],[46.92481203 32.07518797] ; [32.07518797 21.92481203],0
n3,1,0.52428,0.405466,[34 12] ; [34 16],[32.58333333 13.41666667] ; [35.41666667 14.58333333],0
b5,1,0.554947,0.348528,[208 114] ; [115  56],[210.96551724 111.03448276] ; [112.03448276  58.96551724],0
u4,1,0.621999,0.243068,[ 10 311] ; [  4 167],[  9.13414634 311.86585366] ; [  4.86585366 166.13414634],0
b2,1,0.671316,0.180066,[ 78 127] ; [33 60],[ 76.3590604 128.6409396] ; [34.6409396 58.3590604],0
b3,1,0.671316,0.180066,[ 78 127] ; [33 60],[ 76.3590604 128.6409396] ; [34.6409396 58.3590604],0
b1,1,0.76513,0.089252,[118 204] ; [ 65 106],[119.52535497 202.47464503] ; [ 63.47464503 107.52535497],0
a1,1,0.879311,0.023056,[ 18 304] ; [  9 162],[ 17.63488844 304.36511156] ; [  9.36511156 161.63488844],0
n1,1,0.93102,0.007493,[22 24] ; [23 26],[21.78947368 24.21052632] ; [23.21052632 25.78947368],0
b4,1,0.942974,0.005117,[191 131] ; [102  69],[191.37119675 130.62880325] ; [101.62880325  69.37119675],0
n2,1,0.995786,2.8e-05,[37  9] ; [41 10],[36.98969072  9.01030928] ; [41.01030928  9.98969072],0
