Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007407,7.17151,[26  5] ; [3 5],[23.05128205  7.94871795] ; [5.94871795 2.05128205],0
p6,1,0.018518,5.546465,[ 6 24] ; [5 3],[ 8.68421053 21.31578947] ; [2.31578947 5.68421053],0
p7,1,0.026215,4.941759,[13 17] ; [7 1],[15.78947368 14.21052632] ; [4.21052632 3.78947368],0
p4,1,0.032221,4.586694,[14 17] ; [7 1],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
v3,1,0.039032,4.259477,[16 14] ; [1 7],[13.42105263 16.57894737] ; [3.57894737 4.42105263],0
n6,1,0.042638,4.109677,[26  5] ; [4 4],[23.84615385  7.15384615] ; [6.15384615 1.84615385],0
s6,1,0.042638,4.109677,[26  5] ; [4 4],[23.84615385  7.15384615] ; [6.15384615 1.84615385],0
p11,1,0.090468,2.866028,[17 14] ; [7 1],[19.07692308 11.92307692] ; [4.92307692 3.07692308],0
r4,1,0.123146,2.376843,[29  2] ; [6 2],[27.82051282  3.17948718] ; [7.17948718 0.82051282],0
n5,1,0.124409,2.360913,[24  7] ; [4 4],[22.25641026  8.74358974] ; [5.74358974 2.25641026],0
s3,1,0.191355,1.707158,[19 11] ; [7 1],[20.52631579  9.47368421] ; [5.47368421 2.52631579],0
s2,1,0.289389,1.122462,[21  9] ; [4 4],[19.73684211 10.26315789] ; [5.26315789 2.73684211],0
a6,1,0.380042,0.770565,[18 13] ; [6 2],[19.07692308 11.92307692] ; [4.92307692 3.07692308],0
v1,1,0.380042,0.770565,[13 18] ; [2 6],[11.92307692 19.07692308] ; [3.07692308 4.92307692],0
d2,1,0.381711,0.765185,[17 14] ; [3 5],[15.8974359 15.1025641] ; [4.1025641 3.8974359],0
s7,1,0.423026,0.641893,[19 10] ; [4 4],[18.02702703 10.97297297] ; [4.97297297 3.02702703],0
s5,1,0.444379,0.58495,[10 21] ; [1 5],[ 9.21621622 21.78378378] ; [1.78378378 4.21621622],0
p3,1,0.471097,0.519401,[12 19] ; [2 6],[11.12820513 19.87179487] ; [2.87179487 5.12820513],0
s1,1,0.487525,0.481984,[ 2 29] ; [1 6],[ 2.44736842 28.55263158] ; [0.55263158 6.44736842],0
b4,1,0.512285,0.429396,[23  8] ; [5 3],[22.25641026  8.74358974] ; [5.74358974 2.25641026],0
d5,1,0.559951,0.33979,[26  5] ; [6 2],[25.43589744  5.56410256] ; [6.56410256 1.43589744],0
p8,1,0.562713,0.335028,[12 19] ; [4 4],[12.71794872 18.28205128] ; [3.28205128 4.71794872],0
d3,1,0.562713,0.335028,[19 12] ; [4 4],[18.28205128 12.71794872] ; [4.71794872 3.28205128],0
u3,1,0.57077,0.321396,[9 2] ; [2 1],[8.64285714 2.35714286] ; [2.35714286 0.64285714],0
u2,1,0.57077,0.321396,[9 2] ; [2 1],[8.64285714 2.35714286] ; [2.35714286 0.64285714],0
s4,1,0.589032,0.291859,[ 5 25] ; [2 6],[ 5.52631579 24.47368421] ; [1.47368421 6.52631579],0
v2,1,0.64314,0.214659,[16 14] ; [5 3],[16.57894737 13.42105263] ; [4.42105263 3.57894737],0
b1,1,0.643615,0.214046,[22  9] ; [5 3],[21.46153846  9.53846154] ; [5.53846154 2.46153846],0
u1,1,0.652397,0.202891,[ 6 25] ; [1 7],[ 5.56410256 25.43589744] ; [1.43589744 6.56410256],0
a5,1,0.681725,0.16819,[18 13] ; [4 4],[17.48717949 13.51282051] ; [4.51282051 3.48717949],0
p10,1,0.681725,0.16819,[13 18] ; [4 4],[13.51282051 17.48717949] ; [3.48717949 4.51282051],0
a2,1,0.799774,0.064333,[ 5 26] ; [1 7],[ 4.76923077 26.23076923] ; [1.23076923 6.76923077],0
d1,1,0.806642,0.059908,[17 14] ; [4 4],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
b5,1,0.806642,0.059908,[17 14] ; [4 4],[16.69230769 14.30769231] ; [4.30769231 3.69230769],0
b2,1,0.812126,0.056494,[ 6 18] ; [1 4],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
b3,1,0.812126,0.056494,[ 6 18] ; [1 4],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
p2,1,0.821233,0.051058,[22  9] ; [6 2],[22.25641026  8.74358974] ; [5.74358974 2.25641026],0
a4,1,0.821233,0.051058,[ 9 22] ; [2 6],[ 8.74358974 22.25641026] ; [2.25641026 5.74358974],0
a3,1,0.915595,0.011233,[20 11] ; [5 3],[19.87179487 11.12820513] ; [5.12820513 2.87179487],0
a7,1,0.950004,0.003931,[19 12] ; [5 3],[19.07692308 11.92307692] ; [4.92307692 3.07692308],0
d4,1,0.962853,0.002169,[23  8] ; [6 2],[23.05128205  7.94871795] ; [5.94871795 2.05128205],0
