Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,75.454296,[ 4 42] ; [234  83],[30.15977961 15.84022039] ; [207.84022039 109.15977961],1
d3,1,0.0,46.597555,[12 34] ; [240  77],[31.9338843 14.0661157] ; [220.0661157  96.9338843],1
d5,1,0.0,36.258704,[24 22] ; [278  39],[38.26997245  7.73002755] ; [263.73002755  53.26997245],1
p4,1,0.000108,14.996936,[19 27] ; [221  94],[30.58171745 15.41828255] ; [209.41828255 105.58171745],1
a3,1,0.000769,11.315205,[26 20] ; [250  66],[35.0718232 10.9281768] ; [240.9281768  75.0718232],1
d2,1,0.000909,11.005244,[13 33] ; [172 144],[23.50828729 22.49171271] ; [161.49171271 154.50828729],1
a2,1,0.001177,10.525521,[ 3 43] ; [ 92 225],[12.03856749 33.96143251] ; [ 82.96143251 234.03856749],0
a5,1,0.001773,9.771267,[27 19] ; [252  65],[35.3553719 10.6446281] ; [243.6446281  73.3553719],0
p2,1,0.001868,9.675207,[32 13] ; [278  37],[38.75  6.25] ; [271.25  43.75],0
a4,1,0.001965,9.581891,[12 34] ; [160 157],[21.79614325 24.20385675] ; [150.20385675 166.79614325],0
u3,1,0.002412,9.206512,[ 8 12] ; [51 16],[13.56321839  6.43678161] ; [45.43678161 21.56321839],0
u2,1,0.007841,7.069529,[ 7 13] ; [45 21],[12.09302326  7.90697674] ; [39.90697674 26.09302326],0
p3,1,0.012395,6.253476,[17 28] ; [182 134],[24.80609418 20.19390582] ; [174.19390582 141.80609418],0
v2,1,0.013036,6.164225,[19 26] ; [187 116],[26.63793103 18.36206897] ; [179.36206897 123.63793103],0
p9,1,0.016232,5.777571,[37  9] ; [287  26],[41.51532033  4.48467967] ; [282.48467967  30.51532033],0
r3,1,0.016739,5.723552,[42  4] ; [309   7],[44.60220994  1.39779006] ; [306.39779006   9.60220994],0
b2,1,0.018079,5.588472,[ 7 26] ; [ 88 117],[13.17226891 19.82773109] ; [ 81.82773109 123.17226891],0
