Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3e-06,22.036228,[17 52] ; [40 21],[30.25384615 38.74615385] ; [26.74615385 34.25384615],1
p6,1,7.3e-05,15.742126,[11 56] ; [30 31],[21.4609375 45.5390625] ; [19.5390625 41.4609375],1
p2,1,0.000846,11.137841,[42 27] ; [53  8],[50.42307692 18.57692308] ; [44.57692308 16.42307692],1
p7,1,0.003412,8.572757,[25 42] ; [38 22],[33.23622047 33.76377953] ; [29.76377953 30.23622047],0
n6,1,0.004253,8.17246,[47 23] ; [53  7],[53.84615385 16.15384615] ; [46.15384615 13.84615385],0
p8,1,0.004789,7.957493,[21 48] ; [33 27],[28.88372093 40.11627907] ; [25.11627907 34.88372093],0
p5,1,0.018642,5.534806,[ 3 66] ; [10 49],[ 7.0078125 61.9921875] ; [ 5.9921875 53.0078125],0
r4,1,0.023504,5.130835,[37 33] ; [44 17],[43.28244275 26.71755725] ; [37.71755725 23.28244275],0
p12,1,0.034494,4.470033,[ 1 68] ; [ 6 55],[ 3.71538462 65.28461538] ; [ 3.28461538 57.71538462],0
s8,1,0.040586,4.193209,[15 55] ; [23 38],[20.30534351 49.69465649] ; [17.69465649 43.30534351],0
n5,1,0.041491,4.155839,[38 32] ; [43 17],[43.61538462 26.38461538] ; [37.38461538 22.61538462],0
s6,1,0.047284,3.93524,[30 38] ; [37 23],[35.59375 32.40625] ; [31.40625 28.59375],0
s5,1,0.053615,3.724659,[12 54] ; [19 38],[16.63414634 49.36585366] ; [14.36585366 42.63414634],0
b1,1,0.061803,3.488316,[20 50] ; [27 34],[25.11450382 44.88549618] ; [21.88549618 39.11450382],0
p1,1,0.075789,3.152966,[ 8 61] ; [ 2 59],[ 5.30769231 63.69230769] ; [ 4.69230769 56.30769231],0
s7,1,0.082434,3.016254,[19 49] ; [24 32],[23.58064516 44.41935484] ; [19.41935484 36.58064516],0
v4,1,0.099223,2.717985,[55 14] ; [55  6],[58.38461538 10.61538462] ; [51.61538462  9.38461538],0
