Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,26.283971,[119  45] ; [23 41],[102.14035088  61.85964912] ; [39.85964912 24.14035088],1
d3,1,7.5e-05,15.683689,[122  42] ; [30 34],[109.33333333  54.66666667] ; [42.66666667 21.33333333],1
s2,1,9.4e-05,15.247282,[120  45] ; [29 35],[107.3580786  57.6419214] ; [41.6419214 22.3580786],1
a2,1,0.000511,12.075315,[ 41 124] ; [ 3 61],[ 31.70305677 133.29694323] ; [12.29694323 51.70305677],1
r3,1,0.002446,9.180897,[158   4] ; [56  8],[153.39823009   8.60176991] ; [60.60176991  3.39823009],0
n6,1,0.003865,8.345945,[129  34] ; [38 25],[120.44690265  42.55309735] ; [46.55309735 16.44690265],0
p9,1,0.006153,7.505067,[131  31] ; [40 23],[123.12  38.88] ; [47.88 15.12],0
v4,1,0.007493,7.15072,[153  10] ; [51 11],[147.78666667  15.21333333] ; [56.21333333  5.78666667],0
p10,1,0.008206,6.987982,[126  37] ; [37 25],[118.08444444  44.91555556] ; [44.91555556 17.08444444],0
s6,1,0.008636,6.896522,[122  41] ; [34 26],[114.02690583  48.97309417] ; [41.97309417 18.02690583],0
v2,1,0.009927,6.647911,[83 73] ; [21 41],[74.42201835 81.57798165] ; [29.57798165 32.42201835],0
r4,1,0.010933,6.476223,[146  19] ; [48 16],[139.78165939  25.21834061] ; [54.21834061  9.78165939],0
r2,1,0.012947,6.17627,[157   6] ; [56  8],[152.94713656  10.05286344] ; [60.05286344  3.94713656],0
d5,1,0.015899,5.814048,[126  38] ; [39 25],[118.68421053  45.31578947] ; [46.31578947 17.68421053],0
a5,1,0.021502,5.285607,[112  53] ; [33 31],[104.47598253  60.52401747] ; [40.52401747 23.47598253],0
r1,1,0.024492,5.05942,[133  31] ; [43 21],[126.59649123  37.40350877] ; [49.40350877 14.59649123],0
u1,1,0.028529,4.795831,[ 29 136] ; [ 4 60],[ 23.77729258 141.22270742] ; [ 9.22270742 54.77729258],0
d4,1,0.029348,4.747057,[136  28] ; [44 19],[130.04405286  33.95594714] ; [49.95594714 13.04405286],0
p8,1,0.049947,3.843225,[72 90] ; [19 44],[65.52 96.48] ; [25.48 37.52],0
d1,1,0.076,3.148438,[86 79] ; [25 39],[79.97816594 85.02183406] ; [31.02183406 32.97816594],0
p2,1,0.093508,2.812921,[136  28] ; [46 17],[131.48898678  32.51101322] ; [50.51101322 12.48898678],0
p12,1,0.096181,2.767756,[ 12 152] ; [ 1 62],[  9.39207048 154.60792952] ; [ 3.60792952 59.39207048],0
n5,1,0.12198,2.391712,[118  46] ; [38 24],[113.20353982  50.79646018] ; [42.79646018 19.20353982],0
v3,1,0.135502,2.228313,[ 55 104] ; [15 47],[ 50.36199095 108.63800905] ; [19.63800905 42.36199095],0
p4,1,0.139623,2.18211,[90 75] ; [27 35],[85.04405286 79.95594714] ; [31.95594714 30.04405286],0
p11,1,0.166419,1.914905,[121  44] ; [41 23],[116.72489083  48.27510917] ; [45.27510917 18.72489083],0
s4,1,0.208939,1.578764,[ 33 129] ; [18 46],[ 36.55752212 125.44247788] ; [14.44247788 49.55752212],0
b4,1,0.252331,1.310349,[100  65] ; [44 20],[103.75545852  61.24454148] ; [40.24454148 23.75545852],0
n4,1,0.306901,1.043967,[122  43] ; [43 21],[118.88646288  46.11353712] ; [46.11353712 17.88646288],0
u3,1,0.310318,1.029323,[32 23] ; [12 14],[29.87654321 25.12345679] ; [14.12345679 11.87654321],0
s5,1,0.315427,1.007813,[ 49 111] ; [23 38],[ 52.12669683 107.87330317] ; [19.87330317 41.12669683],0
n3,1,0.379775,0.771429,[28  8] ; [12  6],[26.66666667  9.33333333] ; [13.33333333  4.66666667],0
u2,1,0.390004,0.738929,[31 24] ; [12 14],[29.19753086 25.80246914] ; [13.80246914 12.19753086],0
p3,1,0.407306,0.686649,[72 91] ; [24 39],[69.23893805 93.76106195] ; [26.76106195 36.23893805],0
n2,1,0.431606,0.618498,[27  9] ; [16  3],[28.14545455  7.85454545] ; [14.85454545  4.14545455],0
a3,1,0.469808,0.522428,[108  57] ; [38 25],[105.65789474  59.34210526] ; [40.34210526 22.65789474],0
p6,1,0.47163,0.518153,[ 48 115] ; [15 46],[ 45.84375 117.15625] ; [17.15625 43.84375],0
a8,1,0.490821,0.474725,[ 21 135] ; [ 6 54],[ 19.5 136.5] ; [ 7.5 52.5],0
a1,1,0.523783,0.406438,[  7 158] ; [ 4 60],[  7.92576419 157.07423581] ; [ 3.07423581 60.92576419],0
n1,1,0.592036,0.287176,[14 22] ; [ 6 13],[13.09090909 22.90909091] ; [ 6.90909091 12.09090909],0
p5,1,0.625665,0.237985,[ 10 153] ; [ 5 58],[ 10.81858407 152.18141593] ; [ 4.18141593 58.81858407],0
p7,1,0.657855,0.196139,[99 60] ; [36 25],[97.56818182 61.43181818] ; [37.43181818 23.56818182],0
b5,1,0.664782,0.187767,[98 67] ; [36 28],[96.55021834 68.44978166] ; [37.44978166 26.55021834],0
s1,1,0.709644,0.138633,[ 10 153] ; [ 3 59],[  9.41777778 153.58222222] ; [ 3.58222222 58.41777778],0
d2,1,0.718878,0.12957,[70 94] ; [29 35],[71.21052632 92.78947368] ; [27.78947368 36.21052632],0
v1,1,0.736295,0.113409,[70 90] ; [26 37],[68.87892377 91.12107623] ; [27.12107623 35.87892377],0
a4,1,0.757486,0.095348,[67 98] ; [27 36],[68.02631579 96.97368421] ; [25.97368421 37.02631579],0
p1,1,0.778092,0.079415,[ 11 152] ; [ 5 59],[ 11.48898678 151.51101322] ; [ 4.51101322 59.48898678],0
b1,1,0.902149,0.015116,[ 63 102] ; [25 39],[ 63.40611354 101.59388646] ; [24.59388646 39.40611354],0
s7,1,0.928733,0.007999,[62 97] ; [23 37],[61.71232877 97.28767123] ; [23.28767123 36.71232877],0
b2,1,0.971299,0.001294,[24 58] ; [11 27],[23.91666667 58.08333333] ; [11.08333333 26.91666667],0
b3,1,0.971299,0.001294,[24 58] ; [11 27],[23.91666667 58.08333333] ; [11.08333333 26.91666667],0
