Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.048661,[51 92] ; [36 13],[64.796875 78.203125] ; [22.203125 26.796875],1
s6,1,0.000135,14.56964,[74 68] ; [40  8],[85.2 56.8] ; [28.8 19.2],1
s7,1,0.000482,12.183593,[43 96] ; [27 18],[52.88043478 86.11956522] ; [17.11956522 27.88043478],1
s4,1,0.001884,9.659596,[ 17 126] ; [15 33],[ 23.95811518 119.04188482] ; [ 8.04188482 39.95811518],0
u1,1,0.018838,5.516474,[  2 141] ; [ 4 45],[  4.46875 138.53125] ; [ 1.53125 47.46875],0
s3,1,0.026088,4.950176,[72 69] ; [34 15],[78.66315789 62.33684211] ; [27.33684211 21.66315789],0
p5,1,0.049021,3.874635,[ 10 132] ; [ 8 40],[ 13.45263158 128.54736842] ; [ 4.54736842 43.45263158],0
p2,1,0.086373,2.940706,[116  27] ; [44  4],[119.79057592  23.20942408] ; [40.20942408  7.79057592],0
u3,1,0.088316,2.904796,[36 41] ; [16  8],[39.64356436 37.35643564] ; [12.35643564 11.64356436],0
r1,1,0.104887,2.629618,[86 56] ; [36 13],[90.70157068 51.29842932] ; [31.29842932 17.70157068],0
p6,1,0.113862,2.499779,[41 99] ; [20 28],[45.42553191 94.57446809] ; [15.57446809 32.42553191],0
p3,1,0.136201,2.220359,[50 93] ; [23 26],[54.36979167 88.63020833] ; [18.63020833 30.36979167],0
b2,1,0.152609,2.045981,[21 55] ; [ 3 20],[18.42424242 57.57575758] ; [ 5.57575758 17.42424242],0
b3,1,0.152609,2.045981,[21 55] ; [ 3 20],[18.42424242 57.57575758] ; [ 5.57575758 17.42424242],0
s1,1,0.156477,2.007951,[  3 139] ; [ 3 45],[  4.48421053 137.51578947] ; [ 1.51578947 46.48421053],0
b5,1,0.161681,1.958437,[92 51] ; [26 23],[87.88541667 55.11458333] ; [30.11458333 18.88541667],0
p10,1,0.182325,1.778573,[120  23] ; [44  4],[122.78534031  20.21465969] ; [41.21465969  6.78534031],0
v4,1,0.253774,1.302409,[133   9] ; [47  1],[134.52631579   7.47368421] ; [45.47368421  2.52631579],0
a1,1,0.256444,1.287855,[  2 141] ; [ 2 47],[  2.97916667 140.02083333] ; [ 1.02083333 47.97916667],0
d5,1,0.268298,1.225426,[89 53] ; [35 14],[92.18848168 49.81151832] ; [31.81151832 17.18848168],0
p12,1,0.280729,1.163556,[  6 137] ; [ 4 45],[  7.44791667 135.55208333] ; [ 2.55208333 46.44791667],0
r4,1,0.28795,1.129182,[116  27] ; [43  6],[118.421875  24.578125] ; [40.578125  8.421875],0
p4,1,0.297742,1.084282,[66 76] ; [27 22],[69.14136126 72.85863874] ; [23.85863874 25.14136126],0
s8,1,0.30296,1.06112,[44 99] ; [19 30],[46.921875 96.078125] ; [16.078125 32.921875],0
p1,1,0.311469,1.024438,[ 11 132] ; [ 6 42],[ 12.72774869 130.27225131] ; [ 4.27225131 43.72774869],0
d4,1,0.312407,1.020471,[97 46] ; [37 12],[99.80208333 43.19791667] ; [34.19791667 14.80208333],0
r3,1,0.331152,0.944389,[131  12] ; [46  2],[132.51832461  10.48167539] ; [44.48167539  3.51832461],0
n1,1,0.376462,0.782222,[11 22] ; [7 8],[12.375 20.625] ; [5.625 9.375],0
a6,1,0.403556,0.697705,[77 66] ; [23 26],[74.47916667 68.52083333] ; [25.52083333 23.47916667],0
p8,1,0.451907,0.565865,[68 74] ; [26 22],[70.25263158 71.74736842] ; [23.74736842 24.25263158],0
n2,1,0.456556,0.554326,[23 10] ; [12  3],[24.0625  8.9375] ; [10.9375  4.0625],0
a3,1,0.473376,0.514084,[65 76] ; [25 23],[67.14285714 73.85714286] ; [22.85714286 25.14285714],0
a7,1,0.477021,0.505666,[97 44] ; [31 18],[94.98947368 46.01052632] ; [33.01052632 15.98947368],0
n6,1,0.477706,0.504095,[109  33] ; [40  9],[110.77486911  31.22513089] ; [38.22513089 10.77486911],0
p11,1,0.534849,0.38517,[114  29] ; [37 12],[112.46354167  30.53645833] ; [38.53645833 10.46354167],0
v1,1,0.551902,0.353921,[65 73] ; [25 23],[66.77419355 71.22580645] ; [23.22580645 24.77419355],0
n5,1,0.552163,0.353457,[102  40] ; [33 16],[100.36649215  41.63350785] ; [34.63350785 14.36649215],0
b4,1,0.575218,0.31403,[81 62] ; [30 19],[82.671875 60.328125] ; [28.328125 20.671875],0
v2,1,0.582419,0.30234,[62 72] ; [20 28],[60.37362637 73.62637363] ; [21.62637363 26.37362637],0
n3,1,0.668513,0.183346,[24  9] ; [10  5],[23.375  9.625] ; [10.625  4.375],0
p7,1,0.809597,0.058055,[83 56] ; [29 18],[83.69892473 55.30107527] ; [28.30107527 18.69892473],0
r2,1,0.833515,0.044182,[129  13] ; [45  4],[129.36125654  12.63874346] ; [44.63874346  4.36125654],0
d3,1,0.839055,0.041251,[84 57] ; [30 19],[84.6 56.4] ; [29.4 19.6],0
b1,1,0.87785,0.023622,[45 98] ; [16 33],[45.43229167 97.56770833] ; [15.56770833 33.43229167],0
d2,1,0.88864,0.019607,[ 25 118] ; [ 9 40],[ 25.32291667 117.67708333] ; [ 8.67708333 40.32291667],0
a4,1,0.915112,0.011362,[ 30 112] ; [10 39],[ 29.7382199 112.2617801] ; [10.2617801 38.7382199],0
n4,1,0.962854,0.002169,[91 52] ; [31 18],[90.86458333 52.13541667] ; [31.13541667 17.86458333],0
v3,1,0.973565,0.001098,[44 95] ; [15 32],[44.09139785 94.90860215] ; [14.90860215 32.09139785],0
a8,1,0.975526,0.000941,[ 15 118] ; [ 5 40],[ 14.94382022 118.05617978] ; [ 5.05617978 39.94382022],0
d1,1,0.978027,0.000759,[47 96] ; [16 33],[46.921875 96.078125] ; [16.078125 32.921875],0
u2,1,0.985007,0.000353,[41 35] ; [13 11],[41.04 34.96] ; [12.96 11.04],0
