Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002527,9.121044,[22 18] ; [146  41],[29.60352423 10.39647577] ; [138.39647577  48.60352423],0
n4,1,0.021282,5.303573,[32  8] ; [113  73],[25.66371681 14.33628319] ; [119.33628319  66.66371681],0
p11,1,0.032172,4.589325,[21 19] ; [131  56],[26.78414097 13.21585903] ; [125.21585903  61.78414097],0
p9,1,0.037,4.35042,[22 17] ; [134  49],[27.40540541 11.59459459] ; [128.59459459  54.40540541],0
p1,1,0.050217,3.834211,[ 7 33] ; [ 14 171],[ 3.73333333 36.26666667] ; [ 17.26666667 167.73333333],0
u3,1,0.08883,2.895445,[11  5] ; [43 51],[7.85454545 8.14545455] ; [46.14545455 47.85454545],0
p5,1,0.100086,2.70417,[ 6 34] ; [ 13 172],[ 3.37777778 36.62222222] ; [ 15.62222222 169.37777778],0
v1,1,0.123062,2.377914,[18 21] ; [ 61 123],[13.8161435 25.1838565] ; [ 65.1838565 118.8161435],0
s6,1,0.124977,2.353817,[26 14] ; [94 88],[21.62162162 18.37837838] ; [98.37837838 83.62162162],0
b3,1,0.145405,2.119805,[11 15] ; [29 76],[ 7.9389313 18.0610687] ; [32.0610687 72.9389313],0
b2,1,0.145405,2.119805,[11 15] ; [29 76],[ 7.9389313 18.0610687] ; [32.0610687 72.9389313],0
s7,1,0.166952,1.910097,[17 21] ; [ 59 120],[13.30875576 24.69124424] ; [ 62.69124424 116.30875576],0
b1,1,0.177904,1.815048,[22 18] ; [ 81 106],[18.14977974 21.85022026] ; [ 84.85022026 102.14977974],0
s4,1,0.190946,1.710304,[ 5 35] ; [ 40 145],[ 8. 32.] ; [ 37. 148.],0
a3,1,0.2266,1.462074,[24 16] ; [91 93],[20.53571429 19.46428571] ; [94.46428571 89.53571429],0
p7,1,0.244636,1.353678,[17 22] ; [98 84],[20.29411765 18.70588235] ; [94.70588235 87.29411765],0
d2,1,0.250183,1.322283,[10 30] ; [ 32 154],[ 7.43362832 32.56637168] ; [ 34.56637168 151.43362832],0
n2,1,0.253105,1.306083,[7 1] ; [40 19],[5.6119403 2.3880597] ; [41.3880597 17.6119403],0
s1,1,0.255385,1.293601,[ 4 35] ; [ 10 175],[ 2.4375 36.5625] ; [ 11.5625 173.4375],0
p8,1,0.302385,1.063644,[13 27] ; [ 76 108],[15.89285714 24.10714286] ; [ 73.10714286 110.89285714],0
s2,1,0.31852,0.995012,[18 22] ; [ 68 118],[15.22123894 24.77876106] ; [ 70.77876106 115.22123894],0
r2,1,0.342273,0.9019,[35  5] ; [151  35],[32.92035398  7.07964602] ; [153.07964602  32.92035398],0
p3,1,0.370911,0.800609,[16 24] ; [ 61 126],[13.56828194 26.43171806] ; [ 63.43171806 123.56828194],0
b5,1,0.372652,0.794803,[22 18] ; [117  70],[24.49339207 15.50660793] ; [114.50660793  72.49339207],0
s8,1,0.40965,0.679817,[12 28] ; [ 44 141],[ 9.95555556 30.04444444] ; [ 46.04444444 138.95555556],0
u2,1,0.415211,0.66383,[9 7] ; [43 52],[7.4954955 8.5045045] ; [44.5045045 50.4954955],0
n1,1,0.456613,0.554184,[4 3] ; [25 34],[3.07575758 3.92424242] ; [25.92424242 33.07575758],0
p10,1,0.474703,0.511007,[23 16] ; [119  64],[24.94594595 14.05405405] ; [117.05405405  65.94594595],0
r3,1,0.48278,0.492578,[31  9] ; [153  33],[32.56637168  7.43362832] ; [151.43362832  34.56637168],0
s5,1,0.54953,0.35816,[ 8 32] ; [ 44 136],[ 9.45454545 30.54545455] ; [ 42.54545455 137.45454545],0
b4,1,0.557836,0.343465,[23 17] ; [98 89],[21.3215859 18.6784141] ; [99.6784141 87.3215859],0
n5,1,0.577441,0.310391,[28 12] ; [121  64],[26.48888889 13.51111111] ; [122.51111111  62.48888889],0
d3,1,0.583051,0.301329,[15 25] ; [ 61 124],[13.51111111 26.48888889] ; [ 62.48888889 122.51111111],0
p6,1,0.610765,0.259063,[ 8 31] ; [ 45 140],[ 9.22767857 29.77232143] ; [ 43.77232143 141.22767857],0
