Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.35413,[265  29] ; [26 42],[236.33701657  57.66298343] ; [54.66298343 13.33701657],1
n6,1,0.0,29.270287,[273  20] ; [47 20],[260.44444444  32.55555556] ; [59.55555556  7.44444444],1
d2,1,0.000416,12.459434,[178 117] ; [25 43],[164.97245179 130.02754821] ; [38.02754821 29.97245179],1
p2,1,0.000712,11.458205,[277  19] ; [54 13],[269.90633609  26.09366391] ; [61.09366391  5.90633609],1
s7,1,0.001041,10.753086,[162 117] ; [24 43],[149.98265896 129.01734104] ; [36.01734104 30.98265896],0
a3,1,0.001369,10.247062,[236  59] ; [42 26],[225.92286501  69.07713499] ; [52.07713499 15.92286501],0
a4,1,0.001917,9.627273,[157 138] ; [22 46],[145.46831956 149.53168044] ; [33.53168044 34.46831956],0
p11,1,0.001992,9.556757,[264  32] ; [51 17],[256.15384615  39.84615385] ; [58.84615385  9.15384615],0
r2,1,0.002435,9.188658,[282   9] ; [60  8],[277.22005571  13.77994429] ; [64.77994429  3.22005571],0
p6,1,0.004898,7.916601,[153 142] ; [22 45],[142.61049724 152.38950276] ; [32.38950276 34.61049724],0
p10,1,0.00537,7.750552,[268  26] ; [54 14],[261.51381215  32.48618785] ; [60.48618785  7.51381215],0
a2,1,0.006701,7.351462,[ 92 204] ; [10 58],[ 82.94505495 213.05494505] ; [19.05494505 48.94505495],0
a8,1,0.006969,7.28095,[ 46 223] ; [ 2 57],[ 39.36585366 229.63414634] ; [ 8.63414634 50.36585366],0
s8,1,0.017058,5.690422,[158 133] ; [26 42],[149.14763231 141.85236769] ; [34.85236769 33.14763231],0
d1,1,0.018605,5.538305,[213  83] ; [39 29],[204.92307692  91.07692308] ; [47.07692308 20.92307692],0
p5,1,0.023744,5.113272,[ 61 235] ; [ 6 62],[ 54.48351648 241.51648352] ; [12.51648352 55.48351648],0
p9,1,0.024887,5.031757,[269  25] ; [56 12],[263.95027624  30.04972376] ; [61.04972376  6.95027624],0
u1,1,0.025804,4.969112,[ 66 230] ; [ 7 61],[ 59.36263736 236.63736264] ; [13.63736264 54.36263736],0
p4,1,0.034677,4.460993,[231  64] ; [45 23],[224.29752066  70.70247934] ; [51.70247934 16.29752066],0
v1,1,0.036614,4.368288,[190 101] ; [34 32],[182.58823529 108.41176471] ; [41.41176471 24.58823529],0
r1,1,0.039521,4.238328,[260  33] ; [54 14],[254.8531856  38.1468144] ; [59.1468144  8.8531856],0
v4,1,0.039675,4.231717,[286   7] ; [63  5],[283.26038781   9.73961219] ; [65.73961219  2.26038781],0
b1,1,0.045932,3.984074,[126 170] ; [20 48],[118.72527473 177.27472527] ; [27.27472527 40.72527473],0
p3,1,0.050121,3.837412,[201  93] ; [38 30],[194.10497238  99.89502762] ; [44.89502762 23.10497238],0
s3,1,0.083235,3.000579,[168 122] ; [31 36],[161.65266106 128.34733894] ; [37.34733894 29.65266106],0
d5,1,0.11275,2.515241,[252  42] ; [53 15],[247.70718232  46.29281768] ; [57.29281768 10.70718232],0
v3,1,0.115118,2.482517,[136 153] ; [24 42],[130.25352113 158.74647887] ; [29.74647887 36.25352113],0
p1,1,0.120036,2.41685,[ 38 258] ; [ 4 62],[ 34.34254144 261.65745856] ; [ 7.65745856 58.34254144],0
r4,1,0.135127,2.232589,[280  16] ; [61  7],[277.2967033  18.7032967] ; [63.7032967  4.2967033],0
s4,1,0.158789,1.985722,[ 40 250] ; [14 54],[ 43.74301676 246.25698324] ; [10.25698324 57.74301676],0
s2,1,0.203836,1.614673,[157 133] ; [31 37],[152.29050279 137.70949721] ; [35.70949721 32.29050279],0
